run_id,model_provider,model_id,model_version,procedure_id,prompt_version,run_timestamp_utc,temperature,seed,task_unit_id,study_id,llm_task_family,denominator_family,scoring_eligibility,expected_answer_type,evaluation_unit_text,model_input_text,model_answer,model_answer_normalized,model_source_locator,model_source_quote,model_confidence,abstained,error_code,raw_output_ref,locked_answer_status,lock_timestamp_utc,locked_by,notes
paper2_claude_sonnet_full_allfamilies_0000_0249_backfill_20260611,anthropic,claude:sonnet,2.1.172 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-11T02:42:57Z,0,,P2-TASK-00001,S080,converted_or_model_derived_effect_size,converted_or_model_derived_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S080 | Task family: converted_or_model_derived_effect_size | Field/construct pair: BI-EE | Human consensus value: r=0.436; source=beta; beta=0.436; p<.001 | Source/evidence note: PDF Table III reports structural-model path coefficients for UTAUT predictors of BI; no zero-order correlation matrix was located for these specific rows in the review packet.,Study: S080 | Task family: converted_or_model_derived_effect_size | Field/construct pair: BI-EE | Expected answer type: numeric_effect_size_with_source_type | Source locator: table=36; row=2 | Source evidence: PDF Table III reports structural-model path coefficients for UTAUT predictors of BI; no zero-order correlation matrix was located for these specific rows in the review packet. | Notes: Use as path/beta evidence; do not treat as zero-order r unless the protocol converts beta/path values downstream.,,,table=36; row=2,PDF Table III reports structural-model path coefficients for UTAUT predictors of BI; no zero-order correlation matrix was located for these specific rows in the review packet.,0.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-11T02:42:57Z,claude_noninteractive_batch,Source evidence confirms path coefficient table exists for BI-EE but provides no numeric value. Cannot extract without reading the source PDF.
paper2_claude_sonnet_full_allfamilies_0000_0249_backfill_20260611,anthropic,claude:sonnet,2.1.172 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-11T02:42:57Z,0,,P2-TASK-00055,S037,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S037 | Task family: metadata_extraction | Field/construct pair: AI tool name | Human consensus value: AI chatbots / AI-based smart tools | Source/evidence note: PDF abstract/methods state a cross-sectional survey of 635 Chinese university students on AI chatbots; Table 4 gives Fornell-Larcker/HTMT evidence. source focuses on AI chatbots and related AI smart tools in China,Study: S037 | Task family: metadata_extraction | Field/construct pair: AI tool name | Expected answer type: metadata_field_value_or_blank | Source locator: table=44; row=5 | Source evidence: PDF abstract/methods state a cross-sectional survey of 635 Chinese university students on AI chatbots; Table 4 gives Fornell-Larcker/HTMT evidence. source focuses on AI chatbots and related AI smart tools in China | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,AI chatbot,AI chatbot,table=44; row=5,source focuses on AI chatbots and related AI smart tools in China,medium,False,,not_persisted_batch,locked,2026-06-11T02:42:57Z,claude_noninteractive_batch,No specific named product identified in source evidence; generic AI chatbot label used
paper2_claude_sonnet_full_allfamilies_0000_0249_backfill_20260611,anthropic,claude:sonnet,2.1.172 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-11T02:42:57Z,0,,P2-TASK-00056,S037,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S037 | Task family: metadata_extraction | Field/construct pair: Matrix completeness | Human consensus value: complete / 1.0 | Source/evidence note: PDF abstract/methods state a cross-sectional survey of 635 Chinese university students on AI chatbots; Table 4 gives Fornell-Larcker/HTMT evidence. source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze,Study: S037 | Task family: metadata_extraction | Field/construct pair: Matrix completeness | Expected answer type: metadata_field_value_or_blank | Source locator: table=44; row=6 | Source evidence: PDF abstract/methods state a cross-sectional survey of 635 Chinese university students on AI chatbots; Table 4 gives Fornell-Larcker/HTMT evidence. source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,1,1,table=44; row=6,Table 4 gives Fornell-Larcker/HTMT evidence,medium,False,,not_persisted_batch,locked,2026-06-11T02:42:57Z,claude_noninteractive_batch,Fornell-Larcker lower-triangular table provides all pairwise inter-construct correlations; coded as 1 (full)
paper2_claude_sonnet_full_allfamilies_0000_0249_backfill_20260611,anthropic,claude:sonnet,2.1.172 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-11T02:42:57Z,0,,P2-TASK-00057,S037,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S037 | Task family: metadata_extraction | Field/construct pair: Flag | Human consensus value: non-standard_constructs | Source/evidence note: PDF abstract/methods state a cross-sectional survey of 635 Chinese university students on AI chatbots; Table 4 gives Fornell-Larcker/HTMT evidence. flag reflects source/type eligibility and construct taxonomy rather than coder correctness alone,Study: S037 | Task family: metadata_extraction | Field/construct pair: Flag | Expected answer type: metadata_field_value_or_blank | Source locator: table=44; row=7 | Source evidence: PDF abstract/methods state a cross-sectional survey of 635 Chinese university students on AI chatbots; Table 4 gives Fornell-Larcker/HTMT evidence. flag reflects source/type eligibility and construct taxonomy rather than coder correctness alone | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,include,include,table=44; row=7,flag reflects source/type eligibility and construct taxonomy rather than coder correctness alone; cross-sectional survey of 635 Chinese university students on AI chatbots,medium,False,,not_persisted_batch,locked,2026-06-11T02:42:57Z,claude_noninteractive_batch,AI chatbot adoption study with university student sample; eligibility flag inferred as include
paper2_claude_sonnet_full_allfamilies_0000_0249_backfill_20260611,anthropic,claude:sonnet,2.1.172 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-11T02:42:57Z,0,,P2-TASK-00058,S112,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S112 | Task family: metadata_extraction | Field/construct pair: Source type | Human consensus value: journal | Source/evidence note: PDF Table 9 reports SEM path coefficients for Thai university faculty behavioral intention to use GAI. publication type: journal article; standardized code is journal,Study: S112 | Task family: metadata_extraction | Field/construct pair: Source type | Expected answer type: metadata_field_value_or_blank | Source locator: table=45; row=2 | Source evidence: PDF Table 9 reports SEM path coefficients for Thai university faculty behavioral intention to use GAI. publication type: journal article; standardized code is journal | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,journal,journal,table=45; row=2,publication type: journal article; standardized code is journal,high,False,,not_persisted_batch,locked,2026-06-11T02:42:57Z,claude_noninteractive_batch,
paper2_claude_sonnet_full_allfamilies_0000_0249_backfill_20260611,anthropic,claude:sonnet,2.1.172 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-11T02:42:57Z,0,,P2-TASK-00059,S112,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S112 | Task family: metadata_extraction | Field/construct pair: Study design | Human consensus value: cross_sectional | Source/evidence note: PDF Table 9 reports SEM path coefficients for Thai university faculty behavioral intention to use GAI. single-wave survey/cross-sectional design; use standardized underscore code,Study: S112 | Task family: metadata_extraction | Field/construct pair: Study design | Expected answer type: metadata_field_value_or_blank | Source locator: table=45; row=3 | Source evidence: PDF Table 9 reports SEM path coefficients for Thai university faculty behavioral intention to use GAI. single-wave survey/cross-sectional design; use standardized underscore code | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,cross_sectional,cross_sectional,table=45; row=3,single-wave survey/cross-sectional design; use standardized underscore code,high,False,,not_persisted_batch,locked,2026-06-11T02:42:57Z,claude_noninteractive_batch,
paper2_claude_sonnet_full_allfamilies_0000_0249_backfill_20260611,anthropic,claude:sonnet,2.1.172 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-11T02:42:57Z,0,,P2-TASK-00060,S112,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S112 | Task family: metadata_extraction | Field/construct pair: Education level | Human consensus value: higher education faculty | Source/evidence note: PDF Table 9 reports SEM path coefficients for Thai university faculty behavioral intention to use GAI. sample is Thai university faculty members; this is not a student education-level field,Study: S112 | Task family: metadata_extraction | Field/construct pair: Education level | Expected answer type: metadata_field_value_or_blank | Source locator: table=45; row=4 | Source evidence: PDF Table 9 reports SEM path coefficients for Thai university faculty behavioral intention to use GAI. sample is Thai university faculty members; this is not a student education-level field | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,,,table=45; row=4,sample is Thai university faculty members; this is not a student education-level field,high,False,,not_persisted_batch,locked,2026-06-11T02:42:57Z,claude_noninteractive_batch,"Sample is faculty, not students; education level field is not applicable and should remain blank"
paper2_claude_sonnet_full_allfamilies_0000_0249_backfill_20260611,anthropic,claude:sonnet,2.1.172 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-11T02:42:57Z,0,,P2-TASK-00061,S112,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S112 | Task family: metadata_extraction | Field/construct pair: Matrix completeness | Human consensus value: path_only | Source/evidence note: PDF Table 9 reports SEM path coefficients for Thai university faculty behavioral intention to use GAI. source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze,Study: S112 | Task family: metadata_extraction | Field/construct pair: Matrix completeness | Expected answer type: metadata_field_value_or_blank | Source locator: table=45; row=5 | Source evidence: PDF Table 9 reports SEM path coefficients for Thai university faculty behavioral intention to use GAI. source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,0,0,table=45; row=5,PDF Table 9 reports SEM path coefficients for Thai university faculty behavioral intention to use GAI,medium,False,,not_persisted_batch,locked,2026-06-11T02:42:57Z,claude_noninteractive_batch,"Source provides only SEM path coefficients, not a correlation matrix; matrix completeness coded as 0"
paper2_claude_sonnet_full_allfamilies_0000_0249_backfill_20260611,anthropic,claude:sonnet,2.1.172 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-11T02:42:57Z,0,,P2-TASK-00062,S112,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S112 | Task family: metadata_extraction | Field/construct pair: Flag | Human consensus value: non-standard_constructs | Source/evidence note: PDF Table 9 reports SEM path coefficients for Thai university faculty behavioral intention to use GAI. flag reflects source/type eligibility and construct taxonomy rather than coder correctness alone,Study: S112 | Task family: metadata_extraction | Field/construct pair: Flag | Expected answer type: metadata_field_value_or_blank | Source locator: table=45; row=6 | Source evidence: PDF Table 9 reports SEM path coefficients for Thai university faculty behavioral intention to use GAI. flag reflects source/type eligibility and construct taxonomy rather than coder correctness alone | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,include,include,table=45; row=6,flag reflects source/type eligibility and construct taxonomy rather than coder correctness alone; Thai university faculty behavioral intention to use GAI,medium,False,,not_persisted_batch,locked,2026-06-11T02:42:57Z,claude_noninteractive_batch,GAI adoption study with faculty sample; eligibility flag inferred as include
paper2_claude_sonnet_full_allfamilies_0000_0249_backfill_20260611,anthropic,claude:sonnet,2.1.172 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-11T02:42:57Z,0,,P2-TASK-00063,S112,converted_or_model_derived_effect_size,converted_or_model_derived_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S112 | Task family: converted_or_model_derived_effect_size | Field/construct pair: BI-EE | Human consensus value: r=0.108; source=beta; beta=0.108; p=.036 | Source/evidence note: PDF Table 9 reports SEM path coefficients for Thai university faculty behavioral intention to use GAI.,Study: S112 | Task family: converted_or_model_derived_effect_size | Field/construct pair: BI-EE | Expected answer type: numeric_effect_size_with_source_type | Source locator: table=46; row=2 | Source evidence: PDF Table 9 reports SEM path coefficients for Thai university faculty behavioral intention to use GAI. | Notes: Use as path/beta evidence; do not treat as zero-order r unless the protocol converts beta/path values downstream.,,,table=46; row=2,PDF Table 9 reports SEM path coefficients for Thai university faculty behavioral intention to use GAI,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-11T02:42:57Z,claude_noninteractive_batch,Source confirms SEM path coefficients exist in Table 9 but no specific numeric value for BI-EE path is provided in source evidence
paper2_claude_sonnet_full_allfamilies_0000_0249_backfill_20260611,anthropic,claude:sonnet,2.1.172 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-11T02:42:57Z,0,,P2-TASK-00064,S112,converted_or_model_derived_effect_size,converted_or_model_derived_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S112 | Task family: converted_or_model_derived_effect_size | Field/construct pair: BI-FC | Human consensus value: r=0.111; source=beta; beta=0.111; p=.047 | Source/evidence note: PDF Table 9 reports SEM path coefficients for Thai university faculty behavioral intention to use GAI.,Study: S112 | Task family: converted_or_model_derived_effect_size | Field/construct pair: BI-FC | Expected answer type: numeric_effect_size_with_source_type | Source locator: table=46; row=3 | Source evidence: PDF Table 9 reports SEM path coefficients for Thai university faculty behavioral intention to use GAI. | Notes: Use as path/beta evidence; do not treat as zero-order r unless the protocol converts beta/path values downstream.,,,table=46; row=3,PDF Table 9 reports SEM path coefficients for Thai university faculty behavioral intention to use GAI,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-11T02:42:57Z,claude_noninteractive_batch,Source confirms SEM path coefficients exist in Table 9 but no specific numeric value for BI-FC path is provided in source evidence
paper2_claude_sonnet_full_allfamilies_0000_0249_backfill_20260611,anthropic,claude:sonnet,2.1.172 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-11T02:42:57Z,0,,P2-TASK-00065,S112,converted_or_model_derived_effect_size,converted_or_model_derived_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S112 | Task family: converted_or_model_derived_effect_size | Field/construct pair: BI-PE | Human consensus value: r=0.177; source=beta; beta=0.177; p<.001 | Source/evidence note: PDF Table 9 reports SEM path coefficients for Thai university faculty behavioral intention to use GAI.,Study: S112 | Task family: converted_or_model_derived_effect_size | Field/construct pair: BI-PE | Expected answer type: numeric_effect_size_with_source_type | Source locator: table=46; row=4 | Source evidence: PDF Table 9 reports SEM path coefficients for Thai university faculty behavioral intention to use GAI. | Notes: Use as path/beta evidence; do not treat as zero-order r unless the protocol converts beta/path values downstream.,,,table=46; row=4,PDF Table 9 reports SEM path coefficients for Thai university faculty behavioral intention to use GAI,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-11T02:42:57Z,claude_noninteractive_batch,Source confirms SEM path coefficients exist in Table 9 but no specific numeric value for BI-PE path is provided in source evidence
paper2_claude_sonnet_full_allfamilies_0000_0249_backfill_20260611,anthropic,claude:sonnet,2.1.172 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-11T02:42:57Z,0,,P2-TASK-00066,S112,converted_or_model_derived_effect_size,converted_or_model_derived_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S112 | Task family: converted_or_model_derived_effect_size | Field/construct pair: BI-SI | Human consensus value: r=0.238; source=beta; beta=0.238; p<.001 | Source/evidence note: PDF Table 9 reports SEM path coefficients for Thai university faculty behavioral intention to use GAI.,Study: S112 | Task family: converted_or_model_derived_effect_size | Field/construct pair: BI-SI | Expected answer type: numeric_effect_size_with_source_type | Source locator: table=46; row=5 | Source evidence: PDF Table 9 reports SEM path coefficients for Thai university faculty behavioral intention to use GAI. | Notes: Use as path/beta evidence; do not treat as zero-order r unless the protocol converts beta/path values downstream.,,,table=46; row=5,PDF Table 9 reports SEM path coefficients for Thai university faculty behavioral intention to use GAI,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-11T02:42:57Z,claude_noninteractive_batch,Source confirms SEM path coefficients exist in Table 9 but no specific numeric value for BI-SI path is provided in source evidence
paper2_claude_sonnet_full_allfamilies_0000_0249_backfill_20260611,anthropic,claude:sonnet,2.1.172 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-11T02:42:57Z,0,,P2-TASK-00067,S112,converted_or_model_derived_effect_size,converted_or_model_derived_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S112 | Task family: converted_or_model_derived_effect_size | Field/construct pair: EE-FC | Human consensus value: r=0.377; source=beta; beta=0.377; p<.001 | Source/evidence note: PDF Table 9 reports SEM path coefficients for Thai university faculty behavioral intention to use GAI.,Study: S112 | Task family: converted_or_model_derived_effect_size | Field/construct pair: EE-FC | Expected answer type: numeric_effect_size_with_source_type | Source locator: table=46; row=6 | Source evidence: PDF Table 9 reports SEM path coefficients for Thai university faculty behavioral intention to use GAI. | Notes: Use as path/beta evidence; do not treat as zero-order r unless the protocol converts beta/path values downstream.,,,table=46; row=6,PDF Table 9 reports SEM path coefficients for Thai university faculty behavioral intention to use GAI,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-11T02:42:57Z,claude_noninteractive_batch,Source confirms SEM path coefficients exist in Table 9 but no specific numeric value for EE-FC path is provided in source evidence
paper2_claude_sonnet_full_allfamilies_0000_0249_backfill_20260611,anthropic,claude:sonnet,2.1.172 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-11T02:42:57Z,0,,P2-TASK-00068,S112,converted_or_model_derived_effect_size,converted_or_model_derived_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S112 | Task family: converted_or_model_derived_effect_size | Field/construct pair: EE-PE | Human consensus value: r=0.247; source=beta; beta=0.247; p<.001 | Source/evidence note: PDF Table 9 reports SEM path coefficients for Thai university faculty behavioral intention to use GAI.,Study: S112 | Task family: converted_or_model_derived_effect_size | Field/construct pair: EE-PE | Expected answer type: numeric_effect_size_with_source_type | Source locator: table=46; row=7 | Source evidence: PDF Table 9 reports SEM path coefficients for Thai university faculty behavioral intention to use GAI. | Notes: Use as path/beta evidence; do not treat as zero-order r unless the protocol converts beta/path values downstream.,,,table=46; row=7,PDF Table 9 reports SEM path coefficients for Thai university faculty behavioral intention to use GAI,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-11T02:42:57Z,claude_noninteractive_batch,Source confirms SEM path coefficients exist in Table 9 but no specific numeric value for EE-PE path is provided in source evidence
paper2_claude_sonnet_full_allfamilies_0000_0249_backfill_20260611,anthropic,claude:sonnet,2.1.172 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-11T02:42:57Z,0,,P2-TASK-00069,S112,converted_or_model_derived_effect_size,converted_or_model_derived_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S112 | Task family: converted_or_model_derived_effect_size | Field/construct pair: PE-SI | Human consensus value: r=0.220; source=beta; beta=0.220; p<.001 | Source/evidence note: PDF Table 9 reports SEM path coefficients for Thai university faculty behavioral intention to use GAI.,Study: S112 | Task family: converted_or_model_derived_effect_size | Field/construct pair: PE-SI | Expected answer type: numeric_effect_size_with_source_type | Source locator: table=46; row=8 | Source evidence: PDF Table 9 reports SEM path coefficients for Thai university faculty behavioral intention to use GAI. | Notes: Use as path/beta evidence; do not treat as zero-order r unless the protocol converts beta/path values downstream.,,,table=46; row=8,PDF Table 9 reports SEM path coefficients for Thai university faculty behavioral intention to use GAI,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-11T02:42:57Z,claude_noninteractive_batch,Source confirms SEM path coefficients exist in Table 9 but no specific numeric value for PE-SI path is provided in source evidence
paper2_claude_sonnet_full_allfamilies_0000_0249_backfill_20260611,anthropic,claude:sonnet,2.1.172 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-11T02:42:57Z,0,,P2-TASK-00070,S040,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S040 | Task family: metadata_extraction | Field/construct pair: Source type | Human consensus value: journal | Source/evidence note: PDF abstract/methods state a survey of 290 business management students using an AI chatbot/virtual assistant in business education. publication type: journal article; standardized code is journal,Study: S040 | Task family: metadata_extraction | Field/construct pair: Source type | Expected answer type: metadata_field_value_or_blank | Source locator: table=47; row=2 | Source evidence: PDF abstract/methods state a survey of 290 business management students using an AI chatbot/virtual assistant in business education. publication type: journal article; standardized code is journal | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,journal,journal,table=47; row=2,publication type: journal article; standardized code is journal,high,False,,not_persisted_batch,locked,2026-06-11T02:42:57Z,claude_noninteractive_batch,
paper2_claude_sonnet_full_allfamilies_0000_0249_backfill_20260611,anthropic,claude:sonnet,2.1.172 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-11T02:42:57Z,0,,P2-TASK-00071,S040,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S040 | Task family: metadata_extraction | Field/construct pair: Study design | Human consensus value: cross_sectional | Source/evidence note: PDF abstract/methods state a survey of 290 business management students using an AI chatbot/virtual assistant in business education. single-wave survey/cross-sectional design; use standardized underscore code,Study: S040 | Task family: metadata_extraction | Field/construct pair: Study design | Expected answer type: metadata_field_value_or_blank | Source locator: table=47; row=3 | Source evidence: PDF abstract/methods state a survey of 290 business management students using an AI chatbot/virtual assistant in business education. single-wave survey/cross-sectional design; use standardized underscore code | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,cross_sectional,cross_sectional,table=47; row=3,single-wave survey/cross-sectional design; use standardized underscore code,high,False,,not_persisted_batch,locked,2026-06-11T02:42:57Z,claude_noninteractive_batch,
paper2_claude_sonnet_full_allfamilies_0000_0249_backfill_20260611,anthropic,claude:sonnet,2.1.172 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-11T02:42:57Z,0,,P2-TASK-00072,S040,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,"Study: S040 | Task family: metadata_extraction | Field/construct pair: Education level | Human consensus value: undergraduate | Source/evidence note: PDF abstract/methods state a survey of 290 business management students using an AI chatbot/virtual assistant in business education. source sample is business management students, mostly bachelor-level","Study: S040 | Task family: metadata_extraction | Field/construct pair: Education level | Expected answer type: metadata_field_value_or_blank | Source locator: table=47; row=4 | Source evidence: PDF abstract/methods state a survey of 290 business management students using an AI chatbot/virtual assistant in business education. source sample is business management students, mostly bachelor-level | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.",undergraduate,undergraduate,table=47; row=4,"source sample is business management students, mostly bachelor-level",high,False,,not_persisted_batch,locked,2026-06-11T02:42:57Z,claude_noninteractive_batch,Sample described as mostly bachelor-level; coded as undergraduate
paper2_claude_sonnet_full_allfamilies_0000_0249_backfill_20260611,anthropic,claude:sonnet,2.1.172 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-11T02:42:57Z,0,,P2-TASK-00073,S040,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S040 | Task family: metadata_extraction | Field/construct pair: AI type | Human consensus value: generative | Source/evidence note: PDF abstract/methods state a survey of 290 business management students using an AI chatbot/virtual assistant in business education. source centers AI chatbots/virtual assistants; classify under generative/chatbot AI for this project,Study: S040 | Task family: metadata_extraction | Field/construct pair: AI type | Expected answer type: metadata_field_value_or_blank | Source locator: table=47; row=5 | Source evidence: PDF abstract/methods state a survey of 290 business management students using an AI chatbot/virtual assistant in business education. source centers AI chatbots/virtual assistants; classify under generative/chatbot AI for this project | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,chatbot,chatbot,table=47; row=5,source centers AI chatbots/virtual assistants; classify under generative/chatbot AI for this project,high,False,,not_persisted_batch,locked,2026-06-11T02:42:57Z,claude_noninteractive_batch,Source evidence explicitly instructs classifying as generative/chatbot AI
paper2_claude_sonnet_full_allfamilies_0000_0249_backfill_20260611,anthropic,claude:sonnet,2.1.172 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-11T02:42:57Z,0,,P2-TASK-00074,S040,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S040 | Task family: metadata_extraction | Field/construct pair: AI tool name | Human consensus value: AI chatbot / university virtual assistant | Source/evidence note: PDF abstract/methods state a survey of 290 business management students using an AI chatbot/virtual assistant in business education. source describes an institution-specific academic assistant chatbot,Study: S040 | Task family: metadata_extraction | Field/construct pair: AI tool name | Expected answer type: metadata_field_value_or_blank | Source locator: table=47; row=6 | Source evidence: PDF abstract/methods state a survey of 290 business management students using an AI chatbot/virtual assistant in business education. source describes an institution-specific academic assistant chatbot | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,,,table=47; row=6,source describes an institution-specific academic assistant chatbot,medium,False,,not_persisted_batch,locked,2026-06-11T02:42:57Z,claude_noninteractive_batch,No specific publicly named product; institution-specific chatbot with no identifiable product name in source evidence
paper2_claude_sonnet_full_allfamilies_0000_0249_backfill_20260611,anthropic,claude:sonnet,2.1.172 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-11T02:42:57Z,0,,P2-TASK-00075,S040,metadata_extraction,metadata_extraction,eligible_after_locked_llm_output,metadata_field_value_or_blank,Study: S040 | Task family: metadata_extraction | Field/construct pair: Matrix completeness | Human consensus value: complete / 1.0 | Source/evidence note: PDF abstract/methods state a survey of 290 business management students using an AI chatbot/virtual assistant in business education. source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze,Study: S040 | Task family: metadata_extraction | Field/construct pair: Matrix completeness | Expected answer type: metadata_field_value_or_blank | Source locator: table=47; row=7 | Source evidence: PDF abstract/methods state a survey of 290 business management students using an AI chatbot/virtual assistant in business education. source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze | Notes: Use this as the source-adjudicated metadata value; harmonize codebook spelling before reference freeze.,,,table=47; row=7,source table type determines correlation availability; numeric and categorical encodings should be harmonized before freeze,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-11T02:42:57Z,claude_noninteractive_batch,Source evidence does not specify which table type is present for S040; cannot determine matrix completeness value
