run_id,model_provider,model_id,model_version,procedure_id,prompt_version,run_timestamp_utc,temperature,seed,task_unit_id,study_id,llm_task_family,denominator_family,scoring_eligibility,expected_answer_type,evaluation_unit_text,model_input_text,model_answer,model_answer_normalized,model_source_locator,model_source_quote,model_confidence,abstained,error_code,raw_output_ref,locked_answer_status,lock_timestamp_utc,locked_by,notes,raw_beta_value,converted_effect_value,conversion_method
paper_b_full_corpus_m1_raw_full_1500_1749_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:16:43Z,0,,FC-S5-TASK-01501,S162,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S162 | Reference record: S162_full_sample_ANX_BI | Sample/stratum: full_sample | N: 156 | Construct pair: ANX-BI | Human reference r: 0.184 | Reference source type: source_reported_latent_correlation | Evidence type: fornell_larcker_off_diagonal_latent_correlation | Source location: S162.pdf Table 3 discriminant validity / Fornell-Larcker | Caveats: none | Notes: Use matching R1/R4 Table 3 values; perceived stress excluded and ANX retained. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch2_source_checked.,Study: S162 | Sample/stratum: full_sample | Construct pair: ANX-BI | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.184; Fornell-Larcker latent construct correlation,0.184,S162_doc1 page 19 chunk 1; Table 3 Fornel-Lacker Criteria,,high,False,,not_persisted_batch,locked,2026-06-12T05:16:43Z,codex_noninteractive_batch,ANX mapped to Anxiety; BI mapped to Behavioral Intention to use Chat GPT.,,,
paper_b_full_corpus_m1_raw_full_1500_1749_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:16:43Z,0,,FC-S5-TASK-01537,S164,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S164 | Reference record: S164_full_sample_BI_FC | Sample/stratum: full_sample | N: 2078 | Construct pair: BI-FC | Human reference r: 0.82 | Reference source type: source_reported_latent_or_construct_correlation | Evidence type: source_reported_latent_or_construct_correlation | Source location: S164.pdf Table 4 | Caveats: CAV001;ROW_CAVEAT | Notes: Application QA completion of partial S164 draft from Table 4 construct-correlation rows; existing adjudicated EE-SI, FC-PE, and PE-UB values remain authoritative and table-transposition caveat is retained. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_full_corpus_application_completion_from_partial_phase1_decision.",Study: S164 | Sample/stratum: full_sample | Construct pair: BI-FC | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.8200; source_type=Fornell-Larcker latent construct correlation,0.82,"S164_doc1 page 8 chunk 1, Table 4",,high,False,,not_persisted_batch,locked,2026-06-12T05:16:43Z,codex_noninteractive_batch,BI and FC from Fornell-Larcker construct correlation matrix.,,,
paper_b_full_corpus_m1_raw_full_1500_1749_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:16:43Z,0,,FC-S5-TASK-01538,S164,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S164 | Reference record: S164_full_sample_BI_PE | Sample/stratum: full_sample | N: 2078 | Construct pair: BI-PE | Human reference r: 0.687 | Reference source type: source_reported_latent_or_construct_correlation | Evidence type: source_reported_latent_or_construct_correlation | Source location: S164.pdf Table 4 | Caveats: CAV001;ROW_CAVEAT | Notes: Application QA completion of partial S164 draft from Table 4 construct-correlation rows; existing adjudicated EE-SI, FC-PE, and PE-UB values remain authoritative and table-transposition caveat is retained. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_full_corpus_application_completion_from_partial_phase1_decision.",Study: S164 | Sample/stratum: full_sample | Construct pair: BI-PE | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.6870; source_type=Fornell-Larcker latent construct correlation,0.687,"S164_doc1 page 8 chunk 1, Table 4",,high,False,,not_persisted_batch,locked,2026-06-12T05:16:43Z,codex_noninteractive_batch,BI and PE from Fornell-Larcker construct correlation matrix.,,,
paper_b_full_corpus_m1_raw_full_1500_1749_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:16:43Z,0,,FC-S5-TASK-01539,S164,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S164 | Reference record: S164_full_sample_BI_SI | Sample/stratum: full_sample | N: 2078 | Construct pair: BI-SI | Human reference r: -0.03 | Reference source type: source_reported_latent_or_construct_correlation | Evidence type: source_reported_latent_or_construct_correlation | Source location: S164.pdf Table 4 | Caveats: CAV001;ROW_CAVEAT | Notes: Application QA completion of partial S164 draft from Table 4 construct-correlation rows; existing adjudicated EE-SI, FC-PE, and PE-UB values remain authoritative and table-transposition caveat is retained. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_full_corpus_application_completion_from_partial_phase1_decision.",Study: S164 | Sample/stratum: full_sample | Construct pair: BI-SI | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,-0.0300; source_type=Fornell-Larcker latent construct correlation,-0.03,"S164_doc1 page 8 chunk 1, Table 4",,medium,False,,not_persisted_batch,locked,2026-06-12T05:16:43Z,codex_noninteractive_batch,SI mapped to SN because the source table labels this construct as SN.,,,
paper_b_full_corpus_m1_raw_full_1500_1749_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:16:43Z,0,,FC-S5-TASK-01540,S164,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S164 | Reference record: S164_full_sample_BI_UB | Sample/stratum: full_sample | N: 2078 | Construct pair: BI-UB | Human reference r: 0.806 | Reference source type: source_reported_latent_or_construct_correlation | Evidence type: source_reported_latent_or_construct_correlation | Source location: S164.pdf Table 4 | Caveats: CAV001;ROW_CAVEAT | Notes: Application QA completion of partial S164 draft from Table 4 construct-correlation rows; existing adjudicated EE-SI, FC-PE, and PE-UB values remain authoritative and table-transposition caveat is retained. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_full_corpus_application_completion_from_partial_phase1_decision.",Study: S164 | Sample/stratum: full_sample | Construct pair: BI-UB | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.8060; source_type=Fornell-Larcker latent construct correlation,0.806,"S164_doc1 page 8 chunk 1, Table 4",,medium,False,,not_persisted_batch,locked,2026-06-12T05:16:43Z,codex_noninteractive_batch,UB mapped to GPTU as the use-behavior/use outcome construct in the source matrix.,,,
paper_b_full_corpus_m1_raw_full_1500_1749_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:16:43Z,0,,FC-S5-TASK-01541,S164,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S164 | Reference record: S164_full_sample_EE_FC | Sample/stratum: full_sample | N: 2078 | Construct pair: EE-FC | Human reference r: 0.742 | Reference source type: source_reported_latent_or_construct_correlation | Evidence type: source_reported_latent_or_construct_correlation | Source location: S164.pdf Table 4 | Caveats: CAV001;ROW_CAVEAT | Notes: Application QA completion of partial S164 draft from Table 4 construct-correlation rows; existing adjudicated EE-SI, FC-PE, and PE-UB values remain authoritative and table-transposition caveat is retained. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_full_corpus_application_completion_from_partial_phase1_decision.",Study: S164 | Sample/stratum: full_sample | Construct pair: EE-FC | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.7420; source_type=Fornell-Larcker latent construct correlation,0.7420,S164_doc1 page 8 chunk 1; Table 4,,0.95,False,,not_persisted_batch,locked,2026-06-12T05:16:43Z,codex_noninteractive_batch,EE-FC value taken from the Fornell-Larcker construct correlation matrix.,,,
paper_b_full_corpus_m1_raw_full_1500_1749_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:16:43Z,0,,FC-S5-TASK-01542,S164,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S164 | Reference record: S164_full_sample_EE_PE | Sample/stratum: full_sample | N: 2078 | Construct pair: EE-PE | Human reference r: 0.716 | Reference source type: source_reported_latent_or_construct_correlation | Evidence type: source_reported_latent_or_construct_correlation | Source location: S164.pdf Table 4 | Caveats: CAV001;ROW_CAVEAT | Notes: Application QA completion of partial S164 draft from Table 4 construct-correlation rows; existing adjudicated EE-SI, FC-PE, and PE-UB values remain authoritative and table-transposition caveat is retained. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_full_corpus_application_completion_from_partial_phase1_decision.",Study: S164 | Sample/stratum: full_sample | Construct pair: EE-PE | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.7730; source_type=Fornell-Larcker latent construct correlation,0.7730,S164_doc1 page 8 chunk 1; Table 4,,0.95,False,,not_persisted_batch,locked,2026-06-12T05:16:43Z,codex_noninteractive_batch,EE-PE value taken from the Fornell-Larcker construct correlation matrix.,,,
paper_b_full_corpus_m1_raw_full_1500_1749_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:16:43Z,0,,FC-S5-TASK-01543,S164,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S164 | Reference record: S164_full_sample_EE_SI | Sample/stratum: full_sample | N: 2078 | Construct pair: EE-SI | Human reference r: -0.024 | Reference source type: source_corrected_construct_correlation | Evidence type: source_reported_latent_or_construct_correlation | Source location: S164.pdf Table 4 | Caveats: CAV001;ROW_CAVEAT | Notes: Accepted adjudication value from Phase 1 decision log; raw R1/R2 rows disagree for this construct pair. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_partial_value_decision.,Study: S164 | Sample/stratum: full_sample | Construct pair: EE-SI | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,-0.0240; source_type=Fornell-Larcker latent construct correlation,-0.0240,S164_doc1 page 8 chunk 1; Table 4,,0.75,False,,not_persisted_batch,locked,2026-06-12T05:16:43Z,codex_noninteractive_batch,Task label SI appears to correspond to the source table label SN; value extracted for EE-SN.,,,
paper_b_full_corpus_m1_raw_full_1500_1749_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:16:43Z,0,,FC-S5-TASK-01544,S164,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S164 | Reference record: S164_full_sample_EE_UB | Sample/stratum: full_sample | N: 2078 | Construct pair: EE-UB | Human reference r: 0.659 | Reference source type: source_reported_latent_or_construct_correlation | Evidence type: source_reported_latent_or_construct_correlation | Source location: S164.pdf Table 4 | Caveats: CAV001;ROW_CAVEAT | Notes: Application QA completion of partial S164 draft from Table 4 construct-correlation rows; existing adjudicated EE-SI, FC-PE, and PE-UB values remain authoritative and table-transposition caveat is retained. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_full_corpus_application_completion_from_partial_phase1_decision.",Study: S164 | Sample/stratum: full_sample | Construct pair: EE-UB | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.6590; source_type=Fornell-Larcker latent construct correlation,0.6590,S164_doc1 page 8 chunk 1; Table 4,,0.8,False,,not_persisted_batch,locked,2026-06-12T05:16:43Z,codex_noninteractive_batch,Task label UB appears to correspond to the source table label GPTU; value extracted for EE-GPTU.,,,
paper_b_full_corpus_m1_raw_full_1500_1749_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:16:43Z,0,,FC-S5-TASK-01545,S164,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S164 | Reference record: S164_full_sample_FC_PE | Sample/stratum: full_sample | N: 2078 | Construct pair: FC-PE | Human reference r: 0.716 | Reference source type: source_corrected_construct_correlation | Evidence type: source_reported_latent_or_construct_correlation | Source location: S164.pdf Table 4 | Caveats: CAV001;ROW_CAVEAT | Notes: Accepted adjudication value from Phase 1 decision log; raw R1/R2 rows disagree for this construct pair. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_partial_value_decision.,Study: S164 | Sample/stratum: full_sample | Construct pair: FC-PE | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.7160; source_type=Fornell-Larcker latent construct correlation,0.7160,S164_doc1 page 8 chunk 1; Table 4,,0.95,False,,not_persisted_batch,locked,2026-06-12T05:16:43Z,codex_noninteractive_batch,FC-PE value taken from the Fornell-Larcker construct correlation matrix.,,,
paper_b_full_corpus_m1_raw_full_1500_1749_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:16:43Z,0,,FC-S5-TASK-01546,S164,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S164 | Reference record: S164_full_sample_FC_SI | Sample/stratum: full_sample | N: 2078 | Construct pair: FC-SI | Human reference r: -0.011 | Reference source type: source_reported_latent_or_construct_correlation | Evidence type: source_reported_latent_or_construct_correlation | Source location: S164.pdf Table 4 | Caveats: CAV001;ROW_CAVEAT | Notes: Application QA completion of partial S164 draft from Table 4 construct-correlation rows; existing adjudicated EE-SI, FC-PE, and PE-UB values remain authoritative and table-transposition caveat is retained. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_full_corpus_application_completion_from_partial_phase1_decision.",Study: S164 | Sample/stratum: full_sample | Construct pair: FC-SI | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,-0.0110; source_type=Fornell-Larcker latent construct correlation,-0.0110,S164_doc1 page 8 chunk 1; Table 4,,0.75,False,,not_persisted_batch,locked,2026-06-12T05:16:43Z,codex_noninteractive_batch,Task label SI appears to correspond to the source table label SN; value extracted for FC-SN.,,,
paper_b_full_corpus_m1_raw_full_1500_1749_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:16:43Z,0,,FC-S5-TASK-01547,S164,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S164 | Reference record: S164_full_sample_FC_UB | Sample/stratum: full_sample | N: 2078 | Construct pair: FC-UB | Human reference r: 0.751 | Reference source type: source_reported_latent_or_construct_correlation | Evidence type: source_reported_latent_or_construct_correlation | Source location: S164.pdf Table 4 | Caveats: CAV001;ROW_CAVEAT | Notes: Application QA completion of partial S164 draft from Table 4 construct-correlation rows; existing adjudicated EE-SI, FC-PE, and PE-UB values remain authoritative and table-transposition caveat is retained. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_full_corpus_application_completion_from_partial_phase1_decision.",Study: S164 | Sample/stratum: full_sample | Construct pair: FC-UB | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.7510; source_type=Fornell-Larcker latent construct correlation,0.7510,S164_doc1 page 8 chunk 1; Table 4,,0.8,False,,not_persisted_batch,locked,2026-06-12T05:16:43Z,codex_noninteractive_batch,Task label UB appears to correspond to the source table label GPTU; value extracted for FC-GPTU.,,,
paper_b_full_corpus_m1_raw_full_1500_1749_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:16:43Z,0,,FC-S5-TASK-01548,S164,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S164 | Reference record: S164_full_sample_PE_SI | Sample/stratum: full_sample | N: 2078 | Construct pair: PE-SI | Human reference r: -0.021 | Reference source type: source_reported_latent_or_construct_correlation | Evidence type: source_reported_latent_or_construct_correlation | Source location: S164.pdf Table 4 | Caveats: CAV001;ROW_CAVEAT | Notes: Application QA completion of partial S164 draft from Table 4 construct-correlation rows; existing adjudicated EE-SI, FC-PE, and PE-UB values remain authoritative and table-transposition caveat is retained. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_full_corpus_application_completion_from_partial_phase1_decision.",Study: S164 | Sample/stratum: full_sample | Construct pair: PE-SI | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,-0.0210; source_type=Fornell-Larcker latent construct correlation,-0.0210,S164_doc1 page 8 chunk 1; Table 4,,0.75,False,,not_persisted_batch,locked,2026-06-12T05:16:43Z,codex_noninteractive_batch,Task label SI appears to correspond to the source table label SN; value extracted for PE-SN.,,,
paper_b_full_corpus_m1_raw_full_1500_1749_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:16:43Z,0,,FC-S5-TASK-01549,S164,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S164 | Reference record: S164_full_sample_PE_UB | Sample/stratum: full_sample | N: 2078 | Construct pair: PE-UB | Human reference r: 0.632 | Reference source type: source_corrected_construct_correlation | Evidence type: source_reported_latent_or_construct_correlation | Source location: S164.pdf Table 4 | Caveats: CAV001;ROW_CAVEAT | Notes: Accepted adjudication value from Phase 1 decision log; raw R1/R2 rows disagree for this construct pair. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_partial_value_decision.,Study: S164 | Sample/stratum: full_sample | Construct pair: PE-UB | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.6320; source_type=Fornell-Larcker latent construct correlation,0.6320,S164_doc1 page 8 chunk 1; Table 4,,0.8,False,,not_persisted_batch,locked,2026-06-12T05:16:43Z,codex_noninteractive_batch,Task label UB appears to correspond to the source table label GPTU; value extracted for PE-GPTU.,,,
paper_b_full_corpus_m1_raw_full_1500_1749_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:16:43Z,0,,FC-S5-TASK-01550,S164,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S164 | Reference record: S164_full_sample_SI_UB | Sample/stratum: full_sample | N: 2078 | Construct pair: SI-UB | Human reference r: -0.005 | Reference source type: source_reported_latent_or_construct_correlation | Evidence type: source_reported_latent_or_construct_correlation | Source location: S164.pdf Table 4 | Caveats: CAV001;ROW_CAVEAT | Notes: Application QA completion of partial S164 draft from Table 4 construct-correlation rows; existing adjudicated EE-SI, FC-PE, and PE-UB values remain authoritative and table-transposition caveat is retained. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_full_corpus_application_completion_from_partial_phase1_decision.",Study: S164 | Sample/stratum: full_sample | Construct pair: SI-UB | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,-0.0050; source_type=Fornell-Larcker latent construct correlation,-0.0050,S164_doc1 page 8 chunk 1; Table 4,,0.7,False,,not_persisted_batch,locked,2026-06-12T05:16:43Z,codex_noninteractive_batch,"Task labels SI and UB appear to correspond to source table labels SN and GPTU, respectively; value extracted for SN-GPTU.",,,
paper_b_full_corpus_m1_raw_full_1500_1749_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:16:43Z,0,,FC-S5-TASK-01551,S165,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S165 | Reference record: S165_full_sample_BI_EE | Sample/stratum: full_sample | N: 362 | Construct pair: BI-EE | Human reference r: 0.644 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 3 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,Study: S165 | Sample/stratum: full_sample | Construct pair: BI-EE | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.644,0.644,S165_doc1 page 15 table 1; S165_doc1 page 15 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-12T05:16:43Z,codex_noninteractive_batch,Extracted from Table3 correlation matrix.,,,
paper_b_full_corpus_m1_raw_full_1500_1749_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:16:43Z,0,,FC-S5-TASK-01552,S165,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S165 | Reference record: S165_full_sample_BI_FC | Sample/stratum: full_sample | N: 362 | Construct pair: BI-FC | Human reference r: 0.74 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 3 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,Study: S165 | Sample/stratum: full_sample | Construct pair: BI-FC | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.74,0.74,S165_doc1 page 15 table 1; S165_doc1 page 15 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-12T05:16:43Z,codex_noninteractive_batch,Extracted from Table3 correlation matrix.,,,
paper_b_full_corpus_m1_raw_full_1500_1749_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:16:43Z,0,,FC-S5-TASK-01553,S165,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S165 | Reference record: S165_full_sample_BI_PE | Sample/stratum: full_sample | N: 362 | Construct pair: BI-PE | Human reference r: 0.697 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 3 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,Study: S165 | Sample/stratum: full_sample | Construct pair: BI-PE | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.697,0.697,S165_doc1 page 15 table 1; S165_doc1 page 15 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-12T05:16:43Z,codex_noninteractive_batch,Extracted from Table3 correlation matrix.,,,
