run_id,model_provider,model_id,model_version,procedure_id,prompt_version,run_timestamp_utc,temperature,seed,task_unit_id,study_id,llm_task_family,denominator_family,scoring_eligibility,expected_answer_type,evaluation_unit_text,model_input_text,model_answer,model_answer_normalized,model_source_locator,model_source_quote,model_confidence,abstained,error_code,raw_output_ref,locked_answer_status,lock_timestamp_utc,locked_by,notes,raw_beta_value,converted_effect_value,conversion_method
paper_b_full_corpus_m1_raw_full_1750_1999_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:31:34Z,0,,FC-S5-TASK-01751,S186,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S186 | Reference record: S186_full_sample_PE_UB | Sample/stratum: full_sample | N: 657 | Construct pair: PE-UB | Human reference r: 0.168 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S186.pdf Table 2 | Caveats: none | Notes: Use R4 Table 2 precision direct rows; R3 rounded subset omits SE rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.,Study: S186 | Sample/stratum: full_sample | Construct pair: PE-UB | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,"0.168, construct correlation",0.168,S186_doc1 page 9 chunk 1,,medium,False,,not_persisted_batch,locked,2026-06-12T05:31:34Z,codex_noninteractive_batch,Mapped PE to PU and UB to AB based on S186 construct labels in the provided correlation table.,,,
paper_b_full_corpus_m1_raw_full_1750_1999_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:31:34Z,0,,FC-S5-TASK-01804,S191,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,"Study: S191 | Reference record: S191_full_sample_BI_SE | Sample/stratum: full_sample | N: 331 | Construct pair: BI-SE | Human reference r: 0.502 | Reference source type: source_reported_latent_correlation | Evidence type: fornell_larcker_off_diagonal_latent_correlation | Source location: S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS | Caveats: CAV005 | Notes: S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values. Computer self-efficacy is mapped to SE and remains a construct-mapping audit flag. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_reconciled_from_pairwise_workbook.",Study: S191 | Sample/stratum: full_sample | Construct pair: BI-SE | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.175,0.175,S191_doc1 page 8 chunk 1; Table 4,,medium,False,,not_persisted_batch,locked,2026-06-12T05:31:34Z,codex_noninteractive_batch,Mapped task construct SE to source construct CSE; standardized beta/path coefficient for CSE to BI.,,,
paper_b_full_corpus_m1_raw_full_1750_1999_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:31:34Z,0,,FC-S5-TASK-01805,S191,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,"Study: S191 | Reference record: S191_full_sample_BI_SI | Sample/stratum: full_sample | N: 331 | Construct pair: BI-SI | Human reference r: 0.567 | Reference source type: source_reported_latent_correlation | Evidence type: fornell_larcker_off_diagonal_latent_correlation | Source location: S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS | Caveats: CAV005 | Notes: S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_reconciled_from_pairwise_workbook.",Study: S191 | Sample/stratum: full_sample | Construct pair: BI-SI | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.163,0.163,S191_doc1 page 8 chunk 1; Table 4,,high,False,,not_persisted_batch,locked,2026-06-12T05:31:34Z,codex_noninteractive_batch,Standardized beta/path coefficient for SI to BI.,,,
paper_b_full_corpus_m1_raw_full_1750_1999_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:31:34Z,0,,FC-S5-TASK-01806,S191,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,"Study: S191 | Reference record: S191_full_sample_BI_UB | Sample/stratum: full_sample | N: 331 | Construct pair: BI-UB | Human reference r: 0.586 | Reference source type: source_reported_latent_correlation | Evidence type: fornell_larcker_off_diagonal_latent_correlation | Source location: S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS | Caveats: CAV005 | Notes: S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_reconciled_from_pairwise_workbook.",Study: S191 | Sample/stratum: full_sample | Construct pair: BI-UB | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.388,0.388,S191_doc1 page 8 chunk 1; Table 4,,medium,False,,not_persisted_batch,locked,2026-06-12T05:31:34Z,codex_noninteractive_batch,Mapped task construct UB to source construct AU; standardized beta/path coefficient for BI to AU.,,,
paper_b_full_corpus_m1_raw_full_1750_1999_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:31:34Z,0,,FC-S5-TASK-01807,S191,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,"Study: S191 | Reference record: S191_full_sample_EE_FC | Sample/stratum: full_sample | N: 331 | Construct pair: EE-FC | Human reference r: 0.525 | Reference source type: source_reported_latent_correlation | Evidence type: fornell_larcker_off_diagonal_latent_correlation | Source location: S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS | Caveats: CAV005 | Notes: S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_reconciled_from_pairwise_workbook.",Study: S191 | Sample/stratum: full_sample | Construct pair: EE-FC | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,high,True,insufficient_evidence,not_persisted_batch,locked,2026-06-12T05:31:34Z,codex_noninteractive_batch,No beta/path coefficient reported between EE and FC.,,,
paper_b_full_corpus_m1_raw_full_1750_1999_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:31:34Z,0,,FC-S5-TASK-01808,S191,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,"Study: S191 | Reference record: S191_full_sample_EE_PE | Sample/stratum: full_sample | N: 331 | Construct pair: EE-PE | Human reference r: 0.609 | Reference source type: source_reported_latent_correlation | Evidence type: fornell_larcker_off_diagonal_latent_correlation | Source location: S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS | Caveats: CAV005 | Notes: S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_reconciled_from_pairwise_workbook.",Study: S191 | Sample/stratum: full_sample | Construct pair: EE-PE | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,high,True,insufficient_evidence,not_persisted_batch,locked,2026-06-12T05:31:34Z,codex_noninteractive_batch,No beta/path coefficient reported between EE and PE.,,,
paper_b_full_corpus_m1_raw_full_1750_1999_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:31:34Z,0,,FC-S5-TASK-01809,S191,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,"Study: S191 | Reference record: S191_full_sample_EE_SE | Sample/stratum: full_sample | N: 331 | Construct pair: EE-SE | Human reference r: 0.313 | Reference source type: source_reported_latent_correlation | Evidence type: fornell_larcker_off_diagonal_latent_correlation | Source location: S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS | Caveats: CAV005 | Notes: S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values. Computer self-efficacy is mapped to SE and remains a construct-mapping audit flag. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_reconciled_from_pairwise_workbook.",Study: S191 | Sample/stratum: full_sample | Construct pair: EE-SE | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,high,True,insufficient_evidence,not_persisted_batch,locked,2026-06-12T05:31:34Z,codex_noninteractive_batch,No beta/path coefficient reported between EE and SE/CSE.,,,
paper_b_full_corpus_m1_raw_full_1750_1999_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:31:34Z,0,,FC-S5-TASK-01810,S191,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,"Study: S191 | Reference record: S191_full_sample_EE_SI | Sample/stratum: full_sample | N: 331 | Construct pair: EE-SI | Human reference r: 0.493 | Reference source type: source_reported_latent_correlation | Evidence type: fornell_larcker_off_diagonal_latent_correlation | Source location: S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS | Caveats: CAV005 | Notes: S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_reconciled_from_pairwise_workbook.",Study: S191 | Sample/stratum: full_sample | Construct pair: EE-SI | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,high,True,insufficient_evidence,not_persisted_batch,locked,2026-06-12T05:31:34Z,codex_noninteractive_batch,No beta/path coefficient reported between EE and SI.,,,
paper_b_full_corpus_m1_raw_full_1750_1999_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:31:34Z,0,,FC-S5-TASK-01811,S191,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,"Study: S191 | Reference record: S191_full_sample_EE_UB | Sample/stratum: full_sample | N: 331 | Construct pair: EE-UB | Human reference r: 0.428 | Reference source type: source_reported_latent_correlation | Evidence type: fornell_larcker_off_diagonal_latent_correlation | Source location: S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS | Caveats: CAV005 | Notes: S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_reconciled_from_pairwise_workbook.",Study: S191 | Sample/stratum: full_sample | Construct pair: EE-UB | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.428,0.428,"S191_doc1 page 7 chunk 1, Table 2",,high,False,,not_persisted_batch,locked,2026-06-12T05:31:34Z,codex_noninteractive_batch,Extracted from inter-construct correlation table; UB mapped to AU.,,0.428,used reported inter-construct correlation as secondary converted effect
paper_b_full_corpus_m1_raw_full_1750_1999_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:31:34Z,0,,FC-S5-TASK-01812,S191,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,"Study: S191 | Reference record: S191_full_sample_FC_PE | Sample/stratum: full_sample | N: 331 | Construct pair: FC-PE | Human reference r: 0.473 | Reference source type: source_reported_latent_correlation | Evidence type: fornell_larcker_off_diagonal_latent_correlation | Source location: S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS | Caveats: CAV005 | Notes: S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_reconciled_from_pairwise_workbook.",Study: S191 | Sample/stratum: full_sample | Construct pair: FC-PE | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.473,0.473,"S191_doc1 page 7 chunk 1, Table 2",,high,False,,not_persisted_batch,locked,2026-06-12T05:31:34Z,codex_noninteractive_batch,Extracted from inter-construct correlation table.,,0.473,used reported inter-construct correlation as secondary converted effect
paper_b_full_corpus_m1_raw_full_1750_1999_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:31:34Z,0,,FC-S5-TASK-01813,S191,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,"Study: S191 | Reference record: S191_full_sample_FC_SE | Sample/stratum: full_sample | N: 331 | Construct pair: FC-SE | Human reference r: 0.428 | Reference source type: source_reported_latent_correlation | Evidence type: fornell_larcker_off_diagonal_latent_correlation | Source location: S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS | Caveats: CAV005 | Notes: S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values. Computer self-efficacy is mapped to SE and remains a construct-mapping audit flag. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_reconciled_from_pairwise_workbook.",Study: S191 | Sample/stratum: full_sample | Construct pair: FC-SE | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.428,0.428,"S191_doc1 page 7 chunk 1, Table 2",,high,False,,not_persisted_batch,locked,2026-06-12T05:31:34Z,codex_noninteractive_batch,Extracted from inter-construct correlation table; SE mapped to CSE.,,0.428,used reported inter-construct correlation as secondary converted effect
paper_b_full_corpus_m1_raw_full_1750_1999_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:31:34Z,0,,FC-S5-TASK-01814,S191,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,"Study: S191 | Reference record: S191_full_sample_FC_SI | Sample/stratum: full_sample | N: 331 | Construct pair: FC-SI | Human reference r: 0.441 | Reference source type: source_reported_latent_correlation | Evidence type: fornell_larcker_off_diagonal_latent_correlation | Source location: S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS | Caveats: CAV005 | Notes: S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_reconciled_from_pairwise_workbook.",Study: S191 | Sample/stratum: full_sample | Construct pair: FC-SI | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.441,0.441,"S191_doc1 page 7 chunk 1, Table 2",,high,False,,not_persisted_batch,locked,2026-06-12T05:31:34Z,codex_noninteractive_batch,Extracted from inter-construct correlation table.,,0.441,used reported inter-construct correlation as secondary converted effect
paper_b_full_corpus_m1_raw_full_1750_1999_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:31:34Z,0,,FC-S5-TASK-01815,S191,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,"Study: S191 | Reference record: S191_full_sample_FC_UB | Sample/stratum: full_sample | N: 331 | Construct pair: FC-UB | Human reference r: 0.555 | Reference source type: source_reported_latent_correlation | Evidence type: fornell_larcker_off_diagonal_latent_correlation | Source location: S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS | Caveats: CAV005 | Notes: S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_reconciled_from_pairwise_workbook.",Study: S191 | Sample/stratum: full_sample | Construct pair: FC-UB | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.555,0.555,"S191_doc1 page 7 chunk 1, Table 2",,high,False,,not_persisted_batch,locked,2026-06-12T05:31:34Z,codex_noninteractive_batch,Extracted from inter-construct correlation table; UB mapped to AU.,,0.555,used reported inter-construct correlation as secondary converted effect
paper_b_full_corpus_m1_raw_full_1750_1999_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:31:34Z,0,,FC-S5-TASK-01816,S191,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,"Study: S191 | Reference record: S191_full_sample_PE_SE | Sample/stratum: full_sample | N: 331 | Construct pair: PE-SE | Human reference r: 0.233 | Reference source type: source_reported_latent_correlation | Evidence type: fornell_larcker_off_diagonal_latent_correlation | Source location: S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS | Caveats: CAV005 | Notes: S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values. Computer self-efficacy is mapped to SE and remains a construct-mapping audit flag. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_reconciled_from_pairwise_workbook.",Study: S191 | Sample/stratum: full_sample | Construct pair: PE-SE | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.233,0.233,"S191_doc1 page 7 chunk 1, Table 2",,high,False,,not_persisted_batch,locked,2026-06-12T05:31:34Z,codex_noninteractive_batch,Extracted from inter-construct correlation table; SE mapped to CSE.,,0.233,used reported inter-construct correlation as secondary converted effect
paper_b_full_corpus_m1_raw_full_1750_1999_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:31:34Z,0,,FC-S5-TASK-01817,S191,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,"Study: S191 | Reference record: S191_full_sample_PE_SI | Sample/stratum: full_sample | N: 331 | Construct pair: PE-SI | Human reference r: 0.433 | Reference source type: source_reported_latent_correlation | Evidence type: fornell_larcker_off_diagonal_latent_correlation | Source location: S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS | Caveats: CAV005 | Notes: S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_reconciled_from_pairwise_workbook.",Study: S191 | Sample/stratum: full_sample | Construct pair: PE-SI | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.433,0.433,"S191_doc1 page 7 chunk 1, Table 2",,high,False,,not_persisted_batch,locked,2026-06-12T05:31:34Z,codex_noninteractive_batch,Extracted from inter-construct correlation table.,,0.433,used reported inter-construct correlation as secondary converted effect
paper_b_full_corpus_m1_raw_full_1750_1999_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T05:31:34Z,0,,FC-S5-TASK-01818,S191,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,"Study: S191 | Reference record: S191_full_sample_PE_UB | Sample/stratum: full_sample | N: 331 | Construct pair: PE-UB | Human reference r: 0.375 | Reference source type: source_reported_latent_correlation | Evidence type: fornell_larcker_off_diagonal_latent_correlation | Source location: S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS | Caveats: CAV005 | Notes: S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_reconciled_from_pairwise_workbook.",Study: S191 | Sample/stratum: full_sample | Construct pair: PE-UB | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.375,0.375,"S191_doc1 page 7 chunk 1, Table 2",,high,False,,not_persisted_batch,locked,2026-06-12T05:31:34Z,codex_noninteractive_batch,Extracted from inter-construct correlation table; UB mapped to AU.,,0.375,used reported inter-construct correlation as secondary converted effect
