run_id,model_provider,model_id,model_version,procedure_id,prompt_version,run_timestamp_utc,temperature,seed,task_unit_id,study_id,llm_task_family,denominator_family,scoring_eligibility,expected_answer_type,evaluation_unit_text,model_input_text,model_answer,model_answer_normalized,model_source_locator,model_source_quote,model_confidence,abstained,error_code,raw_output_ref,locked_answer_status,lock_timestamp_utc,locked_by,notes
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260609,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_table_retrieval_smoke,paper_b_step5_full_corpus_prompt_v3_20260609_table_retrieval_smoke,2026-06-09T07:09:14Z,0,,FC-S5-TASK-00016,S003,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S003 | Reference record: S003_full_sample_EE_FC | Sample/stratum: full_sample | N: 195 | Construct pair: EE-FC | Human reference r: 0.271 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 5 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 10 of 10 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,"Study: S003 | Sample/stratum: full_sample | Construct pair: EE-FC | Expected answer type: numeric_r_effect_size | Prompt task route: direct_r_effect_size_extraction | Revised smoke category: direct_r_table_retrieval_retest | Route instruction: Recover the source-reported direct/source r effect-size value for the requested construct pair. Prefer source correlation matrices, Fornell-Larcker/correlation tables, or explicit source-reported r tables. Do not use standardized beta/path coefficients unless the source explicitly labels the value as a direct/source r effect size. Abstain if no direct/source r evidence is present. Use only the locked source-document rendering/chunks for the authorized run condition. The human reference value and human-adjudicated source locator are intentionally excluded.",0.271,0.271,S003_doc1 page 21 chunk 1,,0.84,False,,not_persisted_batch,locked,2026-06-09T07:09:14Z,codex_gpt_5_5_noninteractive_table_retrieval_smoke,Extracted from Table 5 FLC/correlation-style discriminant validity matrix; EE mapped to Perceived Ease of Use and FC to Facilitating Conditions.
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260609,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_table_retrieval_smoke,paper_b_step5_full_corpus_prompt_v3_20260609_table_retrieval_smoke,2026-06-09T07:09:14Z,0,,FC-S5-TASK-00094,S009,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S009 | Reference record: S009_full_sample_BI_EE | Sample/stratum: full_sample | N: 490 | Construct pair: BI-EE | Human reference r: -0.020 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S009.pdf Table 4 | Caveats: CAV005 | Notes: Use R2 Table 4 beta-converted row set because it includes the additional ATT-BI row; retain path/beta conversion caveat. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairA_source_checked.,"Study: S009 | Sample/stratum: full_sample | Construct pair: BI-EE | Expected answer type: numeric_effect_size_with_source_type | Prompt task route: beta_or_path_converted_effect_size | Revised smoke category: true_beta_path_table_retrieval_retest | Route instruction: Recover the standardized beta/path coefficient for the requested directed construct relationship. Use structural/path coefficient, hypothesis, or SEM/PLS path tables. Do not use correlation, Fornell-Larcker, HTMT, or discriminant-validity tables for this route. Include the source value type in model_answer and put the numeric value in model_answer_normalized. Use only the locked source-document rendering/chunks for the authorized run condition. The human reference value and human-adjudicated source locator are intentionally excluded.",standardized beta/path coefficient = -0.021,-0.021,S009_doc1 page 20 chunk 1,,0.82,False,,not_persisted_batch,locked,2026-06-09T07:09:14Z,codex_gpt_5_5_noninteractive_table_retrieval_smoke,Extracted EE to BI coefficient from reported structural findings.
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260609,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_table_retrieval_smoke,paper_b_step5_full_corpus_prompt_v3_20260609_table_retrieval_smoke,2026-06-09T07:09:14Z,0,,FC-S5-TASK-00095,S009,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S009 | Reference record: S009_full_sample_BI_FC | Sample/stratum: full_sample | N: 490 | Construct pair: BI-FC | Human reference r: 0.085 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S009.pdf Table 4 | Caveats: CAV005 | Notes: Use R2 Table 4 beta-converted row set because it includes the additional ATT-BI row; retain path/beta conversion caveat. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairA_source_checked.,"Study: S009 | Sample/stratum: full_sample | Construct pair: BI-FC | Expected answer type: numeric_effect_size_with_source_type | Prompt task route: beta_or_path_converted_effect_size | Revised smoke category: true_beta_path_table_retrieval_retest | Route instruction: Recover the standardized beta/path coefficient for the requested directed construct relationship. Use structural/path coefficient, hypothesis, or SEM/PLS path tables. Do not use correlation, Fornell-Larcker, HTMT, or discriminant-validity tables for this route. Include the source value type in model_answer and put the numeric value in model_answer_normalized. Use only the locked source-document rendering/chunks for the authorized run condition. The human reference value and human-adjudicated source locator are intentionally excluded.",standardized beta/path coefficient = 0.090,0.090,S009_doc1 page 16 chunk 1,,0.86,False,,not_persisted_batch,locked,2026-06-09T07:09:14Z,codex_gpt_5_5_noninteractive_table_retrieval_smoke,Extracted FC to BI coefficient from structural model results.
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260609,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_table_retrieval_smoke,paper_b_step5_full_corpus_prompt_v3_20260609_table_retrieval_smoke,2026-06-09T07:09:14Z,0,,FC-S5-TASK-00096,S009,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S009 | Reference record: S009_full_sample_BI_PE | Sample/stratum: full_sample | N: 490 | Construct pair: BI-PE | Human reference r: 0.079 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S009.pdf Table 4 | Caveats: CAV005 | Notes: Use R2 Table 4 beta-converted row set because it includes the additional ATT-BI row; retain path/beta conversion caveat. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairA_source_checked.,"Study: S009 | Sample/stratum: full_sample | Construct pair: BI-PE | Expected answer type: numeric_effect_size_with_source_type | Prompt task route: beta_or_path_converted_effect_size | Revised smoke category: true_beta_path_table_retrieval_retest | Route instruction: Recover the standardized beta/path coefficient for the requested directed construct relationship. Use structural/path coefficient, hypothesis, or SEM/PLS path tables. Do not use correlation, Fornell-Larcker, HTMT, or discriminant-validity tables for this route. Include the source value type in model_answer and put the numeric value in model_answer_normalized. Use only the locked source-document rendering/chunks for the authorized run condition. The human reference value and human-adjudicated source locator are intentionally excluded.",standardized beta/path coefficient = 0.079,0.079,S009_doc1 page 16 chunk 1,,0.86,False,,not_persisted_batch,locked,2026-06-09T07:09:14Z,codex_gpt_5_5_noninteractive_table_retrieval_smoke,Extracted PE to BI coefficient from structural model results.
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260609,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_table_retrieval_smoke,paper_b_step5_full_corpus_prompt_v3_20260609_table_retrieval_smoke,2026-06-09T07:09:14Z,0,,FC-S5-TASK-00097,S009,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S009 | Reference record: S009_full_sample_BI_SI | Sample/stratum: full_sample | N: 490 | Construct pair: BI-SI | Human reference r: 0.081 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S009.pdf Table 4 | Caveats: CAV005 | Notes: Use R2 Table 4 beta-converted row set because it includes the additional ATT-BI row; retain path/beta conversion caveat. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairA_source_checked.,"Study: S009 | Sample/stratum: full_sample | Construct pair: BI-SI | Expected answer type: numeric_effect_size_with_source_type | Prompt task route: beta_or_path_converted_effect_size | Revised smoke category: true_beta_path_table_retrieval_retest | Route instruction: Recover the standardized beta/path coefficient for the requested directed construct relationship. Use structural/path coefficient, hypothesis, or SEM/PLS path tables. Do not use correlation, Fornell-Larcker, HTMT, or discriminant-validity tables for this route. Include the source value type in model_answer and put the numeric value in model_answer_normalized. Use only the locked source-document rendering/chunks for the authorized run condition. The human reference value and human-adjudicated source locator are intentionally excluded.",standardized beta/path coefficient = 0.081,0.081,S009_doc1 page 16 chunk 1,,0.9,False,,not_persisted_batch,locked,2026-06-09T07:09:14Z,codex_gpt_5_5_noninteractive_table_retrieval_smoke,Extracted SI to BI coefficient from structural model results.
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260609,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_table_retrieval_smoke,paper_b_step5_full_corpus_prompt_v3_20260609_table_retrieval_smoke,2026-06-09T07:09:14Z,0,,FC-S5-TASK-00098,S009,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S009 | Reference record: S009_full_sample_BI_UB | Sample/stratum: full_sample | N: 490 | Construct pair: BI-UB | Human reference r: 0.61 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S009.pdf Table 4 | Caveats: CAV005 | Notes: Use R2 Table 4 beta-converted row set because it includes the additional ATT-BI row; retain path/beta conversion caveat. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairA_source_checked.,"Study: S009 | Sample/stratum: full_sample | Construct pair: BI-UB | Expected answer type: numeric_effect_size_with_source_type | Prompt task route: beta_or_path_converted_effect_size | Revised smoke category: true_beta_path_table_retrieval_retest | Route instruction: Recover the standardized beta/path coefficient for the requested directed construct relationship. Use structural/path coefficient, hypothesis, or SEM/PLS path tables. Do not use correlation, Fornell-Larcker, HTMT, or discriminant-validity tables for this route. Include the source value type in model_answer and put the numeric value in model_answer_normalized. Use only the locked source-document rendering/chunks for the authorized run condition. The human reference value and human-adjudicated source locator are intentionally excluded.",standardized beta/path coefficient β = 0.610,0.61,S009_doc1 page 16 chunk 1; S009_doc1 page 26 chunk 1,,0.98,False,,not_persisted_batch,locked,2026-06-09T07:09:14Z,codex_gpt_5_5_noninteractive_table_retrieval_smoke,BI to UB structural path coefficient recovered from hypotheses testing results.
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260609,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_table_retrieval_smoke,paper_b_step5_full_corpus_prompt_v3_20260609_table_retrieval_smoke,2026-06-09T07:09:14Z,0,,FC-S5-TASK-00099,S009,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S009 | Reference record: S009_full_sample_EE_UB | Sample/stratum: full_sample | N: 490 | Construct pair: EE-UB | Human reference r: 0.198 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S009.pdf Table 4 | Caveats: CAV005 | Notes: Use R2 Table 4 beta-converted row set because it includes the additional ATT-BI row; retain path/beta conversion caveat. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairA_source_checked.,"Study: S009 | Sample/stratum: full_sample | Construct pair: EE-UB | Expected answer type: numeric_effect_size_with_source_type | Prompt task route: beta_or_path_converted_effect_size | Revised smoke category: true_beta_path_table_retrieval_retest | Route instruction: Recover the standardized beta/path coefficient for the requested directed construct relationship. Use structural/path coefficient, hypothesis, or SEM/PLS path tables. Do not use correlation, Fornell-Larcker, HTMT, or discriminant-validity tables for this route. Include the source value type in model_answer and put the numeric value in model_answer_normalized. Use only the locked source-document rendering/chunks for the authorized run condition. The human reference value and human-adjudicated source locator are intentionally excluded.",standardized beta/path coefficient β = 0.198,0.198,S009_doc1 page 16 chunk 1; S009_doc1 page 26 chunk 1,,0.98,False,,not_persisted_batch,locked,2026-06-09T07:09:14Z,codex_gpt_5_5_noninteractive_table_retrieval_smoke,EE to UB structural path coefficient recovered from hypotheses testing results.
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260609,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_table_retrieval_smoke,paper_b_step5_full_corpus_prompt_v3_20260609_table_retrieval_smoke,2026-06-09T07:09:14Z,0,,FC-S5-TASK-00100,S009,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S009 | Reference record: S009_full_sample_FC_UB | Sample/stratum: full_sample | N: 490 | Construct pair: FC-UB | Human reference r: -0.034 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S009.pdf Table 4 | Caveats: CAV005 | Notes: Use R2 Table 4 beta-converted row set because it includes the additional ATT-BI row; retain path/beta conversion caveat. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairA_source_checked.,"Study: S009 | Sample/stratum: full_sample | Construct pair: FC-UB | Expected answer type: numeric_effect_size_with_source_type | Prompt task route: beta_or_path_converted_effect_size | Revised smoke category: true_beta_path_table_retrieval_retest | Route instruction: Recover the standardized beta/path coefficient for the requested directed construct relationship. Use structural/path coefficient, hypothesis, or SEM/PLS path tables. Do not use correlation, Fornell-Larcker, HTMT, or discriminant-validity tables for this route. Include the source value type in model_answer and put the numeric value in model_answer_normalized. Use only the locked source-document rendering/chunks for the authorized run condition. The human reference value and human-adjudicated source locator are intentionally excluded.",standardized beta/path coefficient β = -0.045,-0.045,S009_doc1 page 16 chunk 1,,0.96,False,,not_persisted_batch,locked,2026-06-09T07:09:14Z,codex_gpt_5_5_noninteractive_table_retrieval_smoke,FC to UB structural path coefficient recovered from hypotheses testing results.
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260609,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_table_retrieval_smoke,paper_b_step5_full_corpus_prompt_v3_20260609_table_retrieval_smoke,2026-06-09T07:09:14Z,0,,FC-S5-TASK-00101,S009,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S009 | Reference record: S009_full_sample_SI_UB | Sample/stratum: full_sample | N: 490 | Construct pair: SI-UB | Human reference r: 0.307 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S009.pdf Table 4 | Caveats: CAV005 | Notes: Use R2 Table 4 beta-converted row set because it includes the additional ATT-BI row; retain path/beta conversion caveat. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairA_source_checked.,"Study: S009 | Sample/stratum: full_sample | Construct pair: SI-UB | Expected answer type: numeric_effect_size_with_source_type | Prompt task route: beta_or_path_converted_effect_size | Revised smoke category: true_beta_path_table_retrieval_retest | Route instruction: Recover the standardized beta/path coefficient for the requested directed construct relationship. Use structural/path coefficient, hypothesis, or SEM/PLS path tables. Do not use correlation, Fornell-Larcker, HTMT, or discriminant-validity tables for this route. Include the source value type in model_answer and put the numeric value in model_answer_normalized. Use only the locked source-document rendering/chunks for the authorized run condition. The human reference value and human-adjudicated source locator are intentionally excluded.",standardized beta/path coefficient β = 0.307,0.307,S009_doc1 page 16 chunk 1; S009_doc1 page 26 chunk 1,,0.98,False,,not_persisted_batch,locked,2026-06-09T07:09:14Z,codex_gpt_5_5_noninteractive_table_retrieval_smoke,SI to UB structural path coefficient recovered from hypotheses testing results.
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260609,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_table_retrieval_smoke,paper_b_step5_full_corpus_prompt_v3_20260609_table_retrieval_smoke,2026-06-09T07:09:14Z,0,,FC-S5-TASK-00102,S010,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S010 | Reference record: S010_full_sample_BI_EE | Sample/stratum: full_sample | N: 296 | Construct pair: BI-EE | Human reference r: 0.086 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S010.pdf Table 9 Nordic path coeff (β→r) | Caveats: CAV005 | Notes: Use R4 Nordic Table 9 beta-converted path coefficient rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.,"Study: S010 | Sample/stratum: full_sample | Construct pair: BI-EE | Expected answer type: numeric_effect_size_with_source_type | Prompt task route: beta_or_path_converted_effect_size | Revised smoke category: true_beta_path_table_retrieval_retest | Route instruction: Recover the standardized beta/path coefficient for the requested directed construct relationship. Use structural/path coefficient, hypothesis, or SEM/PLS path tables. Do not use correlation, Fornell-Larcker, HTMT, or discriminant-validity tables for this route. Include the source value type in model_answer and put the numeric value in model_answer_normalized. Use only the locked source-document rendering/chunks for the authorized run condition. The human reference value and human-adjudicated source locator are intentionally excluded.",,,,,0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-09T07:09:14Z,codex_gpt_5_5_noninteractive_table_retrieval_smoke,"Source packet reports S010 path coefficients by Nordic and USA samples, but no full_sample EE to BI standardized path coefficient is provided."
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260609,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_table_retrieval_smoke,paper_b_step5_full_corpus_prompt_v3_20260609_table_retrieval_smoke,2026-06-09T07:09:14Z,0,,FC-S5-TASK-00103,S010,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S010 | Reference record: S010_full_sample_BI_FC | Sample/stratum: full_sample | N: 296 | Construct pair: BI-FC | Human reference r: 0.113 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S010.pdf Table 9 Nordic path coeff (β→r) | Caveats: CAV005 | Notes: Use R4 Nordic Table 9 beta-converted path coefficient rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.,"Study: S010 | Sample/stratum: full_sample | Construct pair: BI-FC | Expected answer type: numeric_effect_size_with_source_type | Prompt task route: beta_or_path_converted_effect_size | Revised smoke category: true_beta_path_table_retrieval_retest | Route instruction: Recover the standardized beta/path coefficient for the requested directed construct relationship. Use structural/path coefficient, hypothesis, or SEM/PLS path tables. Do not use correlation, Fornell-Larcker, HTMT, or discriminant-validity tables for this route. Include the source value type in model_answer and put the numeric value in model_answer_normalized. Use only the locked source-document rendering/chunks for the authorized run condition. The human reference value and human-adjudicated source locator are intentionally excluded.",,,S010_doc1 page 28 chunk 1; S010_doc1 page 30 chunk 1,,0.35,True,insufficient_evidence,not_persisted_batch,locked,2026-06-09T07:09:14Z,codex_gpt_5_5_noninteractive_table_retrieval_smoke,"Source reports separate Nordic and USA model coefficients for FC to BI, but no single full_sample coefficient is provided."
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260609,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_table_retrieval_smoke,paper_b_step5_full_corpus_prompt_v3_20260609_table_retrieval_smoke,2026-06-09T07:09:14Z,0,,FC-S5-TASK-00104,S010,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S010 | Reference record: S010_full_sample_BI_PE | Sample/stratum: full_sample | N: 296 | Construct pair: BI-PE | Human reference r: 0.429 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S010.pdf Table 9 Nordic path coeff (β→r) | Caveats: CAV005 | Notes: Use R4 Nordic Table 9 beta-converted path coefficient rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.,"Study: S010 | Sample/stratum: full_sample | Construct pair: BI-PE | Expected answer type: numeric_effect_size_with_source_type | Prompt task route: beta_or_path_converted_effect_size | Revised smoke category: true_beta_path_table_retrieval_retest | Route instruction: Recover the standardized beta/path coefficient for the requested directed construct relationship. Use structural/path coefficient, hypothesis, or SEM/PLS path tables. Do not use correlation, Fornell-Larcker, HTMT, or discriminant-validity tables for this route. Include the source value type in model_answer and put the numeric value in model_answer_normalized. Use only the locked source-document rendering/chunks for the authorized run condition. The human reference value and human-adjudicated source locator are intentionally excluded.",,,S010_doc1 page 25 chunk 1; S010_doc1 page 28 chunk 1; S010_doc1 page 30 chunk 1,,0.35,True,insufficient_evidence,not_persisted_batch,locked,2026-06-09T07:09:14Z,codex_gpt_5_5_noninteractive_table_retrieval_smoke,"Source reports separate Nordic and USA path coefficients for PE to BI, but no single full_sample coefficient is provided."
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260609,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_table_retrieval_smoke,paper_b_step5_full_corpus_prompt_v3_20260609_table_retrieval_smoke,2026-06-09T07:09:14Z,0,,FC-S5-TASK-00105,S010,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S010 | Reference record: S010_full_sample_BI_SI | Sample/stratum: full_sample | N: 296 | Construct pair: BI-SI | Human reference r: 0.121 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S010.pdf Table 9 Nordic path coeff (β→r) | Caveats: CAV005 | Notes: Use R4 Nordic Table 9 beta-converted path coefficient rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.,"Study: S010 | Sample/stratum: full_sample | Construct pair: BI-SI | Expected answer type: numeric_effect_size_with_source_type | Prompt task route: beta_or_path_converted_effect_size | Revised smoke category: true_beta_path_table_retrieval_retest | Route instruction: Recover the standardized beta/path coefficient for the requested directed construct relationship. Use structural/path coefficient, hypothesis, or SEM/PLS path tables. Do not use correlation, Fornell-Larcker, HTMT, or discriminant-validity tables for this route. Include the source value type in model_answer and put the numeric value in model_answer_normalized. Use only the locked source-document rendering/chunks for the authorized run condition. The human reference value and human-adjudicated source locator are intentionally excluded.",,,S010_doc1 page 28 chunk 1; S010_doc1 page 30 chunk 1; S010_doc1 page 32 chunk 1,,0.35,True,insufficient_evidence,not_persisted_batch,locked,2026-06-09T07:09:14Z,codex_gpt_5_5_noninteractive_table_retrieval_smoke,"Source reports separate Nordic and USA model coefficients for SI to BI, but no single full_sample coefficient is provided."
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260609,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_table_retrieval_smoke,paper_b_step5_full_corpus_prompt_v3_20260609_table_retrieval_smoke,2026-06-09T07:09:14Z,0,,FC-S5-TASK-00106,S010,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S010 | Reference record: S010_full_sample_BI_UB | Sample/stratum: full_sample | N: 296 | Construct pair: BI-UB | Human reference r: 0.435 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S010.pdf Table 9 Nordic path coeff (β→r) | Caveats: CAV005 | Notes: Use R4 Nordic Table 9 beta-converted path coefficient rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.,"Study: S010 | Sample/stratum: full_sample | Construct pair: BI-UB | Expected answer type: numeric_effect_size_with_source_type | Prompt task route: beta_or_path_converted_effect_size | Revised smoke category: true_beta_path_table_retrieval_retest | Route instruction: Recover the standardized beta/path coefficient for the requested directed construct relationship. Use structural/path coefficient, hypothesis, or SEM/PLS path tables. Do not use correlation, Fornell-Larcker, HTMT, or discriminant-validity tables for this route. Include the source value type in model_answer and put the numeric value in model_answer_normalized. Use only the locked source-document rendering/chunks for the authorized run condition. The human reference value and human-adjudicated source locator are intentionally excluded.",,,S010_doc1 page 25 chunk 1; S010_doc1 page 29 chunk 1; S010_doc1 page 30 chunk 1,,0.35,True,insufficient_evidence,not_persisted_batch,locked,2026-06-09T07:09:14Z,codex_gpt_5_5_noninteractive_table_retrieval_smoke,"Source reports separate Nordic and USA path coefficients for BI to UB, but no single full_sample coefficient is provided."
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260609,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_table_retrieval_smoke,paper_b_step5_full_corpus_prompt_v3_20260609_table_retrieval_smoke,2026-06-09T07:09:14Z,0,,FC-S5-TASK-00107,S010,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S010 | Reference record: S010_full_sample_FC_UB | Sample/stratum: full_sample | N: 296 | Construct pair: FC-UB | Human reference r: 0.067 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S010.pdf Table 9 Nordic path coeff (β→r) | Caveats: CAV005 | Notes: Use R4 Nordic Table 9 beta-converted path coefficient rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.,"Study: S010 | Sample/stratum: full_sample | Construct pair: FC-UB | Expected answer type: numeric_effect_size_with_source_type | Prompt task route: beta_or_path_converted_effect_size | Revised smoke category: true_beta_path_table_retrieval_retest | Route instruction: Recover the standardized beta/path coefficient for the requested directed construct relationship. Use structural/path coefficient, hypothesis, or SEM/PLS path tables. Do not use correlation, Fornell-Larcker, HTMT, or discriminant-validity tables for this route. Include the source value type in model_answer and put the numeric value in model_answer_normalized. Use only the locked source-document rendering/chunks for the authorized run condition. The human reference value and human-adjudicated source locator are intentionally excluded.",,,S010_doc1 page 30 chunk 1; S010_doc1 page 32 chunk 1,,0.35,True,insufficient_evidence,not_persisted_batch,locked,2026-06-09T07:09:14Z,codex_gpt_5_5_noninteractive_table_retrieval_smoke,"Source reports separate Nordic and USA values for FC to UB in the model output context, but no single full_sample coefficient is provided."
