run_id,model_provider,model_id,model_version,procedure_id,prompt_version,run_timestamp_utc,temperature,seed,task_unit_id,study_id,llm_task_family,denominator_family,scoring_eligibility,expected_answer_type,evaluation_unit_text,model_input_text,model_answer,model_answer_normalized,model_source_locator,model_source_quote,model_confidence,abstained,error_code,raw_output_ref,locked_answer_status,lock_timestamp_utc,locked_by,notes,raw_beta_value,converted_effect_value,conversion_method
paper_b_full_corpus_m1_raw_full_0000_0249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T03:20:38Z,0,,FC-S5-TASK-00001,S002,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S002 | Reference record: S002_full_sample_BI_EE | Sample/stratum: full_sample | N: 300 | Construct pair: BI-EE | Human reference r: 0.696 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S002.pdf Table 9 | Caveats: none | Notes: Use R2 source-located Table 9 direct row set; R3 mostly duplicates values but lacks source-location strings and differs for FC-PE/FC-SI. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch5_source_checked.,Study: S002 | Sample/stratum: full_sample | Construct pair: BI-EE | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.696,0.696,S002_doc1 page 12 chunk 1; Table 9,,high,False,,not_persisted_batch,locked,2026-06-12T03:20:38Z,codex_noninteractive_batch,Latent/construct correlation from Table 9 correlation matrix.,,,
paper_b_full_corpus_m1_raw_full_0000_0249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T03:20:38Z,0,,FC-S5-TASK-00041,S004,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S004 | Reference record: S004_full_sample_PE_SI | Sample/stratum: full_sample | N: 485 | Construct pair: PE-SI | Human reference r: 0.637 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S004.pdf Table 3 | Caveats: none | Notes: Use R2 complete Table 3 direct row set; R3 duplicates most values but has sparse source-location strings and construct-pair differences. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairD_source_checked.,Study: S004 | Sample/stratum: full_sample | Construct pair: PE-SI | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.637; construct correlation from Fornell-Larcker correlation matrix,0.637,S004_doc1 page 15 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-12T03:20:38Z,codex_noninteractive_batch,PE-SI correlation taken from Table 4 correlation matrix.,,,
paper_b_full_corpus_m1_raw_full_0000_0249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T03:20:38Z,0,,FC-S5-TASK-00042,S004,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S004 | Reference record: S004_full_sample_PE_TRU | Sample/stratum: full_sample | N: 485 | Construct pair: PE-TRU | Human reference r: 0.541 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S004.pdf Table 3 | Caveats: none | Notes: Use R2 complete Table 3 direct row set; R3 duplicates most values but has sparse source-location strings and construct-pair differences. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairD_source_checked.,Study: S004 | Sample/stratum: full_sample | Construct pair: PE-TRU | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.541; construct correlation from Fornell-Larcker correlation matrix,0.541,S004_doc1 page 15 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-12T03:20:38Z,codex_noninteractive_batch,TRU mapped to TC/Trust in ChatGPT; PE-TC correlation taken from Table 4 correlation matrix.,,,
paper_b_full_corpus_m1_raw_full_0000_0249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T03:20:38Z,0,,FC-S5-TASK-00043,S004,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S004 | Reference record: S004_full_sample_PE_UB | Sample/stratum: full_sample | N: 485 | Construct pair: PE-UB | Human reference r: 0.607 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S004.pdf Table 3 | Caveats: none | Notes: Use R2 complete Table 3 direct row set; R3 duplicates most values but has sparse source-location strings and construct-pair differences. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairD_source_checked.,Study: S004 | Sample/stratum: full_sample | Construct pair: PE-UB | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.607; construct correlation from Fornell-Larcker correlation matrix,0.607,S004_doc1 page 15 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-12T03:20:38Z,codex_noninteractive_batch,PE-UB correlation taken from Table 4 correlation matrix.,,,
paper_b_full_corpus_m1_raw_full_0000_0249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T03:20:38Z,0,,FC-S5-TASK-00044,S004,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S004 | Reference record: S004_full_sample_SI_TRU | Sample/stratum: full_sample | N: 485 | Construct pair: SI-TRU | Human reference r: 0.563 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S004.pdf Table 3 | Caveats: none | Notes: Use R2 complete Table 3 direct row set; R3 duplicates most values but has sparse source-location strings and construct-pair differences. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairD_source_checked.,Study: S004 | Sample/stratum: full_sample | Construct pair: SI-TRU | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.563; construct correlation from Fornell-Larcker correlation matrix,0.563,S004_doc1 page 15 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-12T03:20:38Z,codex_noninteractive_batch,TRU mapped to TC/Trust in ChatGPT; SI-TC correlation taken from Table 4 correlation matrix.,,,
paper_b_full_corpus_m1_raw_full_0000_0249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T03:20:38Z,0,,FC-S5-TASK-00045,S004,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S004 | Reference record: S004_full_sample_SI_UB | Sample/stratum: full_sample | N: 485 | Construct pair: SI-UB | Human reference r: 0.644 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S004.pdf Table 3 | Caveats: none | Notes: Use R2 complete Table 3 direct row set; R3 duplicates most values but has sparse source-location strings and construct-pair differences. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairD_source_checked.,Study: S004 | Sample/stratum: full_sample | Construct pair: SI-UB | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.644; construct correlation from Fornell-Larcker correlation matrix,0.644,S004_doc1 page 15 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-12T03:20:38Z,codex_noninteractive_batch,SI-UB correlation taken from Table 4 correlation matrix.,,,
paper_b_full_corpus_m1_raw_full_0000_0249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T03:20:38Z,0,,FC-S5-TASK-00046,S004,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S004 | Reference record: S004_full_sample_TRU_UB | Sample/stratum: full_sample | N: 485 | Construct pair: TRU-UB | Human reference r: 0.599 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S004.pdf Table 3 | Caveats: none | Notes: Use R2 complete Table 3 direct row set; R3 duplicates most values but has sparse source-location strings and construct-pair differences. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase2_pairD_source_checked.,Study: S004 | Sample/stratum: full_sample | Construct pair: TRU-UB | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.599; construct correlation from Fornell-Larcker correlation matrix,0.599,S004_doc1 page 15 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-12T03:20:38Z,codex_noninteractive_batch,TRU mapped to TC/Trust in ChatGPT; TC-UB correlation taken from Table 4 correlation matrix.,,,
paper_b_full_corpus_m1_raw_full_0000_0249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T03:20:38Z,0,,FC-S5-TASK-00047,S005,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S005 | Reference record: S005_full_sample_ANX_BI | Sample/stratum: full_sample | N: 230 | Construct pair: ANX-BI | Human reference r: 0.174 | Reference source type: source_reported_latent_correlation | Evidence type: fornell_larcker_off_diagonal_latent_correlation | Source location: S005.pdf Table 2 (Fornell-Larcker), p.970 | Caveats: none | Notes: Logged rule applied: JOY rows and CON-to-FC rows are excluded; retained target rows are AIA/AISE/BITL/PU only. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_phase1_rule_progress_source_checked.",Study: S005 | Sample/stratum: full_sample | Construct pair: ANX-BI | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.174; construct correlation from inter-construct correlations table,0.174,S005_doc1 page 12 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-12T03:20:38Z,codex_noninteractive_batch,ANX mapped to AIA/AI anxiety; BI mapped to BITL/behavioral intention to learn AI knowledge/skills.,,,
paper_b_full_corpus_m1_raw_full_0000_0249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T03:20:38Z,0,,FC-S5-TASK-00048,S005,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S005 | Reference record: S005_full_sample_ANX_PE | Sample/stratum: full_sample | N: 230 | Construct pair: ANX-PE | Human reference r: 0.233 | Reference source type: source_reported_latent_correlation | Evidence type: fornell_larcker_off_diagonal_latent_correlation | Source location: S005.pdf Table 2 (Fornell-Larcker), p.970 | Caveats: none | Notes: Logged rule applied: JOY rows and CON-to-FC rows are excluded; retained target rows are AIA/AISE/BITL/PU only. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_phase1_rule_progress_source_checked.",Study: S005 | Sample/stratum: full_sample | Construct pair: ANX-PE | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.233; construct correlation from inter-construct correlations table,0.233,S005_doc1 page 12 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-12T03:20:38Z,codex_noninteractive_batch,ANX mapped to AIA/AI anxiety; PE mapped to PU/perceived usefulness.,,,
paper_b_full_corpus_m1_raw_full_0000_0249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T03:20:38Z,0,,FC-S5-TASK-00049,S005,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S005 | Reference record: S005_full_sample_ANX_SE | Sample/stratum: full_sample | N: 230 | Construct pair: ANX-SE | Human reference r: 0.173 | Reference source type: source_reported_latent_correlation | Evidence type: fornell_larcker_off_diagonal_latent_correlation | Source location: S005.pdf Table 2 (Fornell-Larcker), p.970 | Caveats: none | Notes: Logged rule applied: JOY rows and CON-to-FC rows are excluded; retained target rows are AIA/AISE/BITL/PU only. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_phase1_rule_progress_source_checked.",Study: S005 | Sample/stratum: full_sample | Construct pair: ANX-SE | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.173; construct correlation from inter-construct correlations table,0.173,S005_doc1 page 12 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-12T03:20:38Z,codex_noninteractive_batch,ANX mapped to AIA/AI anxiety; SE mapped to AISE/AI self-efficacy.,,,
paper_b_full_corpus_m1_raw_full_0000_0249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T03:20:38Z,0,,FC-S5-TASK-00050,S005,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S005 | Reference record: S005_full_sample_BI_PE | Sample/stratum: full_sample | N: 230 | Construct pair: BI-PE | Human reference r: 0.706 | Reference source type: source_reported_latent_correlation | Evidence type: fornell_larcker_off_diagonal_latent_correlation | Source location: S005.pdf Table 2 (Fornell-Larcker), p.970 | Caveats: none | Notes: Logged rule applied: JOY rows and CON-to-FC rows are excluded; retained target rows are AIA/AISE/BITL/PU only. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_phase1_rule_progress_source_checked.",Study: S005 | Sample/stratum: full_sample | Construct pair: BI-PE | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.706; construct correlation from inter-construct correlations table,0.706,S005_doc1 page 12 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-12T03:20:38Z,codex_noninteractive_batch,BI mapped to BITL/behavioral intention to learn AI knowledge/skills; PE mapped to PU/perceived usefulness.,,,
paper_b_full_corpus_m1_raw_full_0000_0249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T03:20:38Z,0,,FC-S5-TASK-00051,S005,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S005 | Reference record: S005_full_sample_BI_SE | Sample/stratum: full_sample | N: 230 | Construct pair: BI-SE | Human reference r: 0.722 | Reference source type: source_reported_latent_correlation | Evidence type: fornell_larcker_off_diagonal_latent_correlation | Source location: S005.pdf Table 2 (Fornell-Larcker), p.970 | Caveats: none | Notes: Logged rule applied: JOY rows and CON-to-FC rows are excluded; retained target rows are AIA/AISE/BITL/PU only. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_phase1_rule_progress_source_checked.",Study: S005 | Sample/stratum: full_sample | Construct pair: BI-SE | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.722; construct correlation,0.722,S005_doc1 page 12 chunk 1; Table 2,,high,False,,not_persisted_batch,locked,2026-06-12T03:20:38Z,codex_noninteractive_batch,BI mapped to BITL and SE mapped to AISE from the table notes.,,,
paper_b_full_corpus_m1_raw_full_0000_0249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T03:20:38Z,0,,FC-S5-TASK-00052,S005,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S005 | Reference record: S005_full_sample_PE_SE | Sample/stratum: full_sample | N: 230 | Construct pair: PE-SE | Human reference r: 0.663 | Reference source type: source_reported_latent_correlation | Evidence type: fornell_larcker_off_diagonal_latent_correlation | Source location: S005.pdf Table 2 (Fornell-Larcker), p.970 | Caveats: none | Notes: Logged rule applied: JOY rows and CON-to-FC rows are excluded; retained target rows are AIA/AISE/BITL/PU only. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_phase1_rule_progress_source_checked.",Study: S005 | Sample/stratum: full_sample | Construct pair: PE-SE | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.663; construct correlation,0.663,S005_doc1 page 12 chunk 1; Table 2,,high,False,,not_persisted_batch,locked,2026-06-12T03:20:38Z,codex_noninteractive_batch,PE mapped to PU/perceived usefulness and SE mapped to AISE from the table notes.,,,
paper_b_full_corpus_m1_raw_full_0000_0249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T03:20:38Z,0,,FC-S5-TASK-00053,S006,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S006 | Reference record: S006_full_sample_BI_EE | Sample/stratum: full_sample | N: 1167 | Construct pair: BI-EE | Human reference r: 0.367 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 6 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,Study: S006 | Sample/stratum: full_sample | Construct pair: BI-EE | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.367,0.367,S006_doc1 page 14 chunk 1; Table 6,,high,False,,not_persisted_batch,locked,2026-06-12T03:20:38Z,codex_noninteractive_batch,BI mapped to Adoption Intention; EE mapped to Effort Expectancy.,,,
paper_b_full_corpus_m1_raw_full_0000_0249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T03:20:38Z,0,,FC-S5-TASK-00054,S006,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S006 | Reference record: S006_full_sample_BI_FC | Sample/stratum: full_sample | N: 1167 | Construct pair: BI-FC | Human reference r: 0.22 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 6 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,Study: S006 | Sample/stratum: full_sample | Construct pair: BI-FC | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.220,0.220,S006_doc1 page 14 chunk 1; Table 6,,high,False,,not_persisted_batch,locked,2026-06-12T03:20:38Z,codex_noninteractive_batch,BI mapped to Adoption Intention; FC mapped to Facilitating Conditions.,,,
paper_b_full_corpus_m1_raw_full_0000_0249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T03:20:38Z,0,,FC-S5-TASK-00055,S006,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S006 | Reference record: S006_full_sample_BI_PE | Sample/stratum: full_sample | N: 1167 | Construct pair: BI-PE | Human reference r: 0.626 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 6 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,Study: S006 | Sample/stratum: full_sample | Construct pair: BI-PE | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.626,0.626,S006_doc1 page 14 chunk 1; Table 6,,high,False,,not_persisted_batch,locked,2026-06-12T03:20:38Z,codex_noninteractive_batch,BI mapped to Adoption Intention; PE mapped to Performance Expectancy in S006.,,,
paper_b_full_corpus_m1_raw_full_0000_0249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T03:20:38Z,0,,FC-S5-TASK-00056,S006,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S006 | Reference record: S006_full_sample_BI_SI | Sample/stratum: full_sample | N: 1167 | Construct pair: BI-SI | Human reference r: 0.421 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 6 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,Study: S006 | Sample/stratum: full_sample | Construct pair: BI-SI | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.421,0.421,S006_doc1 page 14 chunk 1; Table 6,,high,False,,not_persisted_batch,locked,2026-06-12T03:20:38Z,codex_noninteractive_batch,BI mapped to Adoption Intention; SI mapped to Social Influence.,,,
paper_b_full_corpus_m1_raw_full_0000_0249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T03:20:38Z,0,,FC-S5-TASK-00057,S006,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S006 | Reference record: S006_full_sample_BI_UB | Sample/stratum: full_sample | N: 1167 | Construct pair: BI-UB | Human reference r: 0.596 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 6 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,Study: S006 | Sample/stratum: full_sample | Construct pair: BI-UB | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.596,0.596,S006_doc1 page 14 chunk 1; Table 6,,high,False,,not_persisted_batch,locked,2026-06-12T03:20:38Z,codex_noninteractive_batch,BI mapped to Adoption Intention; UB mapped to Usage Behavior.,,,
