run_id,model_provider,model_id,model_version,procedure_id,prompt_version,run_timestamp_utc,temperature,seed,task_unit_id,study_id,llm_task_family,denominator_family,scoring_eligibility,expected_answer_type,evaluation_unit_text,model_input_text,model_answer,model_answer_normalized,model_source_locator,model_source_quote,model_confidence,abstained,error_code,raw_output_ref,locked_answer_status,lock_timestamp_utc,locked_by,notes,raw_beta_value,converted_effect_value,conversion_method
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:14:15Z,0,,FC-S5-TASK-00501,S049,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S049 | Reference record: S049_full_sample_PE_SI | Sample/stratum: full_sample | N: 419 | Construct pair: PE-SI | Human reference r: 0.497 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 3 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,Study: S049 | Sample/stratum: full_sample | Construct pair: PE-SI | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.497,0.497,S049_doc1 page 10 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-12T04:14:15Z,codex_noninteractive_batch,Fornell-Larcker construct correlation matrix; PE-SI correlation.,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:14:15Z,0,,FC-S5-TASK-00574,S055,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S055 | Reference record: S055_full_sample_BI_UB | Sample/stratum: full_sample | N: 486 | Construct pair: BI-UB | Human reference r: 0.845 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S055.pdf source table per selected R3 coder row set; final visual table-label audit required | Caveats: none | Notes: Use R3 complete direct row set; R4 subset omits ATT and UB rows. Final visual audit should confirm source table labels because selected rows lack source-location strings. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.,Study: S055 | Sample/stratum: full_sample | Construct pair: BI-UB | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.845; source_type=Fornell-Larcker latent construct correlation,0.845,S055_doc1 page 12 chunk 1; Table 3,,high,False,,not_persisted_batch,locked,2026-06-12T04:14:15Z,codex_noninteractive_batch,UB mapped to USE/Use Behaviour as defined in source note.,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:14:15Z,0,,FC-S5-TASK-00575,S055,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S055 | Reference record: S055_full_sample_EE_FC | Sample/stratum: full_sample | N: 486 | Construct pair: EE-FC | Human reference r: 0.666 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S055.pdf source table per selected R3 coder row set; final visual table-label audit required | Caveats: none | Notes: Use R3 complete direct row set; R4 subset omits ATT and UB rows. Final visual audit should confirm source table labels because selected rows lack source-location strings. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.,Study: S055 | Sample/stratum: full_sample | Construct pair: EE-FC | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.666; source_type=Fornell-Larcker latent construct correlation,0.666,S055_doc1 page 12 chunk 1; Table 3,,high,False,,not_persisted_batch,locked,2026-06-12T04:14:15Z,codex_noninteractive_batch,EE-FC correlation read from Table 3 lower triangle.,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:14:15Z,0,,FC-S5-TASK-00576,S055,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S055 | Reference record: S055_full_sample_EE_PE | Sample/stratum: full_sample | N: 486 | Construct pair: EE-PE | Human reference r: 0.8 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S055.pdf source table per selected R3 coder row set; final visual table-label audit required | Caveats: none | Notes: Use R3 complete direct row set; R4 subset omits ATT and UB rows. Final visual audit should confirm source table labels because selected rows lack source-location strings. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.,Study: S055 | Sample/stratum: full_sample | Construct pair: EE-PE | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.800; source_type=Fornell-Larcker latent construct correlation,0.800,S055_doc1 page 12 chunk 1; Table 3,,high,False,,not_persisted_batch,locked,2026-06-12T04:14:15Z,codex_noninteractive_batch,EE-PE correlation read from Table 3 lower triangle.,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:14:15Z,0,,FC-S5-TASK-00577,S055,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S055 | Reference record: S055_full_sample_EE_SI | Sample/stratum: full_sample | N: 486 | Construct pair: EE-SI | Human reference r: 0.55 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S055.pdf source table per selected R3 coder row set; final visual table-label audit required | Caveats: none | Notes: Use R3 complete direct row set; R4 subset omits ATT and UB rows. Final visual audit should confirm source table labels because selected rows lack source-location strings. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.,Study: S055 | Sample/stratum: full_sample | Construct pair: EE-SI | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.550; source_type=Fornell-Larcker latent construct correlation,0.550,S055_doc1 page 12 chunk 1; Table 3,,high,False,,not_persisted_batch,locked,2026-06-12T04:14:15Z,codex_noninteractive_batch,EE-SI correlation read from Table 3 lower triangle.,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:14:15Z,0,,FC-S5-TASK-00578,S055,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S055 | Reference record: S055_full_sample_EE_UB | Sample/stratum: full_sample | N: 486 | Construct pair: EE-UB | Human reference r: 0.764 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S055.pdf source table per selected R3 coder row set; final visual table-label audit required | Caveats: none | Notes: Use R3 complete direct row set; R4 subset omits ATT and UB rows. Final visual audit should confirm source table labels because selected rows lack source-location strings. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.,Study: S055 | Sample/stratum: full_sample | Construct pair: EE-UB | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.764; source_type=Fornell-Larcker latent construct correlation,0.764,S055_doc1 page 12 chunk 1; Table 3,,high,False,,not_persisted_batch,locked,2026-06-12T04:14:15Z,codex_noninteractive_batch,UB mapped to USE/Use Behaviour as defined in source note.,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:14:15Z,0,,FC-S5-TASK-00579,S055,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S055 | Reference record: S055_full_sample_FC_PE | Sample/stratum: full_sample | N: 486 | Construct pair: FC-PE | Human reference r: 0.644 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S055.pdf source table per selected R3 coder row set; final visual table-label audit required | Caveats: none | Notes: Use R3 complete direct row set; R4 subset omits ATT and UB rows. Final visual audit should confirm source table labels because selected rows lack source-location strings. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.,Study: S055 | Sample/stratum: full_sample | Construct pair: FC-PE | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.644; source_type=Fornell-Larcker latent construct correlation,0.644,S055_doc1 page 12 chunk 1; Table 3,,high,False,,not_persisted_batch,locked,2026-06-12T04:14:15Z,codex_noninteractive_batch,FC-PE correlation read from Table 3 lower triangle.,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:14:15Z,0,,FC-S5-TASK-00580,S055,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S055 | Reference record: S055_full_sample_FC_SI | Sample/stratum: full_sample | N: 486 | Construct pair: FC-SI | Human reference r: 0.631 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S055.pdf source table per selected R3 coder row set; final visual table-label audit required | Caveats: none | Notes: Use R3 complete direct row set; R4 subset omits ATT and UB rows. Final visual audit should confirm source table labels because selected rows lack source-location strings. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.,Study: S055 | Sample/stratum: full_sample | Construct pair: FC-SI | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.631; source_type=Fornell-Larcker latent construct correlation,0.631,S055_doc1 page 12 chunk 1; Table 3,,high,False,,not_persisted_batch,locked,2026-06-12T04:14:15Z,codex_noninteractive_batch,FC-SI correlation read from Table 3 lower triangle.,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:14:15Z,0,,FC-S5-TASK-00581,S055,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S055 | Reference record: S055_full_sample_FC_UB | Sample/stratum: full_sample | N: 486 | Construct pair: FC-UB | Human reference r: 0.781 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S055.pdf source table per selected R3 coder row set; final visual table-label audit required | Caveats: none | Notes: Use R3 complete direct row set; R4 subset omits ATT and UB rows. Final visual audit should confirm source table labels because selected rows lack source-location strings. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.,Study: S055 | Sample/stratum: full_sample | Construct pair: FC-UB | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.781,0.781,S055_doc1 page 12 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-12T04:14:15Z,codex_noninteractive_batch,Fornell-Larcker latent construct correlation table; UB mapped to USE/Use Behaviour.,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:14:15Z,0,,FC-S5-TASK-00582,S055,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S055 | Reference record: S055_full_sample_PE_SI | Sample/stratum: full_sample | N: 486 | Construct pair: PE-SI | Human reference r: 0.53 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S055.pdf source table per selected R3 coder row set; final visual table-label audit required | Caveats: none | Notes: Use R3 complete direct row set; R4 subset omits ATT and UB rows. Final visual audit should confirm source table labels because selected rows lack source-location strings. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.,Study: S055 | Sample/stratum: full_sample | Construct pair: PE-SI | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.530,0.53,S055_doc1 page 12 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-12T04:14:15Z,codex_noninteractive_batch,Fornell-Larcker latent construct correlation table.,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:14:15Z,0,,FC-S5-TASK-00583,S055,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S055 | Reference record: S055_full_sample_PE_UB | Sample/stratum: full_sample | N: 486 | Construct pair: PE-UB | Human reference r: 0.741 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S055.pdf source table per selected R3 coder row set; final visual table-label audit required | Caveats: none | Notes: Use R3 complete direct row set; R4 subset omits ATT and UB rows. Final visual audit should confirm source table labels because selected rows lack source-location strings. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.,Study: S055 | Sample/stratum: full_sample | Construct pair: PE-UB | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.741,0.741,S055_doc1 page 12 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-12T04:14:15Z,codex_noninteractive_batch,Fornell-Larcker latent construct correlation table; UB mapped to USE/Use Behaviour.,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:14:15Z,0,,FC-S5-TASK-00584,S055,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S055 | Reference record: S055_full_sample_SI_UB | Sample/stratum: full_sample | N: 486 | Construct pair: SI-UB | Human reference r: 0.679 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S055.pdf source table per selected R3 coder row set; final visual table-label audit required | Caveats: none | Notes: Use R3 complete direct row set; R4 subset omits ATT and UB rows. Final visual audit should confirm source table labels because selected rows lack source-location strings. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.,Study: S055 | Sample/stratum: full_sample | Construct pair: SI-UB | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.679,0.679,S055_doc1 page 12 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-12T04:14:15Z,codex_noninteractive_batch,Fornell-Larcker latent construct correlation table; UB mapped to USE/Use Behaviour.,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:14:15Z,0,,FC-S5-TASK-00585,S056,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S056 | Reference record: S056_ATT_EE | Sample/stratum: full_sample | N: 132 | Construct pair: ATT-EE | Human reference r: 0.816 | Reference source type: source_reported_construct_correlation | Evidence type: direct_construct_correlation | Source location: S056.pdf Table 2 off diagonal AT by PEU | Caveats: CAV005 | Notes: Source-corrected from R2 beta-converted Table 3 value 0.437. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_frozen_reference.,Study: S056 | Sample/stratum: full_sample | Construct pair: ATT-EE | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.487,0.487,S056_doc1 page 8 chunk 1,,medium,False,,not_persisted_batch,locked,2026-06-12T04:14:15Z,codex_noninteractive_batch,ATT-EE mapped to AT-PEU path coefficient.,0.437,0.487,Peterson-Brown beta-to-r approximation: r = beta + 0.05 for positive beta
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:14:15Z,0,,FC-S5-TASK-00586,S056,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S056 | Reference record: S056_ATT_PE | Sample/stratum: full_sample | N: 132 | Construct pair: ATT-PE | Human reference r: 0.803 | Reference source type: source_reported_construct_correlation | Evidence type: direct_construct_correlation | Source location: S056.pdf Table 2 off diagonal AT by PU | Caveats: CAV005 | Notes: Source-corrected from R2 beta-converted Table 3 value 0.489. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_frozen_reference.,Study: S056 | Sample/stratum: full_sample | Construct pair: ATT-PE | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.539,0.539,S056_doc1 page 8 chunk 1,,medium,False,,not_persisted_batch,locked,2026-06-12T04:14:15Z,codex_noninteractive_batch,ATT-PE mapped to AT-PU path coefficient.,0.489,0.539,Peterson-Brown beta-to-r approximation: r = beta + 0.05 for positive beta
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:14:15Z,0,,FC-S5-TASK-00587,S056,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S056 | Reference record: S056_EE_PE | Sample/stratum: full_sample | N: 132 | Construct pair: EE-PE | Human reference r: 0.854 | Reference source type: source_reported_construct_correlation | Evidence type: direct_construct_correlation | Source location: S056.pdf Table 2 off diagonal PEU by PU | Caveats: CAV005 | Notes: Source-corrected from R2 beta-converted Table 3 value 0.541. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_frozen_reference.,Study: S056 | Sample/stratum: full_sample | Construct pair: EE-PE | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.591,0.591,S056_doc1 page 8 chunk 1,,medium,False,,not_persisted_batch,locked,2026-06-12T04:14:15Z,codex_noninteractive_batch,EE-PE mapped to PEU-PU path coefficient.,0.541,0.591,Peterson-Brown beta-to-r approximation: r = beta + 0.05 for positive beta
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:14:15Z,0,,FC-S5-TASK-00588,S057,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S057 | Reference record: S057_full_sample_ANX_ATT | Sample/stratum: full_sample | N: 582 | Construct pair: ANX-ATT | Human reference r: 0.4 | Reference source type: source_reported_latent_correlation | Evidence type: source_reported_interconstruct_correlation | Source location: S057.pdf Table 2 results of the measurement model evaluation | Caveats: none | Notes: Use R4 row set; R3 was done-inferred without correlation rows. Paper PU maps to standard PE, PEOU to EE, SN to SI, and INT to BI. Non-standard EXP, perceived enjoyment, PV, and habit rows are excluded; source typo FC-PV=2.30 is outside the retained target row set. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch1_source_checked_one_coder.",Study: S057 | Sample/stratum: full_sample | Construct pair: ANX-ATT | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.40,0.4,S057_doc1 page 15 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-12T04:14:15Z,codex_noninteractive_batch,Measurement model correlation table; ANX row with ATT column.,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:14:15Z,0,,FC-S5-TASK-00589,S057,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S057 | Reference record: S057_full_sample_ANX_BI | Sample/stratum: full_sample | N: 582 | Construct pair: ANX-BI | Human reference r: 0.39 | Reference source type: source_reported_latent_correlation | Evidence type: source_reported_interconstruct_correlation | Source location: S057.pdf Table 2 results of the measurement model evaluation | Caveats: none | Notes: Use R4 row set; R3 was done-inferred without correlation rows. Paper PU maps to standard PE, PEOU to EE, SN to SI, and INT to BI. Non-standard EXP, perceived enjoyment, PV, and habit rows are excluded; source typo FC-PV=2.30 is outside the retained target row set. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch1_source_checked_one_coder.",Study: S057 | Sample/stratum: full_sample | Construct pair: ANX-BI | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.39,0.39,S057_doc1 page 15 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-12T04:14:15Z,codex_noninteractive_batch,Measurement model correlation table; BI mapped to INT.,,,
paper_b_full_corpus_m1_raw_full_0500_0749_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:14:15Z,0,,FC-S5-TASK-00590,S057,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S057 | Reference record: S057_full_sample_ANX_EE | Sample/stratum: full_sample | N: 582 | Construct pair: ANX-EE | Human reference r: 0.36 | Reference source type: source_reported_latent_correlation | Evidence type: source_reported_interconstruct_correlation | Source location: S057.pdf Table 2 results of the measurement model evaluation | Caveats: none | Notes: Use R4 row set; R3 was done-inferred without correlation rows. Paper PU maps to standard PE, PEOU to EE, SN to SI, and INT to BI. Non-standard EXP, perceived enjoyment, PV, and habit rows are excluded; source typo FC-PV=2.30 is outside the retained target row set. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch1_source_checked_one_coder.",Study: S057 | Sample/stratum: full_sample | Construct pair: ANX-EE | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.36,0.36,S057_doc1 page 15 chunk 1,,medium,False,,not_persisted_batch,locked,2026-06-12T04:14:15Z,codex_noninteractive_batch,Measurement model correlation table; EE mapped to PEOU.,,,
