run_id,model_provider,model_id,model_version,procedure_id,prompt_version,run_timestamp_utc,temperature,seed,task_unit_id,study_id,llm_task_family,denominator_family,scoring_eligibility,expected_answer_type,evaluation_unit_text,model_input_text,model_answer,model_answer_normalized,model_source_locator,model_source_quote,model_confidence,abstained,error_code,raw_output_ref,locked_answer_status,lock_timestamp_utc,locked_by,notes,raw_beta_value,converted_effect_value,conversion_method
paper_b_full_corpus_m1_raw_full_1000_1249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:45:22Z,0,,FC-S5-TASK-01001,S106,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S106 | Reference record: S106_full_sample_BI_PE | Sample/stratum: full_sample | N: 353 | Construct pair: BI-PE | Human reference r: 0.211 | Reference source type: coder_agreed_beta_converted_correlation | Evidence type: coder_agreed_beta_converted_correlation | Source location: Table 3 | Caveats: CAV005 | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 6 of 6 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,Study: S106 | Sample/stratum: full_sample | Construct pair: BI-PE | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,beta=0.211; source_type=path_coefficient,0.211,S106_doc1 page 5 table 1; S106_doc1 page 5 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-12T04:45:22Z,codex_noninteractive_batch,Structural model path PE-BI used for construct pair BI-PE.,0.211,0.211,direct_path_coefficient_no_conversion
paper_b_full_corpus_m1_raw_full_1000_1249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:45:22Z,0,,FC-S5-TASK-01052,S116,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S116 | Reference record: S116_full_sample_BI_UB | Sample/stratum: full_sample | N: 8496 | Construct pair: BI-UB | Human reference r: 0.66 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 5 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,Study: S116 | Sample/stratum: full_sample | Construct pair: BI-UB | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.66,0.66,S116_doc1 page 11 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-12T04:45:22Z,codex_noninteractive_batch,"Table 5 reports correlations below the diagonal; BI-UB is read from UB row, BI column.",,,
paper_b_full_corpus_m1_raw_full_1000_1249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:45:22Z,0,,FC-S5-TASK-01053,S116,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S116 | Reference record: S116_full_sample_EE_FC | Sample/stratum: full_sample | N: 8496 | Construct pair: EE-FC | Human reference r: 0.57 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 5 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,Study: S116 | Sample/stratum: full_sample | Construct pair: EE-FC | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.57,0.57,S116_doc1 page 11 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-12T04:45:22Z,codex_noninteractive_batch,"Table 5 reports correlations below the diagonal; EE-FC is read from FC row, EE column.",,,
paper_b_full_corpus_m1_raw_full_1000_1249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:45:22Z,0,,FC-S5-TASK-01054,S116,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S116 | Reference record: S116_full_sample_EE_PE | Sample/stratum: full_sample | N: 8496 | Construct pair: EE-PE | Human reference r: 0.61 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 5 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,Study: S116 | Sample/stratum: full_sample | Construct pair: EE-PE | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.61,0.61,S116_doc1 page 11 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-12T04:45:22Z,codex_noninteractive_batch,"Table 5 reports correlations below the diagonal; EE-PE is read from PE row, EE column.",,,
paper_b_full_corpus_m1_raw_full_1000_1249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:45:22Z,0,,FC-S5-TASK-01055,S116,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S116 | Reference record: S116_full_sample_EE_SI | Sample/stratum: full_sample | N: 8496 | Construct pair: EE-SI | Human reference r: 0.28 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 5 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,Study: S116 | Sample/stratum: full_sample | Construct pair: EE-SI | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.28,0.28,S116_doc1 page 11 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-12T04:45:22Z,codex_noninteractive_batch,"Table 5 reports correlations below the diagonal; EE-SI is read from SI row, EE column.",,,
paper_b_full_corpus_m1_raw_full_1000_1249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:45:22Z,0,,FC-S5-TASK-01056,S116,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S116 | Reference record: S116_full_sample_EE_UB | Sample/stratum: full_sample | N: 8496 | Construct pair: EE-UB | Human reference r: 0.4 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 5 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,Study: S116 | Sample/stratum: full_sample | Construct pair: EE-UB | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.40,0.4,S116_doc1 page 11 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-12T04:45:22Z,codex_noninteractive_batch,"Table 5 reports correlations below the diagonal; EE-UB is read from EE row, UB column.",,,
paper_b_full_corpus_m1_raw_full_1000_1249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:45:22Z,0,,FC-S5-TASK-01057,S116,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S116 | Reference record: S116_full_sample_FC_PE | Sample/stratum: full_sample | N: 8496 | Construct pair: FC-PE | Human reference r: 0.49 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 5 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,Study: S116 | Sample/stratum: full_sample | Construct pair: FC-PE | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.49,0.49,S116_doc1 page 11 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-12T04:45:22Z,codex_noninteractive_batch,"Table 5 reports correlations below the diagonal; FC-PE is read from PE row, FC column.",,,
paper_b_full_corpus_m1_raw_full_1000_1249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:45:22Z,0,,FC-S5-TASK-01058,S116,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S116 | Reference record: S116_full_sample_FC_SI | Sample/stratum: full_sample | N: 8496 | Construct pair: FC-SI | Human reference r: 0.29 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 5 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,Study: S116 | Sample/stratum: full_sample | Construct pair: FC-SI | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.29,0.29,S116_doc1 page 11 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-12T04:45:22Z,codex_noninteractive_batch,"Table 5 reports correlations below the diagonal; FC-SI is read from SI row, FC column.",,,
paper_b_full_corpus_m1_raw_full_1000_1249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:45:22Z,0,,FC-S5-TASK-01059,S116,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S116 | Reference record: S116_full_sample_FC_UB | Sample/stratum: full_sample | N: 8496 | Construct pair: FC-UB | Human reference r: 0.5 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 5 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,Study: S116 | Sample/stratum: full_sample | Construct pair: FC-UB | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.50,0.5,S116_doc1 page 11 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-12T04:45:22Z,codex_noninteractive_batch,"Table 5 reports correlations below the diagonal; FC-UB is read from FC row, UB column.",,,
paper_b_full_corpus_m1_raw_full_1000_1249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:45:22Z,0,,FC-S5-TASK-01060,S116,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S116 | Reference record: S116_full_sample_PE_SI | Sample/stratum: full_sample | N: 8496 | Construct pair: PE-SI | Human reference r: 0.22 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 5 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,Study: S116 | Sample/stratum: full_sample | Construct pair: PE-SI | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.22,0.22,S116_doc1 page 11 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-12T04:45:22Z,codex_noninteractive_batch,"Table 5 reports correlations below the diagonal; PE-SI is read from SI row, PE column.",,,
paper_b_full_corpus_m1_raw_full_1000_1249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:45:22Z,0,,FC-S5-TASK-01061,S116,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S116 | Reference record: S116_full_sample_PE_UB | Sample/stratum: full_sample | N: 8496 | Construct pair: PE-UB | Human reference r: 0.41 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 5 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,Study: S116 | Sample/stratum: full_sample | Construct pair: PE-UB | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,r = 0.41,0.41,S116_doc1 page 11 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-12T04:45:22Z,codex_noninteractive_batch,Extracted from the construct correlation matrix; PE-UB corresponds to the PE row and UB column below the diagonal.,,,
paper_b_full_corpus_m1_raw_full_1000_1249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:45:22Z,0,,FC-S5-TASK-01062,S116,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S116 | Reference record: S116_full_sample_SI_UB | Sample/stratum: full_sample | N: 8496 | Construct pair: SI-UB | Human reference r: 0.32 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 5 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,Study: S116 | Sample/stratum: full_sample | Construct pair: SI-UB | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,r = 0.32,0.32,S116_doc1 page 11 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-12T04:45:22Z,codex_noninteractive_batch,Extracted from the construct correlation matrix; SI-UB corresponds to the SI row and UB column below the diagonal.,,,
paper_b_full_corpus_m1_raw_full_1000_1249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:45:22Z,0,,FC-S5-TASK-01063,S117,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S117 | Reference record: S117_full_sample_ANX_BI | Sample/stratum: full_sample | N: 245 | Construct pair: ANX-BI | Human reference r: -0.2 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted_from_original_beta | Source location: S117.pdf source table per selected R3 coder row set; final visual table-label audit required | Caveats: CAV005 | Notes: Use R3 original-beta row set after Peterson-Brown conversion; original beta retained in original_beta column. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.,Study: S117 | Sample/stratum: full_sample | Construct pair: ANX-BI | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,beta = -0.15,-0.15,S117_doc1 page 13 chunk 1; S117_doc1 page 14 chunk 1,,medium,False,,not_persisted_batch,locked,2026-06-12T04:45:22Z,codex_noninteractive_batch,Mapped ANX to fear of plagiarism based on available S117 predictors; source reports a negative standardized beta for intention to use GenAI.,-0.15,-0.15,standardized_beta_from_single_predictor_linear_regression_used_as_effect_size
paper_b_full_corpus_m1_raw_full_1000_1249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:45:22Z,0,,FC-S5-TASK-01064,S117,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S117 | Reference record: S117_full_sample_ATT_BI | Sample/stratum: full_sample | N: 245 | Construct pair: ATT-BI | Human reference r: 0.74 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted_from_original_beta | Source location: S117.pdf source table per selected R3 coder row set; final visual table-label audit required | Caveats: CAV005 | Notes: Use R3 original-beta row set after Peterson-Brown conversion; original beta retained in original_beta column. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.,Study: S117 | Sample/stratum: full_sample | Construct pair: ATT-BI | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,beta = 0.69,0.69,S117_doc1 page 13 chunk 1; S117_doc1 page 14 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-12T04:45:22Z,codex_noninteractive_batch,Attitude was reported as a positive standardized beta predicting intention to use GenAI.,0.69,0.69,standardized_beta_from_single_predictor_linear_regression_used_as_effect_size
paper_b_full_corpus_m1_raw_full_1000_1249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:45:22Z,0,,FC-S5-TASK-01065,S117,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,"Study: S117 | Reference record: S117_full_sample_BI_EE | Sample/stratum: full_sample | N: 245 | Construct pair: BI-EE | Human reference r: 0.45 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted_from_original_beta | Source location: S117.pdf Table 2, p. 140 | Caveats: CAV005 | Notes: Use R3 original-beta row set after Peterson-Brown conversion; original beta retained in original_beta column. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.",Study: S117 | Sample/stratum: full_sample | Construct pair: BI-EE | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,beta = 0.40,0.4,S117_doc1 page 13 chunk 1; S117_doc1 page 14 chunk 1,,medium,False,,not_persisted_batch,locked,2026-06-12T04:45:22Z,codex_noninteractive_batch,Mapped EE to perceived ease of use in the TAM framing; source reports PEU as a positive standardized beta predicting intention.,0.4,0.4,standardized_beta_from_single_predictor_linear_regression_used_as_effect_size
paper_b_full_corpus_m1_raw_full_1000_1249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:45:22Z,0,,FC-S5-TASK-01066,S117,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,"Study: S117 | Reference record: S117_full_sample_BI_PE | Sample/stratum: full_sample | N: 245 | Construct pair: BI-PE | Human reference r: 0.68 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted_from_original_beta | Source location: S117.pdf Table 2, p. 140 | Caveats: CAV005 | Notes: Use R3 original-beta row set after Peterson-Brown conversion; original beta retained in original_beta column. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.",Study: S117 | Sample/stratum: full_sample | Construct pair: BI-PE | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,beta = 0.63,0.63,S117_doc1 page 13 chunk 1; S117_doc1 page 14 chunk 1,,medium,False,,not_persisted_batch,locked,2026-06-12T04:45:22Z,codex_noninteractive_batch,Mapped PE to perceived usefulness in the TAM framing; source reports PU as a positive standardized beta predicting intention.,0.63,0.63,standardized_beta_from_single_predictor_linear_regression_used_as_effect_size
paper_b_full_corpus_m1_raw_full_1000_1249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:45:22Z,0,,FC-S5-TASK-01067,S117,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,"Study: S117 | Reference record: S117_full_sample_BI_SE | Sample/stratum: full_sample | N: 245 | Construct pair: BI-SE | Human reference r: 0.6 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted_from_original_beta | Source location: S117.pdf Table 2, p. 140 | Caveats: CAV005 | Notes: Use R3 original-beta row set after Peterson-Brown conversion; original beta retained in original_beta column. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.",Study: S117 | Sample/stratum: full_sample | Construct pair: BI-SE | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-12T04:45:22Z,codex_noninteractive_batch,No self-efficacy or clearly equivalent SE predictor was provided in the S117 source packet.,,,
paper_b_full_corpus_m1_raw_full_1000_1249_20260612,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_full_corpus,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_full_corpus,2026-06-12T04:45:22Z,0,,FC-S5-TASK-01068,S117,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,"Study: S117 | Reference record: S117_full_sample_BI_SI | Sample/stratum: full_sample | N: 245 | Construct pair: BI-SI | Human reference r: 0.62 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted_from_original_beta | Source location: S117.pdf Table 2, p. 140 | Caveats: CAV005 | Notes: Use R3 original-beta row set after Peterson-Brown conversion; original beta retained in original_beta column. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.",Study: S117 | Sample/stratum: full_sample | Construct pair: BI-SI | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,beta = 0.57,0.57,S117_doc1 page 13 chunk 1; S117_doc1 page 14 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-12T04:45:22Z,codex_noninteractive_batch,Mapped SI to subjective norms; source reports subjective norms as a positive standardized beta predicting intention.,0.57,0.57,standardized_beta_from_single_predictor_linear_regression_used_as_effect_size
