run_id,model_provider,model_id,model_version,procedure_id,prompt_version,run_timestamp_utc,temperature,seed,task_unit_id,study_id,llm_task_family,denominator_family,scoring_eligibility,expected_answer_type,evaluation_unit_text,model_input_text,model_answer,model_answer_normalized,model_source_locator,model_source_quote,model_confidence,abstained,error_code,raw_output_ref,locked_answer_status,lock_timestamp_utc,locked_by,notes
paper_b_full_corpus_m1_raw_source_rendered_revised_smoke_20260609,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_revised_smoke,paper_b_step5_full_corpus_prompt_v2_20260609_source_packet_route_overlay_revised_smoke,2026-06-09T06:42:26Z,0,,FC-S5-TASK-00001,S002,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S002 | Reference record: S002_full_sample_BI_EE | Sample/stratum: full_sample | N: 300 | Construct pair: BI-EE | Human reference r: 0.696 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S002.pdf Table 9 | Caveats: none | Notes: Use R2 source-located Table 9 direct row set; R3 mostly duplicates values but lacks source-location strings and differs for FC-PE/FC-SI. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch5_source_checked.,"Study: S002 | Sample/stratum: full_sample | Construct pair: BI-EE | Expected answer type: numeric_correlation_with_source_type | Prompt task route: latent_or_construct_correlation | Revised smoke category: latent_positive_control | Route instruction: Recover the source-reported latent, construct, or interconstruct correlation for the requested construct pair. Prefer construct-correlation, Fornell-Larcker off-diagonal, or source-designated discriminant-validity value tables when they are the available source-value evidence. Do not use standardized beta/path coefficients. Include the source value type in model_answer and put the numeric value in model_answer_normalized. Use only the locked source-document rendering/chunks for the authorized run condition. The human reference value and human-adjudicated source locator are intentionally excluded.",Fornell-Larcker off-diagonal construct correlation: BI-EE = 0.696,0.696,S002_doc1 page 12 chunk 1,,0.98,False,,not_persisted_batch,locked,2026-06-09T06:42:26Z,codex_gpt_5_5_noninteractive_revised_source_rendered_smoke,Extracted from Table 9 construct correlation matrix.
paper_b_full_corpus_m1_raw_source_rendered_revised_smoke_20260609,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_revised_smoke,paper_b_step5_full_corpus_prompt_v2_20260609_source_packet_route_overlay_revised_smoke,2026-06-09T06:42:26Z,0,,FC-S5-TASK-00017,S003,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S003 | Reference record: S003_full_sample_EE_PE | Sample/stratum: full_sample | N: 195 | Construct pair: EE-PE | Human reference r: 0.496 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 5 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 10 of 10 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,"Study: S003 | Sample/stratum: full_sample | Construct pair: EE-PE | Expected answer type: numeric_r_effect_size | Prompt task route: direct_r_effect_size_extraction | Revised smoke category: direct_r_packet_retrieval_challenge | Route instruction: Recover the source-reported direct/source r effect-size value for the requested construct pair. Prefer source correlation matrices, Fornell-Larcker/correlation tables, or explicit source-reported r tables. Do not use standardized beta/path coefficients unless the source explicitly labels the value as a direct/source r effect size. Abstain if no direct/source r evidence is present. Use only the locked source-document rendering/chunks for the authorized run condition. The human reference value and human-adjudicated source locator are intentionally excluded.",,,,,0.98,True,insufficient_evidence,not_persisted_batch,locked,2026-06-09T06:42:26Z,codex_gpt_5_5_noninteractive_revised_source_rendered_smoke,The provided chunks reference a Fornell-Larcker/correlation table but do not include the table values for EE-PE. Path coefficients are present but are not valid for this direct_r_effect_size_extraction route.
paper_b_full_corpus_m1_raw_source_rendered_revised_smoke_20260609,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_revised_smoke,paper_b_step5_full_corpus_prompt_v2_20260609_source_packet_route_overlay_revised_smoke,2026-06-09T06:42:26Z,0,,FC-S5-TASK-00018,S003,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S003 | Reference record: S003_full_sample_EE_SI | Sample/stratum: full_sample | N: 195 | Construct pair: EE-SI | Human reference r: 0.414 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 5 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 10 of 10 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,"Study: S003 | Sample/stratum: full_sample | Construct pair: EE-SI | Expected answer type: numeric_r_effect_size | Prompt task route: direct_r_effect_size_extraction | Revised smoke category: direct_r_packet_retrieval_challenge | Route instruction: Recover the source-reported direct/source r effect-size value for the requested construct pair. Prefer source correlation matrices, Fornell-Larcker/correlation tables, or explicit source-reported r tables. Do not use standardized beta/path coefficients unless the source explicitly labels the value as a direct/source r effect size. Abstain if no direct/source r evidence is present. Use only the locked source-document rendering/chunks for the authorized run condition. The human reference value and human-adjudicated source locator are intentionally excluded.",,,,,0.98,True,insufficient_evidence,not_persisted_batch,locked,2026-06-09T06:42:26Z,codex_gpt_5_5_noninteractive_revised_source_rendered_smoke,The provided chunks reference a Fornell-Larcker/correlation table but do not include the table values for EE-SI. Path coefficients are present but are not valid for this direct_r_effect_size_extraction route.
paper_b_full_corpus_m1_raw_source_rendered_revised_smoke_20260609,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_revised_smoke,paper_b_step5_full_corpus_prompt_v2_20260609_source_packet_route_overlay_revised_smoke,2026-06-09T06:42:26Z,0,,FC-S5-TASK-00019,S003,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S003 | Reference record: S003_full_sample_EE_UB | Sample/stratum: full_sample | N: 195 | Construct pair: EE-UB | Human reference r: 0.241 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 5 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 10 of 10 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,"Study: S003 | Sample/stratum: full_sample | Construct pair: EE-UB | Expected answer type: numeric_r_effect_size | Prompt task route: direct_r_effect_size_extraction | Revised smoke category: direct_r_packet_retrieval_challenge | Route instruction: Recover the source-reported direct/source r effect-size value for the requested construct pair. Prefer source correlation matrices, Fornell-Larcker/correlation tables, or explicit source-reported r tables. Do not use standardized beta/path coefficients unless the source explicitly labels the value as a direct/source r effect size. Abstain if no direct/source r evidence is present. Use only the locked source-document rendering/chunks for the authorized run condition. The human reference value and human-adjudicated source locator are intentionally excluded.",,,,,0.98,True,insufficient_evidence,not_persisted_batch,locked,2026-06-09T06:42:26Z,codex_gpt_5_5_noninteractive_revised_source_rendered_smoke,The provided chunks reference a Fornell-Larcker/correlation table but do not include the table values for EE-UB. Path coefficients are present but are not valid for this direct_r_effect_size_extraction route.
paper_b_full_corpus_m1_raw_source_rendered_revised_smoke_20260609,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_revised_smoke,paper_b_step5_full_corpus_prompt_v2_20260609_source_packet_route_overlay_revised_smoke,2026-06-09T06:42:26Z,0,,FC-S5-TASK-00020,S003,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S003 | Reference record: S003_full_sample_FC_PE | Sample/stratum: full_sample | N: 195 | Construct pair: FC-PE | Human reference r: 0.448 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 5 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 10 of 10 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,"Study: S003 | Sample/stratum: full_sample | Construct pair: FC-PE | Expected answer type: numeric_r_effect_size | Prompt task route: direct_r_effect_size_extraction | Revised smoke category: direct_r_packet_retrieval_challenge | Route instruction: Recover the source-reported direct/source r effect-size value for the requested construct pair. Prefer source correlation matrices, Fornell-Larcker/correlation tables, or explicit source-reported r tables. Do not use standardized beta/path coefficients unless the source explicitly labels the value as a direct/source r effect size. Abstain if no direct/source r evidence is present. Use only the locked source-document rendering/chunks for the authorized run condition. The human reference value and human-adjudicated source locator are intentionally excluded.",,,,,0.98,True,insufficient_evidence,not_persisted_batch,locked,2026-06-09T06:42:26Z,codex_gpt_5_5_noninteractive_revised_source_rendered_smoke,The provided chunks reference a Fornell-Larcker/correlation table but do not include the table values for FC-PE. Path coefficients are present but are not valid for this direct_r_effect_size_extraction route.
paper_b_full_corpus_m1_raw_source_rendered_revised_smoke_20260609,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_revised_smoke,paper_b_step5_full_corpus_prompt_v2_20260609_source_packet_route_overlay_revised_smoke,2026-06-09T06:42:26Z,0,,FC-S5-TASK-00021,S003,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S003 | Reference record: S003_full_sample_FC_SI | Sample/stratum: full_sample | N: 195 | Construct pair: FC-SI | Human reference r: 0.565 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 5 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 10 of 10 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,"Study: S003 | Sample/stratum: full_sample | Construct pair: FC-SI | Expected answer type: numeric_r_effect_size | Prompt task route: direct_r_effect_size_extraction | Revised smoke category: direct_r_packet_retrieval_challenge | Route instruction: Recover the source-reported direct/source r effect-size value for the requested construct pair. Prefer source correlation matrices, Fornell-Larcker/correlation tables, or explicit source-reported r tables. Do not use standardized beta/path coefficients unless the source explicitly labels the value as a direct/source r effect size. Abstain if no direct/source r evidence is present. Use only the locked source-document rendering/chunks for the authorized run condition. The human reference value and human-adjudicated source locator are intentionally excluded.",,,,,0.98,True,insufficient_evidence,not_persisted_batch,locked,2026-06-09T06:42:26Z,codex_gpt_5_5_noninteractive_revised_source_rendered_smoke,The provided chunks reference a Fornell-Larcker/correlation table but do not include the table values for FC-SI. Path coefficients are present but are not valid for this direct_r_effect_size_extraction route.
paper_b_full_corpus_m1_raw_source_rendered_revised_smoke_20260609,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_revised_smoke,paper_b_step5_full_corpus_prompt_v2_20260609_source_packet_route_overlay_revised_smoke,2026-06-09T06:42:26Z,0,,FC-S5-TASK-00022,S003,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S003 | Reference record: S003_full_sample_FC_UB | Sample/stratum: full_sample | N: 195 | Construct pair: FC-UB | Human reference r: 0.609 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 5 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 10 of 10 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,"Study: S003 | Sample/stratum: full_sample | Construct pair: FC-UB | Expected answer type: numeric_r_effect_size | Prompt task route: direct_r_effect_size_extraction | Revised smoke category: direct_r_packet_retrieval_challenge | Route instruction: Recover the source-reported direct/source r effect-size value for the requested construct pair. Prefer source correlation matrices, Fornell-Larcker/correlation tables, or explicit source-reported r tables. Do not use standardized beta/path coefficients unless the source explicitly labels the value as a direct/source r effect size. Abstain if no direct/source r evidence is present. Use only the locked source-document rendering/chunks for the authorized run condition. The human reference value and human-adjudicated source locator are intentionally excluded.",,,,,0.98,True,insufficient_evidence,not_persisted_batch,locked,2026-06-09T06:42:26Z,codex_gpt_5_5_noninteractive_revised_source_rendered_smoke,The provided chunks reference a Fornell-Larcker/correlation table but do not include the table values for FC-UB. Path coefficients are present but are not valid for this direct_r_effect_size_extraction route.
paper_b_full_corpus_m1_raw_source_rendered_revised_smoke_20260609,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_revised_smoke,paper_b_step5_full_corpus_prompt_v2_20260609_source_packet_route_overlay_revised_smoke,2026-06-09T06:42:26Z,0,,FC-S5-TASK-00023,S003,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S003 | Reference record: S003_full_sample_PE_SI | Sample/stratum: full_sample | N: 195 | Construct pair: PE-SI | Human reference r: 0.644 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 5 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 10 of 10 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,"Study: S003 | Sample/stratum: full_sample | Construct pair: PE-SI | Expected answer type: numeric_r_effect_size | Prompt task route: direct_r_effect_size_extraction | Revised smoke category: direct_r_packet_retrieval_challenge | Route instruction: Recover the source-reported direct/source r effect-size value for the requested construct pair. Prefer source correlation matrices, Fornell-Larcker/correlation tables, or explicit source-reported r tables. Do not use standardized beta/path coefficients unless the source explicitly labels the value as a direct/source r effect size. Abstain if no direct/source r evidence is present. Use only the locked source-document rendering/chunks for the authorized run condition. The human reference value and human-adjudicated source locator are intentionally excluded.",,,,,0.98,True,insufficient_evidence,not_persisted_batch,locked,2026-06-09T06:42:26Z,codex_gpt_5_5_noninteractive_revised_source_rendered_smoke,The provided chunks reference a Fornell-Larcker/correlation table but do not include the table values for PE-SI. Path coefficients are present but are not valid for this direct_r_effect_size_extraction route.
paper_b_full_corpus_m1_raw_source_rendered_revised_smoke_20260609,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_revised_smoke,paper_b_step5_full_corpus_prompt_v2_20260609_source_packet_route_overlay_revised_smoke,2026-06-09T06:42:26Z,0,,FC-S5-TASK-00024,S003,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S003 | Reference record: S003_full_sample_PE_UB | Sample/stratum: full_sample | N: 195 | Construct pair: PE-UB | Human reference r: 0.726 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 5 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 10 of 10 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,"Study: S003 | Sample/stratum: full_sample | Construct pair: PE-UB | Expected answer type: numeric_r_effect_size | Prompt task route: direct_r_effect_size_extraction | Revised smoke category: direct_r_packet_retrieval_challenge | Route instruction: Recover the source-reported direct/source r effect-size value for the requested construct pair. Prefer source correlation matrices, Fornell-Larcker/correlation tables, or explicit source-reported r tables. Do not use standardized beta/path coefficients unless the source explicitly labels the value as a direct/source r effect size. Abstain if no direct/source r evidence is present. Use only the locked source-document rendering/chunks for the authorized run condition. The human reference value and human-adjudicated source locator are intentionally excluded.",,,,,0.98,True,insufficient_evidence,not_persisted_batch,locked,2026-06-09T06:42:26Z,codex_gpt_5_5_noninteractive_revised_source_rendered_smoke,The provided chunks reference a Fornell-Larcker/correlation table but do not include the table values for PE-UB. Path coefficients are present but are not valid for this direct_r_effect_size_extraction route.
paper_b_full_corpus_m1_raw_source_rendered_revised_smoke_20260609,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_revised_smoke,paper_b_step5_full_corpus_prompt_v2_20260609_source_packet_route_overlay_revised_smoke,2026-06-09T06:42:26Z,0,,FC-S5-TASK-00025,S003,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S003 | Reference record: S003_full_sample_SI_UB | Sample/stratum: full_sample | N: 195 | Construct pair: SI-UB | Human reference r: 0.73 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 5 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 10 of 10 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,"Study: S003 | Sample/stratum: full_sample | Construct pair: SI-UB | Expected answer type: numeric_r_effect_size | Prompt task route: direct_r_effect_size_extraction | Revised smoke category: direct_r_packet_retrieval_challenge | Route instruction: Recover the source-reported direct/source r effect-size value for the requested construct pair. Prefer source correlation matrices, Fornell-Larcker/correlation tables, or explicit source-reported r tables. Do not use standardized beta/path coefficients unless the source explicitly labels the value as a direct/source r effect size. Abstain if no direct/source r evidence is present. Use only the locked source-document rendering/chunks for the authorized run condition. The human reference value and human-adjudicated source locator are intentionally excluded.",,,,,0.98,True,insufficient_evidence,not_persisted_batch,locked,2026-06-09T06:42:26Z,codex_gpt_5_5_noninteractive_revised_source_rendered_smoke,The provided chunks reference a Fornell-Larcker/correlation table but do not include the table values for SI-UB. Path coefficients are present but are not valid for this direct_r_effect_size_extraction route.
paper_b_full_corpus_m1_raw_source_rendered_revised_smoke_20260609,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_revised_smoke,paper_b_step5_full_corpus_prompt_v2_20260609_source_packet_route_overlay_revised_smoke,2026-06-09T06:42:26Z,0,,FC-S5-TASK-00068,S007,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S007 | Reference record: S007_full_sample_ATT_BI | Sample/stratum: full_sample | N: 363 | Construct pair: ATT-BI | Human reference r: 0.776 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S007.pdf source table per selected R3 coder row set; final visual table-label audit required | Caveats: CAV005 | Notes: Use R3 direct correlation rows; reject R4 beta/path substitutions for overlapping BI rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.,"Study: S007 | Sample/stratum: full_sample | Construct pair: ATT-BI | Expected answer type: numeric_correlation_with_source_type | Prompt task route: latent_or_construct_correlation_or_direct_source_value | Revised smoke category: non_path_secondary_route_review | Route instruction: Recover the source-reported non-path value for the requested construct pair, such as a direct correlation, latent/construct correlation, interconstruct correlation, Fornell-Larcker off-diagonal value, or source-designated discriminant-validity value. Do not use standardized beta/path coefficients. Include the source value type in model_answer and put the numeric value in model_answer_normalized. Use only the locked source-document rendering/chunks for the authorized run condition. The human reference value and human-adjudicated source locator are intentionally excluded.",HTMT discriminant-validity value: 0.776,0.776,S007_doc1 page 18 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-09T06:42:26Z,codex_gpt_5_5_noninteractive_revised_source_rendered_smoke,ATT mapped to ATAI and BI mapped to AIAI in Table 4.
paper_b_full_corpus_m1_raw_source_rendered_revised_smoke_20260609,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_revised_smoke,paper_b_step5_full_corpus_prompt_v2_20260609_source_packet_route_overlay_revised_smoke,2026-06-09T06:42:26Z,0,,FC-S5-TASK-00069,S007,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S007 | Reference record: S007_full_sample_ATT_FC | Sample/stratum: full_sample | N: 363 | Construct pair: ATT-FC | Human reference r: 0.664 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S007.pdf source table per selected R3 coder row set; final visual table-label audit required | Caveats: CAV005 | Notes: Use R3 direct correlation rows; reject R4 beta/path substitutions for overlapping BI rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.,"Study: S007 | Sample/stratum: full_sample | Construct pair: ATT-FC | Expected answer type: numeric_correlation_with_source_type | Prompt task route: latent_or_construct_correlation_or_direct_source_value | Revised smoke category: non_path_secondary_route_review | Route instruction: Recover the source-reported non-path value for the requested construct pair, such as a direct correlation, latent/construct correlation, interconstruct correlation, Fornell-Larcker off-diagonal value, or source-designated discriminant-validity value. Do not use standardized beta/path coefficients. Include the source value type in model_answer and put the numeric value in model_answer_normalized. Use only the locked source-document rendering/chunks for the authorized run condition. The human reference value and human-adjudicated source locator are intentionally excluded.",HTMT discriminant-validity value: 0.664,0.664,S007_doc1 page 18 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-09T06:42:26Z,codex_gpt_5_5_noninteractive_revised_source_rendered_smoke,ATT mapped to ATAI in Table 4.
paper_b_full_corpus_m1_raw_source_rendered_revised_smoke_20260609,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_revised_smoke,paper_b_step5_full_corpus_prompt_v2_20260609_source_packet_route_overlay_revised_smoke,2026-06-09T06:42:26Z,0,,FC-S5-TASK-00070,S007,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S007 | Reference record: S007_full_sample_ATT_PE | Sample/stratum: full_sample | N: 363 | Construct pair: ATT-PE | Human reference r: 0.664 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S007.pdf source table per selected R3 coder row set; final visual table-label audit required | Caveats: CAV005 | Notes: Use R3 direct correlation rows; reject R4 beta/path substitutions for overlapping BI rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.,"Study: S007 | Sample/stratum: full_sample | Construct pair: ATT-PE | Expected answer type: numeric_correlation_with_source_type | Prompt task route: latent_or_construct_correlation_or_direct_source_value | Revised smoke category: non_path_secondary_route_review | Route instruction: Recover the source-reported non-path value for the requested construct pair, such as a direct correlation, latent/construct correlation, interconstruct correlation, Fornell-Larcker off-diagonal value, or source-designated discriminant-validity value. Do not use standardized beta/path coefficients. Include the source value type in model_answer and put the numeric value in model_answer_normalized. Use only the locked source-document rendering/chunks for the authorized run condition. The human reference value and human-adjudicated source locator are intentionally excluded.",,,,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-09T06:42:26Z,codex_gpt_5_5_noninteractive_revised_source_rendered_smoke,No PE construct abbreviation is defined in the provided source chunks.
paper_b_full_corpus_m1_raw_source_rendered_revised_smoke_20260609,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_revised_smoke,paper_b_step5_full_corpus_prompt_v2_20260609_source_packet_route_overlay_revised_smoke,2026-06-09T06:42:26Z,0,,FC-S5-TASK-00071,S007,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S007 | Reference record: S007_full_sample_ATT_SE | Sample/stratum: full_sample | N: 363 | Construct pair: ATT-SE | Human reference r: 0.513 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S007.pdf source table per selected R3 coder row set; final visual table-label audit required | Caveats: CAV005 | Notes: Use R3 direct correlation rows; reject R4 beta/path substitutions for overlapping BI rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.,"Study: S007 | Sample/stratum: full_sample | Construct pair: ATT-SE | Expected answer type: numeric_correlation_with_source_type | Prompt task route: latent_or_construct_correlation_or_direct_source_value | Revised smoke category: non_path_secondary_route_review | Route instruction: Recover the source-reported non-path value for the requested construct pair, such as a direct correlation, latent/construct correlation, interconstruct correlation, Fornell-Larcker off-diagonal value, or source-designated discriminant-validity value. Do not use standardized beta/path coefficients. Include the source value type in model_answer and put the numeric value in model_answer_normalized. Use only the locked source-document rendering/chunks for the authorized run condition. The human reference value and human-adjudicated source locator are intentionally excluded.",HTMT discriminant-validity value: 0.513,0.513,S007_doc1 page 18 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-09T06:42:26Z,codex_gpt_5_5_noninteractive_revised_source_rendered_smoke,ATT mapped to ATAI and SE mapped to SEF in Table 4.
