analysis_record_id,study_id,construct_pair,source_location,pdf_recovered_sample_size,pdf_source_location_checked,source_check_status,source_check_reason,researcher_confirmation_required,recommended_action_after_source_check
P1-PRIMARY-00028,S185,PE-SI,0.28,298,S185.pdf sample and collection/basic sample data plus Table 3 source context,pdf_study_level_n_candidate_found,PDF reports N = 298 in the basic sample data; residual correlations are from the same questionnaire dataset.,yes_before_applying_pdf_n_override_or_exclusion,apply_pdf_study_level_n_override_to_primary_n_weighted_masem
P1-PRIMARY-00029,S194,BI-EE,"Table 3, p. 825",469,S194.pdf data collection/sample-size reporting and Table 3 source context,pdf_study_level_n_candidate_found,PDF reports 469 responses as the SmartPLS analytic sample; residual rows share the same correlation/table context.,yes_before_applying_pdf_n_override_or_exclusion,apply_pdf_study_level_n_override_to_primary_n_weighted_masem
P1-PRIMARY-00030,S194,BI-FC,"Table 3, p. 825",469,S194.pdf data collection/sample-size reporting and Table 3 source context,pdf_study_level_n_candidate_found,PDF reports 469 responses as the SmartPLS analytic sample; residual rows share the same correlation/table context.,yes_before_applying_pdf_n_override_or_exclusion,apply_pdf_study_level_n_override_to_primary_n_weighted_masem
P1-PRIMARY-00031,S194,BI-PE,"Table 3, p. 825",469,S194.pdf data collection/sample-size reporting and Table 3 source context,pdf_study_level_n_candidate_found,PDF reports 469 responses as the SmartPLS analytic sample; residual rows share the same correlation/table context.,yes_before_applying_pdf_n_override_or_exclusion,apply_pdf_study_level_n_override_to_primary_n_weighted_masem
P1-PRIMARY-00032,S194,BI-SI,"Table 3, p. 825",469,S194.pdf data collection/sample-size reporting and Table 3 source context,pdf_study_level_n_candidate_found,PDF reports 469 responses as the SmartPLS analytic sample; residual rows share the same correlation/table context.,yes_before_applying_pdf_n_override_or_exclusion,apply_pdf_study_level_n_override_to_primary_n_weighted_masem
P1-PRIMARY-00033,S194,BI-UB,"Table 3, p. 825",469,S194.pdf data collection/sample-size reporting and Table 3 source context,pdf_study_level_n_candidate_found,PDF reports 469 responses as the SmartPLS analytic sample; residual rows share the same correlation/table context.,yes_before_applying_pdf_n_override_or_exclusion,apply_pdf_study_level_n_override_to_primary_n_weighted_masem
P1-PRIMARY-00034,S194,EE-FC,"Table 3, p. 825",469,S194.pdf data collection/sample-size reporting and Table 3 source context,pdf_study_level_n_candidate_found,PDF reports 469 responses as the SmartPLS analytic sample; residual rows share the same correlation/table context.,yes_before_applying_pdf_n_override_or_exclusion,apply_pdf_study_level_n_override_to_primary_n_weighted_masem
P1-PRIMARY-00035,S194,EE-PE,"Table 3, p. 825",469,S194.pdf data collection/sample-size reporting and Table 3 source context,pdf_study_level_n_candidate_found,PDF reports 469 responses as the SmartPLS analytic sample; residual rows share the same correlation/table context.,yes_before_applying_pdf_n_override_or_exclusion,apply_pdf_study_level_n_override_to_primary_n_weighted_masem
P1-PRIMARY-00036,S194,EE-SI,"Table 3, p. 825",469,S194.pdf data collection/sample-size reporting and Table 3 source context,pdf_study_level_n_candidate_found,PDF reports 469 responses as the SmartPLS analytic sample; residual rows share the same correlation/table context.,yes_before_applying_pdf_n_override_or_exclusion,apply_pdf_study_level_n_override_to_primary_n_weighted_masem
P1-PRIMARY-00037,S194,EE-UB,"Table 3, p. 825",469,S194.pdf data collection/sample-size reporting and Table 3 source context,pdf_study_level_n_candidate_found,PDF reports 469 responses as the SmartPLS analytic sample; residual rows share the same correlation/table context.,yes_before_applying_pdf_n_override_or_exclusion,apply_pdf_study_level_n_override_to_primary_n_weighted_masem
P1-PRIMARY-00038,S194,FC-PE,"Table 3, p. 825",469,S194.pdf data collection/sample-size reporting and Table 3 source context,pdf_study_level_n_candidate_found,PDF reports 469 responses as the SmartPLS analytic sample; residual rows share the same correlation/table context.,yes_before_applying_pdf_n_override_or_exclusion,apply_pdf_study_level_n_override_to_primary_n_weighted_masem
P1-PRIMARY-00039,S194,FC-SI,"Table 3, p. 825",469,S194.pdf data collection/sample-size reporting and Table 3 source context,pdf_study_level_n_candidate_found,PDF reports 469 responses as the SmartPLS analytic sample; residual rows share the same correlation/table context.,yes_before_applying_pdf_n_override_or_exclusion,apply_pdf_study_level_n_override_to_primary_n_weighted_masem
P1-PRIMARY-00040,S194,FC-UB,"Table 3, p. 825",469,S194.pdf data collection/sample-size reporting and Table 3 source context,pdf_study_level_n_candidate_found,PDF reports 469 responses as the SmartPLS analytic sample; residual rows share the same correlation/table context.,yes_before_applying_pdf_n_override_or_exclusion,apply_pdf_study_level_n_override_to_primary_n_weighted_masem
P1-PRIMARY-00041,S194,PE-SI,"Table 3, p. 825",469,S194.pdf data collection/sample-size reporting and Table 3 source context,pdf_study_level_n_candidate_found,PDF reports 469 responses as the SmartPLS analytic sample; residual rows share the same correlation/table context.,yes_before_applying_pdf_n_override_or_exclusion,apply_pdf_study_level_n_override_to_primary_n_weighted_masem
P1-PRIMARY-00042,S194,PE-UB,"Table 3, p. 825",469,S194.pdf data collection/sample-size reporting and Table 3 source context,pdf_study_level_n_candidate_found,PDF reports 469 responses as the SmartPLS analytic sample; residual rows share the same correlation/table context.,yes_before_applying_pdf_n_override_or_exclusion,apply_pdf_study_level_n_override_to_primary_n_weighted_masem
P1-PRIMARY-00043,S194,SI-UB,"Table 3, p. 825",469,S194.pdf data collection/sample-size reporting and Table 3 source context,pdf_study_level_n_candidate_found,PDF reports 469 responses as the SmartPLS analytic sample; residual rows share the same correlation/table context.,yes_before_applying_pdf_n_override_or_exclusion,apply_pdf_study_level_n_override_to_primary_n_weighted_masem
P1-PRIMARY-00044,S208,BI-EE,"Table 2, p. 829",526,S208.pdf participants section and Table 2 source context,pdf_study_level_n_candidate_found,PDF reports 526 valid students after exclusions; residual rows share the same valid-sample analysis context.,yes_before_applying_pdf_n_override_or_exclusion,apply_pdf_study_level_n_override_to_primary_n_weighted_masem
P1-PRIMARY-00045,S208,BI-PE,"Table 2, p. 829",526,S208.pdf participants section and Table 2 source context,pdf_study_level_n_candidate_found,PDF reports 526 valid students after exclusions; residual rows share the same valid-sample analysis context.,yes_before_applying_pdf_n_override_or_exclusion,apply_pdf_study_level_n_override_to_primary_n_weighted_masem
P1-PRIMARY-00046,S208,BI-SI,"Table 2, p. 829",526,S208.pdf participants section and Table 2 source context,pdf_study_level_n_candidate_found,PDF reports 526 valid students after exclusions; residual rows share the same valid-sample analysis context.,yes_before_applying_pdf_n_override_or_exclusion,apply_pdf_study_level_n_override_to_primary_n_weighted_masem
P1-PRIMARY-00047,S208,BI-TRU,"Table 2, p. 829",526,S208.pdf participants section and Table 2 source context,pdf_study_level_n_candidate_found,PDF reports 526 valid students after exclusions; residual rows share the same valid-sample analysis context.,yes_before_applying_pdf_n_override_or_exclusion,apply_pdf_study_level_n_override_to_primary_n_weighted_masem
P1-PRIMARY-00048,S208,EE-PE,"Table 2, p. 829",526,S208.pdf participants section and Table 2 source context,pdf_study_level_n_candidate_found,PDF reports 526 valid students after exclusions; residual rows share the same valid-sample analysis context.,yes_before_applying_pdf_n_override_or_exclusion,apply_pdf_study_level_n_override_to_primary_n_weighted_masem
P1-PRIMARY-00049,S208,EE-SI,"Table 2, p. 829",526,S208.pdf participants section and Table 2 source context,pdf_study_level_n_candidate_found,PDF reports 526 valid students after exclusions; residual rows share the same valid-sample analysis context.,yes_before_applying_pdf_n_override_or_exclusion,apply_pdf_study_level_n_override_to_primary_n_weighted_masem
P1-PRIMARY-00050,S208,EE-TRU,"Table 2, p. 829",526,S208.pdf participants section and Table 2 source context,pdf_study_level_n_candidate_found,PDF reports 526 valid students after exclusions; residual rows share the same valid-sample analysis context.,yes_before_applying_pdf_n_override_or_exclusion,apply_pdf_study_level_n_override_to_primary_n_weighted_masem
P1-PRIMARY-00051,S208,PE-SI,"Table 2, p. 829",526,S208.pdf participants section and Table 2 source context,pdf_study_level_n_candidate_found,PDF reports 526 valid students after exclusions; residual rows share the same valid-sample analysis context.,yes_before_applying_pdf_n_override_or_exclusion,apply_pdf_study_level_n_override_to_primary_n_weighted_masem
P1-PRIMARY-00052,S208,PE-TRU,"Table 2, p. 829",526,S208.pdf participants section and Table 2 source context,pdf_study_level_n_candidate_found,PDF reports 526 valid students after exclusions; residual rows share the same valid-sample analysis context.,yes_before_applying_pdf_n_override_or_exclusion,apply_pdf_study_level_n_override_to_primary_n_weighted_masem
P1-PRIMARY-00053,S208,SI-TRU,"Table 2, p. 829",526,S208.pdf participants section and Table 2 source context,pdf_study_level_n_candidate_found,PDF reports 526 valid students after exclusions; residual rows share the same valid-sample analysis context.,yes_before_applying_pdf_n_override_or_exclusion,apply_pdf_study_level_n_override_to_primary_n_weighted_masem
P1-PRIMARY-00054,S028,ATT-BI,"Table 4, p. 7",508,S028.pdf sample/response reporting and Table 4 source context,pdf_study_level_n_candidate_found,PDF reports 508 valid responses for the analytic survey sample; residual rows share the same study-level correlation table context.,yes_before_applying_pdf_n_override_or_exclusion,apply_pdf_study_level_n_override_to_primary_n_weighted_masem
P1-PRIMARY-00055,S028,ATT-EE,0.63,508,S028.pdf sample/response reporting and Table 4 source context,pdf_study_level_n_candidate_found,PDF reports 508 valid responses for the analytic survey sample; residual rows share the same study-level correlation table context.,yes_before_applying_pdf_n_override_or_exclusion,apply_pdf_study_level_n_override_to_primary_n_weighted_masem
P1-PRIMARY-00056,S028,ATT-PE,"Table 4, p. 7",508,S028.pdf sample/response reporting and Table 4 source context,pdf_study_level_n_candidate_found,PDF reports 508 valid responses for the analytic survey sample; residual rows share the same study-level correlation table context.,yes_before_applying_pdf_n_override_or_exclusion,apply_pdf_study_level_n_override_to_primary_n_weighted_masem
P1-PRIMARY-00057,S028,ATT-SE,"Table 4, p. 7",508,S028.pdf sample/response reporting and Table 4 source context,pdf_study_level_n_candidate_found,PDF reports 508 valid responses for the analytic survey sample; residual rows share the same study-level correlation table context.,yes_before_applying_pdf_n_override_or_exclusion,apply_pdf_study_level_n_override_to_primary_n_weighted_masem
P1-PRIMARY-00058,S028,BI-EE,"Table 4, p. 7",508,S028.pdf sample/response reporting and Table 4 source context,pdf_study_level_n_candidate_found,PDF reports 508 valid responses for the analytic survey sample; residual rows share the same study-level correlation table context.,yes_before_applying_pdf_n_override_or_exclusion,apply_pdf_study_level_n_override_to_primary_n_weighted_masem
P1-PRIMARY-00059,S028,BI-PE,"Table 4, p. 7",508,S028.pdf sample/response reporting and Table 4 source context,pdf_study_level_n_candidate_found,PDF reports 508 valid responses for the analytic survey sample; residual rows share the same study-level correlation table context.,yes_before_applying_pdf_n_override_or_exclusion,apply_pdf_study_level_n_override_to_primary_n_weighted_masem
P1-PRIMARY-00060,S028,BI-SE,"Table 4, p. 7",508,S028.pdf sample/response reporting and Table 4 source context,pdf_study_level_n_candidate_found,PDF reports 508 valid responses for the analytic survey sample; residual rows share the same study-level correlation table context.,yes_before_applying_pdf_n_override_or_exclusion,apply_pdf_study_level_n_override_to_primary_n_weighted_masem
P1-PRIMARY-00061,S028,EE-PE,"Table 4, p. 7",508,S028.pdf sample/response reporting and Table 4 source context,pdf_study_level_n_candidate_found,PDF reports 508 valid responses for the analytic survey sample; residual rows share the same study-level correlation table context.,yes_before_applying_pdf_n_override_or_exclusion,apply_pdf_study_level_n_override_to_primary_n_weighted_masem
P1-PRIMARY-00062,S028,EE-SE,"Table 4, p. 7",508,S028.pdf sample/response reporting and Table 4 source context,pdf_study_level_n_candidate_found,PDF reports 508 valid responses for the analytic survey sample; residual rows share the same study-level correlation table context.,yes_before_applying_pdf_n_override_or_exclusion,apply_pdf_study_level_n_override_to_primary_n_weighted_masem
P1-PRIMARY-00063,S028,PE-SE,"Table 4, p. 7",508,S028.pdf sample/response reporting and Table 4 source context,pdf_study_level_n_candidate_found,PDF reports 508 valid responses for the analytic survey sample; residual rows share the same study-level correlation table context.,yes_before_applying_pdf_n_override_or_exclusion,apply_pdf_study_level_n_override_to_primary_n_weighted_masem
P1-PRIMARY-00064,S145,ATT-BI,"Table 3, p. 24",374,S145.pdf method/sample characteristics and Table 3 source context,pdf_study_level_n_candidate_found,PDF reports 374 students in the survey sample; residual rows share the same model validity/correlation table context.,yes_before_applying_pdf_n_override_or_exclusion,apply_pdf_study_level_n_override_to_primary_n_weighted_masem
P1-PRIMARY-00065,S145,ATT-EE,"Table 3, p. 24",374,S145.pdf method/sample characteristics and Table 3 source context,pdf_study_level_n_candidate_found,PDF reports 374 students in the survey sample; residual rows share the same model validity/correlation table context.,yes_before_applying_pdf_n_override_or_exclusion,apply_pdf_study_level_n_override_to_primary_n_weighted_masem
P1-PRIMARY-00066,S145,ATT-UB,"Table 3, p. 24",374,S145.pdf method/sample characteristics and Table 3 source context,pdf_study_level_n_candidate_found,PDF reports 374 students in the survey sample; residual rows share the same model validity/correlation table context.,yes_before_applying_pdf_n_override_or_exclusion,apply_pdf_study_level_n_override_to_primary_n_weighted_masem
P1-PRIMARY-00067,S145,BI-EE,"Table 3, p. 24",374,S145.pdf method/sample characteristics and Table 3 source context,pdf_study_level_n_candidate_found,PDF reports 374 students in the survey sample; residual rows share the same model validity/correlation table context.,yes_before_applying_pdf_n_override_or_exclusion,apply_pdf_study_level_n_override_to_primary_n_weighted_masem
P1-PRIMARY-00068,S145,BI-UB,"Table 3, p. 24",374,S145.pdf method/sample characteristics and Table 3 source context,pdf_study_level_n_candidate_found,PDF reports 374 students in the survey sample; residual rows share the same model validity/correlation table context.,yes_before_applying_pdf_n_override_or_exclusion,apply_pdf_study_level_n_override_to_primary_n_weighted_masem
P1-PRIMARY-00069,S145,EE-UB,"Table 3, p. 24",374,S145.pdf method/sample characteristics and Table 3 source context,pdf_study_level_n_candidate_found,PDF reports 374 students in the survey sample; residual rows share the same model validity/correlation table context.,yes_before_applying_pdf_n_override_or_exclusion,apply_pdf_study_level_n_override_to_primary_n_weighted_masem
P1-PRIMARY-00369,S100,BI-TRU,0.564,682,S100.pdf Study 1 participant/sample reporting and Table 6 source context,pdf_study_level_n_candidate_found,PDF reports 682 valid Study 1 survey responses; residual correlations are from the Study 1 quantitative table.,yes_before_applying_pdf_n_override_or_exclusion,apply_pdf_study_level_n_override_to_primary_n_weighted_masem
P1-PRIMARY-00370,S100,TRU-UB,0.26,682,S100.pdf Study 1 participant/sample reporting and Table 6 source context,pdf_study_level_n_candidate_found,PDF reports 682 valid Study 1 survey responses; residual correlations are from the Study 1 quantitative table.,yes_before_applying_pdf_n_override_or_exclusion,apply_pdf_study_level_n_override_to_primary_n_weighted_masem
