study_id,reference_record_id,phase_block,pair,sample_or_stratum,n,construct_1,construct_2,r_value,r_source,original_beta,source_location,evidence_type,mapping_confidence,decision_status,step3_decision_source,notes
S044,S044_full_sample_ATT_FC,phase1,Pair A,full_sample,441,ATT,FC,0.569,source_reported_direct_correlation,,S044.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_phase1_rule_progress_source_checked,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md; combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Logged rule applied: GAAIS Positive Attitudes toward AI is ATT; Negative Attitudes is not averaged into ATT.
S044,S044_full_sample_ATT_PE,phase1,Pair A,full_sample,441,ATT,PE,0.655,source_reported_direct_correlation,,S044.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_phase1_rule_progress_source_checked,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md; combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Logged rule applied: GAAIS Positive Attitudes toward AI is ATT; Negative Attitudes is not averaged into ATT.
S044,S044_full_sample_ATT_SI,phase1,Pair A,full_sample,441,ATT,SI,0.635,source_reported_direct_correlation,,S044.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_phase1_rule_progress_source_checked,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md; combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Logged rule applied: GAAIS Positive Attitudes toward AI is ATT; Negative Attitudes is not averaged into ATT.
S044,S044_full_sample_EE_FC,phase1,Pair A,full_sample,441,EE,FC,0.635,source_reported_direct_correlation,,S044.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_phase1_rule_progress_source_checked,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md; combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Logged rule applied: GAAIS Positive Attitudes toward AI is ATT; Negative Attitudes is not averaged into ATT.
S044,S044_full_sample_EE_PE,phase1,Pair A,full_sample,441,EE,PE,0.543,source_reported_direct_correlation,,S044.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_phase1_rule_progress_source_checked,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md; combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Logged rule applied: GAAIS Positive Attitudes toward AI is ATT; Negative Attitudes is not averaged into ATT.
S044,S044_full_sample_EE_SI,phase1,Pair A,full_sample,441,EE,SI,0.546,source_reported_direct_correlation,,S044.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_phase1_rule_progress_source_checked,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md; combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Logged rule applied: GAAIS Positive Attitudes toward AI is ATT; Negative Attitudes is not averaged into ATT.
S044,S044_full_sample_FC_PE,phase1,Pair A,full_sample,441,FC,PE,0.677,source_reported_direct_correlation,,S044.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_phase1_rule_progress_source_checked,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md; combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Logged rule applied: GAAIS Positive Attitudes toward AI is ATT; Negative Attitudes is not averaged into ATT.
S044,S044_full_sample_FC_SI,phase1,Pair A,full_sample,441,FC,SI,0.472,source_reported_direct_correlation,,S044.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_phase1_rule_progress_source_checked,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md; combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Logged rule applied: GAAIS Positive Attitudes toward AI is ATT; Negative Attitudes is not averaged into ATT.
S044,S044_full_sample_PE_SI,phase1,Pair A,full_sample,441,PE,SI,0.546,source_reported_direct_correlation,,S044.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_phase1_rule_progress_source_checked,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md; combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Logged rule applied: GAAIS Positive Attitudes toward AI is ATT; Negative Attitudes is not averaged into ATT.
S079,S079_full_sample_BI_EE,phase1,Pair A,full_sample,493,BI,EE,-0.141,beta_converted_peterson_brown,,S079.pdf Table 8,standardized_path_beta_converted,medium,included_reference_draft_phase1_rule_progress_source_checked_path_coefficient_caveat,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md; combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Logged rule applied: relevant effects are standardized path coefficients, not zero-order correlations; retain path/beta conversion caveat. Original coder note: Path EE->BI. ns (p=0.071)."
S079,S079_full_sample_BI_FC,phase1,Pair A,full_sample,493,BI,FC,-0.071,beta_converted_peterson_brown,,S079.pdf Table 8,standardized_path_beta_converted,medium,included_reference_draft_phase1_rule_progress_source_checked_path_coefficient_caveat,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md; combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Logged rule applied: relevant effects are standardized path coefficients, not zero-order correlations; retain path/beta conversion caveat. Original coder note: Path FC->BI. ns (p=0.253)."
S079,S079_full_sample_BI_PE,phase1,Pair A,full_sample,493,BI,PE,0.233,beta_converted_peterson_brown,,S079.pdf Table 8,standardized_path_beta_converted,medium,included_reference_draft_phase1_rule_progress_source_checked_path_coefficient_caveat,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md; combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Logged rule applied: relevant effects are standardized path coefficients, not zero-order correlations; retain path/beta conversion caveat. Original coder note: Path PE->BI"
S079,S079_full_sample_BI_SI,phase1,Pair A,full_sample,493,BI,SI,0.115,beta_converted_peterson_brown,,S079.pdf Table 8,standardized_path_beta_converted,medium,included_reference_draft_phase1_rule_progress_source_checked_path_coefficient_caveat,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md; combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Logged rule applied: relevant effects are standardized path coefficients, not zero-order correlations; retain path/beta conversion caveat. Original coder note: Path SI->BI. ns (p=0.174)."
S079,S079_full_sample_BI_UB,phase1,Pair A,full_sample,493,BI,UB,0.847,beta_converted_peterson_brown,,S079.pdf Table 8,standardized_path_beta_converted,medium,included_reference_draft_phase1_rule_progress_source_checked_path_coefficient_caveat,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md; combined_coder_values_long_20260525.csv; local source PDF text check 20260608,"Logged rule applied: relevant effects are standardized path coefficients, not zero-order correlations; retain path/beta conversion caveat. Original coder note: Path BI->UB"
S086,S086_full_sample_BI_EE,phase1,Pair A,full_sample,235,BI,EE,0.5,source_reported_direct_correlation,,S086.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_phase1_rule_progress_source_checked,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md; combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Progress-only case source-value audited: direct Table 2 correlation matrix retained with R2 three-decimal precision.
S086,S086_full_sample_BI_FC,phase1,Pair A,full_sample,235,BI,FC,0.323,source_reported_direct_correlation,,S086.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_phase1_rule_progress_source_checked,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md; combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Progress-only case source-value audited: direct Table 2 correlation matrix retained with R2 three-decimal precision.
S086,S086_full_sample_BI_PE,phase1,Pair A,full_sample,235,BI,PE,0.635,source_reported_direct_correlation,,S086.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_phase1_rule_progress_source_checked,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md; combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Progress-only case source-value audited: direct Table 2 correlation matrix retained with R2 three-decimal precision.
S086,S086_full_sample_BI_SI,phase1,Pair A,full_sample,235,BI,SI,0.55,source_reported_direct_correlation,,S086.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_phase1_rule_progress_source_checked,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md; combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Progress-only case source-value audited: direct Table 2 correlation matrix retained with R2 three-decimal precision.
S086,S086_full_sample_BI_TRU,phase1,Pair A,full_sample,235,BI,TRU,0.699,source_reported_direct_correlation,,S086.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_phase1_rule_progress_source_checked,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md; combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Progress-only case source-value audited: direct Table 2 correlation matrix retained with R2 three-decimal precision.
S086,S086_full_sample_BI_UB,phase1,Pair A,full_sample,235,BI,UB,0.62,source_reported_direct_correlation,,S086.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_phase1_rule_progress_source_checked,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md; combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Progress-only case source-value audited: direct Table 2 correlation matrix retained with R2 three-decimal precision.
S086,S086_full_sample_EE_FC,phase1,Pair A,full_sample,235,EE,FC,0.237,source_reported_direct_correlation,,S086.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_phase1_rule_progress_source_checked,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md; combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Progress-only case source-value audited: direct Table 2 correlation matrix retained with R2 three-decimal precision.
S086,S086_full_sample_EE_PE,phase1,Pair A,full_sample,235,EE,PE,0.548,source_reported_direct_correlation,,S086.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_phase1_rule_progress_source_checked,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md; combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Progress-only case source-value audited: direct Table 2 correlation matrix retained with R2 three-decimal precision.
S086,S086_full_sample_EE_SI,phase1,Pair A,full_sample,235,EE,SI,0.394,source_reported_direct_correlation,,S086.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_phase1_rule_progress_source_checked,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md; combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Progress-only case source-value audited: direct Table 2 correlation matrix retained with R2 three-decimal precision.
S086,S086_full_sample_EE_TRU,phase1,Pair A,full_sample,235,EE,TRU,0.481,source_reported_direct_correlation,,S086.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_phase1_rule_progress_source_checked,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md; combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Progress-only case source-value audited: direct Table 2 correlation matrix retained with R2 three-decimal precision.
S086,S086_full_sample_EE_UB,phase1,Pair A,full_sample,235,EE,UB,0.464,source_reported_direct_correlation,,S086.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_phase1_rule_progress_source_checked,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md; combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Progress-only case source-value audited: direct Table 2 correlation matrix retained with R2 three-decimal precision.
S086,S086_full_sample_FC_PE,phase1,Pair A,full_sample,235,FC,PE,0.194,source_reported_direct_correlation,,S086.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_phase1_rule_progress_source_checked,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md; combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Progress-only case source-value audited: direct Table 2 correlation matrix retained with R2 three-decimal precision.
S086,S086_full_sample_FC_SI,phase1,Pair A,full_sample,235,FC,SI,0.459,source_reported_direct_correlation,,S086.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_phase1_rule_progress_source_checked,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md; combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Progress-only case source-value audited: direct Table 2 correlation matrix retained with R2 three-decimal precision.
S086,S086_full_sample_FC_TRU,phase1,Pair A,full_sample,235,FC,TRU,0.407,source_reported_direct_correlation,,S086.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_phase1_rule_progress_source_checked,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md; combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Progress-only case source-value audited: direct Table 2 correlation matrix retained with R2 three-decimal precision.
S086,S086_full_sample_FC_UB,phase1,Pair A,full_sample,235,FC,UB,0.154,source_reported_direct_correlation,,S086.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_phase1_rule_progress_source_checked,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md; combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Progress-only case source-value audited: direct Table 2 correlation matrix retained with R2 three-decimal precision.
S086,S086_full_sample_PE_SI,phase1,Pair A,full_sample,235,PE,SI,0.437,source_reported_direct_correlation,,S086.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_phase1_rule_progress_source_checked,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md; combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Progress-only case source-value audited: direct Table 2 correlation matrix retained with R2 three-decimal precision.
S086,S086_full_sample_PE_TRU,phase1,Pair A,full_sample,235,PE,TRU,0.525,source_reported_direct_correlation,,S086.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_phase1_rule_progress_source_checked,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md; combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Progress-only case source-value audited: direct Table 2 correlation matrix retained with R2 three-decimal precision.
S086,S086_full_sample_PE_UB,phase1,Pair A,full_sample,235,PE,UB,0.62,source_reported_direct_correlation,,S086.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_phase1_rule_progress_source_checked,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md; combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Progress-only case source-value audited: direct Table 2 correlation matrix retained with R2 three-decimal precision.
S086,S086_full_sample_SI_TRU,phase1,Pair A,full_sample,235,SI,TRU,0.509,source_reported_direct_correlation,,S086.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_phase1_rule_progress_source_checked,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md; combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Progress-only case source-value audited: direct Table 2 correlation matrix retained with R2 three-decimal precision.
S086,S086_full_sample_SI_UB,phase1,Pair A,full_sample,235,SI,UB,0.406,source_reported_direct_correlation,,S086.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_phase1_rule_progress_source_checked,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md; combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Progress-only case source-value audited: direct Table 2 correlation matrix retained with R2 three-decimal precision.
S086,S086_full_sample_TRU_UB,phase1,Pair A,full_sample,235,TRU,UB,0.464,source_reported_direct_correlation,,S086.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_phase1_rule_progress_source_checked,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md; combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Progress-only case source-value audited: direct Table 2 correlation matrix retained with R2 three-decimal precision.
S087,S087_full_sample_BI_EE,phase1,Pair A,full_sample,620,BI,EE,0.392,source_reported_direct_correlation,,S087.pdf Table 4,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_phase1_rule_progress_source_checked,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md; combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Logged rule applied: Satisfaction is not ATT; all Satisfaction-as-ATT rows are excluded from the target row draft.
S087,S087_full_sample_BI_FC,phase1,Pair A,full_sample,620,BI,FC,0.29,source_reported_direct_correlation,,S087.pdf Table 4,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_phase1_rule_progress_source_checked,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md; combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Logged rule applied: Satisfaction is not ATT; all Satisfaction-as-ATT rows are excluded from the target row draft.
S087,S087_full_sample_BI_PE,phase1,Pair A,full_sample,620,BI,PE,0.402,source_reported_direct_correlation,,S087.pdf Table 4,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_phase1_rule_progress_source_checked,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md; combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Logged rule applied: Satisfaction is not ATT; all Satisfaction-as-ATT rows are excluded from the target row draft.
S087,S087_full_sample_BI_SI,phase1,Pair A,full_sample,620,BI,SI,0.632,source_reported_direct_correlation,,S087.pdf Table 4,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_phase1_rule_progress_source_checked,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md; combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Logged rule applied: Satisfaction is not ATT; all Satisfaction-as-ATT rows are excluded from the target row draft.
S087,S087_full_sample_EE_FC,phase1,Pair A,full_sample,620,EE,FC,0.488,source_reported_direct_correlation,,S087.pdf Table 4,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_phase1_rule_progress_source_checked,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md; combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Logged rule applied: Satisfaction is not ATT; all Satisfaction-as-ATT rows are excluded from the target row draft.
S087,S087_full_sample_EE_PE,phase1,Pair A,full_sample,620,EE,PE,0.625,source_reported_direct_correlation,,S087.pdf Table 4,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_phase1_rule_progress_source_checked,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md; combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Logged rule applied: Satisfaction is not ATT; all Satisfaction-as-ATT rows are excluded from the target row draft.
S087,S087_full_sample_EE_SI,phase1,Pair A,full_sample,620,EE,SI,0.465,source_reported_direct_correlation,,S087.pdf Table 4,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_phase1_rule_progress_source_checked,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/03_source_document_adjudication/phase1/coding_decision_application_check_20260425.md; combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Logged rule applied: Satisfaction is not ATT; all Satisfaction-as-ATT rows are excluded from the target row draft.
