study_id,reference_record_id,phase_block,pair,sample_or_stratum,n,construct_1,construct_2,r_value,r_source,original_beta,source_location,evidence_type,mapping_confidence,decision_status,step3_decision_source,notes
S060,S060_full_sample_BI_SI,phase1,Pair B,full_sample,415,BI,SI,0.463,source_reported_latent_correlation,,S060.pdf Table 4 Discriminant validity statistical results,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 4 values; non-target learning resources/enjoyment excluded.
S060,S060_full_sample_EE_FC,phase1,Pair B,full_sample,415,EE,FC,0.552,source_reported_latent_correlation,,S060.pdf Table 4 Discriminant validity statistical results,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 4 values; non-target learning resources/enjoyment excluded.
S060,S060_full_sample_EE_PE,phase1,Pair B,full_sample,415,EE,PE,0.562,source_reported_latent_correlation,,S060.pdf Table 4 Discriminant validity statistical results,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 4 values; non-target learning resources/enjoyment excluded.
S060,S060_full_sample_EE_SI,phase1,Pair B,full_sample,415,EE,SI,0.417,source_reported_latent_correlation,,S060.pdf Table 4 Discriminant validity statistical results,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 4 values; non-target learning resources/enjoyment excluded.
S060,S060_full_sample_FC_PE,phase1,Pair B,full_sample,415,FC,PE,0.618,source_reported_latent_correlation,,S060.pdf Table 4 Discriminant validity statistical results,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 4 values; non-target learning resources/enjoyment excluded.
S060,S060_full_sample_FC_SI,phase1,Pair B,full_sample,415,FC,SI,0.473,source_reported_latent_correlation,,S060.pdf Table 4 Discriminant validity statistical results,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 4 values; non-target learning resources/enjoyment excluded.
S060,S060_full_sample_PE_SI,phase1,Pair B,full_sample,415,PE,SI,0.487,source_reported_latent_correlation,,S060.pdf Table 4 Discriminant validity statistical results,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 4 values; non-target learning resources/enjoyment excluded.
S127,S127_full_sample_ANX_BI,phase1,Pair B,full_sample,265,ANX,BI,-0.302,source_reported_latent_correlation,,S127.pdf Table 4 Discriminant validity for the model,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 4 values; paper PE is perceived enjoyment and excluded.
S127,S127_full_sample_ANX_EE,phase1,Pair B,full_sample,265,ANX,EE,-0.351,source_reported_latent_correlation,,S127.pdf Table 4 Discriminant validity for the model,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 4 values; paper PE is perceived enjoyment and excluded.
S127,S127_full_sample_ANX_PE,phase1,Pair B,full_sample,265,ANX,PE,-0.273,source_reported_latent_correlation,,S127.pdf Table 4 Discriminant validity for the model,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 4 values; paper PE is perceived enjoyment and excluded.
S127,S127_full_sample_ANX_SE,phase1,Pair B,full_sample,265,ANX,SE,-0.319,source_reported_latent_correlation,,S127.pdf Table 4 Discriminant validity for the model,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 4 values; paper PE is perceived enjoyment and excluded.
S127,S127_full_sample_ANX_SI,phase1,Pair B,full_sample,265,ANX,SI,-0.105,source_reported_latent_correlation,,S127.pdf Table 4 Discriminant validity for the model,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 4 values; paper PE is perceived enjoyment and excluded.
S127,S127_full_sample_BI_EE,phase1,Pair B,full_sample,265,BI,EE,0.314,source_reported_latent_correlation,,S127.pdf Table 4 Discriminant validity for the model,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 4 values; paper PE is perceived enjoyment and excluded.
S127,S127_full_sample_BI_PE,phase1,Pair B,full_sample,265,BI,PE,0.592,source_reported_latent_correlation,,S127.pdf Table 4 Discriminant validity for the model,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 4 values; paper PE is perceived enjoyment and excluded.
S127,S127_full_sample_BI_SE,phase1,Pair B,full_sample,265,BI,SE,0.317,source_reported_latent_correlation,,S127.pdf Table 4 Discriminant validity for the model,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 4 values; paper PE is perceived enjoyment and excluded.
S127,S127_full_sample_BI_SI,phase1,Pair B,full_sample,265,BI,SI,0.426,source_reported_latent_correlation,,S127.pdf Table 4 Discriminant validity for the model,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 4 values; paper PE is perceived enjoyment and excluded.
S127,S127_full_sample_EE_PE,phase1,Pair B,full_sample,265,EE,PE,0.410,source_reported_latent_correlation,,S127.pdf Table 4 Discriminant validity for the model,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 4 values; paper PE is perceived enjoyment and excluded.
S127,S127_full_sample_EE_SE,phase1,Pair B,full_sample,265,EE,SE,0.593,source_reported_latent_correlation,,S127.pdf Table 4 Discriminant validity for the model,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 4 values; paper PE is perceived enjoyment and excluded.
S127,S127_full_sample_EE_SI,phase1,Pair B,full_sample,265,EE,SI,0.138,source_reported_latent_correlation,,S127.pdf Table 4 Discriminant validity for the model,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 4 values; paper PE is perceived enjoyment and excluded.
S127,S127_full_sample_PE_SE,phase1,Pair B,full_sample,265,PE,SE,0.366,source_reported_latent_correlation,,S127.pdf Table 4 Discriminant validity for the model,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 4 values; paper PE is perceived enjoyment and excluded.
S127,S127_full_sample_PE_SI,phase1,Pair B,full_sample,265,PE,SI,0.264,source_reported_latent_correlation,,S127.pdf Table 4 Discriminant validity for the model,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 4 values; paper PE is perceived enjoyment and excluded.
S127,S127_full_sample_SE_SI,phase1,Pair B,full_sample,265,SE,SI,0.140,source_reported_latent_correlation,,S127.pdf Table 4 Discriminant validity for the model,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 4 values; paper PE is perceived enjoyment and excluded.
S193,S193_full_sample_ATT_BI,phase1,Pair B,full_sample,186,ATT,BI,0.702,source_reported_latent_correlation,,S193.pdf Table 2 Distinguish validity statistics,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 2 Fornell-Larcker values; non-target X5/X6 excluded.
S193,S193_full_sample_ATT_EE,phase1,Pair B,full_sample,186,ATT,EE,0.464,source_reported_latent_correlation,,S193.pdf Table 2 Distinguish validity statistics,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 2 Fornell-Larcker values; non-target X5/X6 excluded.
S193,S193_full_sample_ATT_FC,phase1,Pair B,full_sample,186,ATT,FC,0.457,source_reported_latent_correlation,,S193.pdf Table 2 Distinguish validity statistics,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 2 Fornell-Larcker values; non-target X5/X6 excluded.
S193,S193_full_sample_ATT_PE,phase1,Pair B,full_sample,186,ATT,PE,0.756,source_reported_latent_correlation,,S193.pdf Table 2 Distinguish validity statistics,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 2 Fornell-Larcker values; non-target X5/X6 excluded.
S193,S193_full_sample_ATT_SI,phase1,Pair B,full_sample,186,ATT,SI,0.658,source_reported_latent_correlation,,S193.pdf Table 2 Distinguish validity statistics,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 2 Fornell-Larcker values; non-target X5/X6 excluded.
S193,S193_full_sample_BI_EE,phase1,Pair B,full_sample,186,BI,EE,0.663,source_reported_latent_correlation,,S193.pdf Table 2 Distinguish validity statistics,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 2 Fornell-Larcker values; non-target X5/X6 excluded.
S193,S193_full_sample_BI_FC,phase1,Pair B,full_sample,186,BI,FC,0.742,source_reported_latent_correlation,,S193.pdf Table 2 Distinguish validity statistics,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 2 Fornell-Larcker values; non-target X5/X6 excluded.
S193,S193_full_sample_BI_PE,phase1,Pair B,full_sample,186,BI,PE,0.685,source_reported_latent_correlation,,S193.pdf Table 2 Distinguish validity statistics,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 2 Fornell-Larcker values; non-target X5/X6 excluded.
S193,S193_full_sample_BI_SI,phase1,Pair B,full_sample,186,BI,SI,0.771,source_reported_latent_correlation,,S193.pdf Table 2 Distinguish validity statistics,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 2 Fornell-Larcker values; non-target X5/X6 excluded.
S193,S193_full_sample_EE_FC,phase1,Pair B,full_sample,186,EE,FC,0.656,source_reported_latent_correlation,,S193.pdf Table 2 Distinguish validity statistics,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 2 Fornell-Larcker values; non-target X5/X6 excluded.
S193,S193_full_sample_EE_PE,phase1,Pair B,full_sample,186,EE,PE,0.629,source_reported_latent_correlation,,S193.pdf Table 2 Distinguish validity statistics,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 2 Fornell-Larcker values; non-target X5/X6 excluded.
S193,S193_full_sample_EE_SI,phase1,Pair B,full_sample,186,EE,SI,0.723,source_reported_latent_correlation,,S193.pdf Table 2 Distinguish validity statistics,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 2 Fornell-Larcker values; non-target X5/X6 excluded.
S193,S193_full_sample_FC_PE,phase1,Pair B,full_sample,186,FC,PE,0.747,source_reported_latent_correlation,,S193.pdf Table 2 Distinguish validity statistics,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 2 Fornell-Larcker values; non-target X5/X6 excluded.
S193,S193_full_sample_FC_SI,phase1,Pair B,full_sample,186,FC,SI,0.676,source_reported_latent_correlation,,S193.pdf Table 2 Distinguish validity statistics,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 2 Fornell-Larcker values; non-target X5/X6 excluded.
S193,S193_full_sample_PE_SI,phase1,Pair B,full_sample,186,PE,SI,0.461,source_reported_latent_correlation,,S193.pdf Table 2 Distinguish validity statistics,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 2 Fornell-Larcker values; non-target X5/X6 excluded.
S157,S157_full_sample_AUT_BI,phase2,Pair D,full_sample,620,AUT,BI,0.270,source_reported_pearson_correlation,,S157.pdf Table 3 Between-construct correlation and descriptive statistics,source_reported_pearson_correlation,medium,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R2 complete Table 3 values; PC->SE and PA->AUT mapping caveats retained.
S157,S157_full_sample_AUT_EE,phase2,Pair D,full_sample,620,AUT,EE,0.140,source_reported_pearson_correlation,,S157.pdf Table 3 Between-construct correlation and descriptive statistics,source_reported_pearson_correlation,medium,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R2 complete Table 3 values; PC->SE and PA->AUT mapping caveats retained.
S157,S157_full_sample_AUT_FC,phase2,Pair D,full_sample,620,AUT,FC,0.250,source_reported_pearson_correlation,,S157.pdf Table 3 Between-construct correlation and descriptive statistics,source_reported_pearson_correlation,medium,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R2 complete Table 3 values; PC->SE and PA->AUT mapping caveats retained.
S157,S157_full_sample_AUT_PE,phase2,Pair D,full_sample,620,AUT,PE,0.190,source_reported_pearson_correlation,,S157.pdf Table 3 Between-construct correlation and descriptive statistics,source_reported_pearson_correlation,medium,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R2 complete Table 3 values; PC->SE and PA->AUT mapping caveats retained.
S157,S157_full_sample_AUT_SE,phase2,Pair D,full_sample,620,AUT,SE,0.480,source_reported_pearson_correlation,,S157.pdf Table 3 Between-construct correlation and descriptive statistics,source_reported_pearson_correlation,medium,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R2 complete Table 3 values; PC->SE and PA->AUT mapping caveats retained.
S157,S157_full_sample_AUT_SI,phase2,Pair D,full_sample,620,AUT,SI,0.190,source_reported_pearson_correlation,,S157.pdf Table 3 Between-construct correlation and descriptive statistics,source_reported_pearson_correlation,medium,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R2 complete Table 3 values; PC->SE and PA->AUT mapping caveats retained.
S157,S157_full_sample_AUT_UB,phase2,Pair D,full_sample,620,AUT,UB,0.390,source_reported_pearson_correlation,,S157.pdf Table 3 Between-construct correlation and descriptive statistics,source_reported_pearson_correlation,medium,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R2 complete Table 3 values; PC->SE and PA->AUT mapping caveats retained.
S157,S157_full_sample_BI_EE,phase2,Pair D,full_sample,620,BI,EE,0.340,source_reported_pearson_correlation,,S157.pdf Table 3 Between-construct correlation and descriptive statistics,source_reported_pearson_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R2 complete Table 3 values; PC->SE and PA->AUT mapping caveats retained.
S157,S157_full_sample_BI_FC,phase2,Pair D,full_sample,620,BI,FC,0.350,source_reported_pearson_correlation,,S157.pdf Table 3 Between-construct correlation and descriptive statistics,source_reported_pearson_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R2 complete Table 3 values; PC->SE and PA->AUT mapping caveats retained.
S157,S157_full_sample_BI_PE,phase2,Pair D,full_sample,620,BI,PE,0.370,source_reported_pearson_correlation,,S157.pdf Table 3 Between-construct correlation and descriptive statistics,source_reported_pearson_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R2 complete Table 3 values; PC->SE and PA->AUT mapping caveats retained.
S157,S157_full_sample_BI_SE,phase2,Pair D,full_sample,620,BI,SE,0.270,source_reported_pearson_correlation,,S157.pdf Table 3 Between-construct correlation and descriptive statistics,source_reported_pearson_correlation,medium,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R2 complete Table 3 values; PC->SE and PA->AUT mapping caveats retained.
S157,S157_full_sample_BI_SI,phase2,Pair D,full_sample,620,BI,SI,0.360,source_reported_pearson_correlation,,S157.pdf Table 3 Between-construct correlation and descriptive statistics,source_reported_pearson_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R2 complete Table 3 values; PC->SE and PA->AUT mapping caveats retained.
