study_id,reference_record_id,phase_block,pair,sample_or_stratum,n,construct_1,construct_2,r_value,r_source,original_beta,source_location,evidence_type,mapping_confidence,decision_status,step3_decision_source,notes
S163,S163_full_sample_PE_SI,phase1,Pair B,full_sample,300,PE,SI,0.64,source_reported_pearson_or_latent_correlation,,S163.pdf Table 6,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R4 Table 6 direct rows; R3 direct row set differs numerically and omits SE rows.
S163,S163_full_sample_PE_TRU,phase1,Pair B,full_sample,300,PE,TRU,0.66,source_reported_pearson_or_latent_correlation,,S163.pdf Table 6,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R4 Table 6 direct rows; R3 direct row set differs numerically and omits SE rows.
S163,S163_full_sample_SE_SI,phase1,Pair B,full_sample,300,SE,SI,0.62,source_reported_pearson_or_latent_correlation,,S163.pdf Table 6,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R4 Table 6 direct rows; R3 direct row set differs numerically and omits SE rows.
S163,S163_full_sample_SE_TRU,phase1,Pair B,full_sample,300,SE,TRU,0.65,source_reported_pearson_or_latent_correlation,,S163.pdf Table 6,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R4 Table 6 direct rows; R3 direct row set differs numerically and omits SE rows.
S163,S163_full_sample_SI_TRU,phase1,Pair B,full_sample,300,SI,TRU,0.68,source_reported_pearson_or_latent_correlation,,S163.pdf Table 6,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R4 Table 6 direct rows; R3 direct row set differs numerically and omits SE rows.
S186,S186_full_sample_BI_EE,phase1,Pair B,full_sample,657,BI,EE,0.327,source_reported_pearson_or_latent_correlation,,S186.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R4 Table 2 precision direct rows; R3 rounded subset omits SE rows.
S186,S186_full_sample_BI_FC,phase1,Pair B,full_sample,657,BI,FC,0.566,source_reported_pearson_or_latent_correlation,,S186.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R4 Table 2 precision direct rows; R3 rounded subset omits SE rows.
S186,S186_full_sample_BI_PE,phase1,Pair B,full_sample,657,BI,PE,0.599,source_reported_pearson_or_latent_correlation,,S186.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R4 Table 2 precision direct rows; R3 rounded subset omits SE rows.
S186,S186_full_sample_BI_SE,phase1,Pair B,full_sample,657,BI,SE,0.159,source_reported_pearson_or_latent_correlation,,S186.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R4 Table 2 precision direct rows; R3 rounded subset omits SE rows.
S186,S186_full_sample_BI_UB,phase1,Pair B,full_sample,657,BI,UB,0.237,source_reported_pearson_or_latent_correlation,,S186.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R4 Table 2 precision direct rows; R3 rounded subset omits SE rows.
S186,S186_full_sample_EE_FC,phase1,Pair B,full_sample,657,EE,FC,0.507,source_reported_pearson_or_latent_correlation,,S186.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R4 Table 2 precision direct rows; R3 rounded subset omits SE rows.
S186,S186_full_sample_EE_PE,phase1,Pair B,full_sample,657,EE,PE,0.38,source_reported_pearson_or_latent_correlation,,S186.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R4 Table 2 precision direct rows; R3 rounded subset omits SE rows.
S186,S186_full_sample_EE_SE,phase1,Pair B,full_sample,657,EE,SE,0.05,source_reported_pearson_or_latent_correlation,,S186.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R4 Table 2 precision direct rows; R3 rounded subset omits SE rows.
S186,S186_full_sample_EE_UB,phase1,Pair B,full_sample,657,EE,UB,0.169,source_reported_pearson_or_latent_correlation,,S186.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R4 Table 2 precision direct rows; R3 rounded subset omits SE rows.
S186,S186_full_sample_FC_PE,phase1,Pair B,full_sample,657,FC,PE,0.628,source_reported_pearson_or_latent_correlation,,S186.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R4 Table 2 precision direct rows; R3 rounded subset omits SE rows.
S186,S186_full_sample_FC_SE,phase1,Pair B,full_sample,657,FC,SE,0.084,source_reported_pearson_or_latent_correlation,,S186.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R4 Table 2 precision direct rows; R3 rounded subset omits SE rows.
S186,S186_full_sample_FC_UB,phase1,Pair B,full_sample,657,FC,UB,0.127,source_reported_pearson_or_latent_correlation,,S186.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R4 Table 2 precision direct rows; R3 rounded subset omits SE rows.
S186,S186_full_sample_PE_SE,phase1,Pair B,full_sample,657,PE,SE,0.095,source_reported_pearson_or_latent_correlation,,S186.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R4 Table 2 precision direct rows; R3 rounded subset omits SE rows.
S186,S186_full_sample_PE_UB,phase1,Pair B,full_sample,657,PE,UB,0.168,source_reported_pearson_or_latent_correlation,,S186.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R4 Table 2 precision direct rows; R3 rounded subset omits SE rows.
S186,S186_full_sample_SE_UB,phase1,Pair B,full_sample,657,SE,UB,-0.029,source_reported_pearson_or_latent_correlation,,S186.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R4 Table 2 precision direct rows; R3 rounded subset omits SE rows.
S007,S007_full_sample_ATT_BI,phase1,Pair B,full_sample,363,ATT,BI,0.776,source_reported_pearson_or_latent_correlation,,S007.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R3 direct correlation rows; reject R4 beta/path substitutions for overlapping BI rows.
S007,S007_full_sample_ATT_FC,phase1,Pair B,full_sample,363,ATT,FC,0.664,source_reported_pearson_or_latent_correlation,,S007.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R3 direct correlation rows; reject R4 beta/path substitutions for overlapping BI rows.
S007,S007_full_sample_ATT_PE,phase1,Pair B,full_sample,363,ATT,PE,0.664,source_reported_pearson_or_latent_correlation,,S007.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R3 direct correlation rows; reject R4 beta/path substitutions for overlapping BI rows.
S007,S007_full_sample_ATT_SE,phase1,Pair B,full_sample,363,ATT,SE,0.513,source_reported_pearson_or_latent_correlation,,S007.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R3 direct correlation rows; reject R4 beta/path substitutions for overlapping BI rows.
S007,S007_full_sample_BI_FC,phase1,Pair B,full_sample,363,BI,FC,0.586,source_reported_pearson_or_latent_correlation,,S007.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R3 direct correlation rows; reject R4 beta/path substitutions for overlapping BI rows.
S007,S007_full_sample_BI_PE,phase1,Pair B,full_sample,363,BI,PE,0.742,source_reported_pearson_or_latent_correlation,,S007.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R3 direct correlation rows; reject R4 beta/path substitutions for overlapping BI rows.
S007,S007_full_sample_BI_SE,phase1,Pair B,full_sample,363,BI,SE,0.463,source_reported_pearson_or_latent_correlation,,S007.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R3 direct correlation rows; reject R4 beta/path substitutions for overlapping BI rows.
S007,S007_full_sample_FC_PE,phase1,Pair B,full_sample,363,FC,PE,0.681,source_reported_pearson_or_latent_correlation,,S007.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R3 direct correlation rows; reject R4 beta/path substitutions for overlapping BI rows.
S007,S007_full_sample_FC_SE,phase1,Pair B,full_sample,363,FC,SE,0.499,source_reported_pearson_or_latent_correlation,,S007.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R3 direct correlation rows; reject R4 beta/path substitutions for overlapping BI rows.
S007,S007_full_sample_PE_SE,phase1,Pair B,full_sample,363,PE,SE,0.51,source_reported_pearson_or_latent_correlation,,S007.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R3 direct correlation rows; reject R4 beta/path substitutions for overlapping BI rows.
S125,S125_full_sample_ATT_BI,phase1,Pair B,full_sample,498,ATT,BI,0.707,source_reported_pearson_or_latent_correlation,,S125.pdf Table 6 (Fornell-Larcker),source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R4 complete Table 6 Fornell-Larcker row set; R3 subset duplicates selected rows and omits BI/FC rows.
S125,S125_full_sample_ATT_EE,phase1,Pair B,full_sample,498,ATT,EE,0.575,source_reported_pearson_or_latent_correlation,,S125.pdf Table 6 (Fornell-Larcker),source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R4 complete Table 6 Fornell-Larcker row set; R3 subset duplicates selected rows and omits BI/FC rows.
S125,S125_full_sample_ATT_FC,phase1,Pair B,full_sample,498,ATT,FC,0.314,source_reported_pearson_or_latent_correlation,,S125.pdf Table 6 (Fornell-Larcker),source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R4 complete Table 6 Fornell-Larcker row set; R3 subset duplicates selected rows and omits BI/FC rows.
S125,S125_full_sample_ATT_PE,phase1,Pair B,full_sample,498,ATT,PE,0.679,source_reported_pearson_or_latent_correlation,,S125.pdf Table 6 (Fornell-Larcker),source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R4 complete Table 6 Fornell-Larcker row set; R3 subset duplicates selected rows and omits BI/FC rows.
S125,S125_full_sample_ATT_SE,phase1,Pair B,full_sample,498,ATT,SE,0.486,source_reported_pearson_or_latent_correlation,,S125.pdf Table 6 (Fornell-Larcker),source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R4 complete Table 6 Fornell-Larcker row set; R3 subset duplicates selected rows and omits BI/FC rows.
S125,S125_full_sample_BI_EE,phase1,Pair B,full_sample,498,BI,EE,0.615,source_reported_pearson_or_latent_correlation,,S125.pdf Table 6 (Fornell-Larcker),source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R4 complete Table 6 Fornell-Larcker row set; R3 subset duplicates selected rows and omits BI/FC rows.
S125,S125_full_sample_BI_FC,phase1,Pair B,full_sample,498,BI,FC,0.357,source_reported_pearson_or_latent_correlation,,S125.pdf Table 6 (Fornell-Larcker),source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R4 complete Table 6 Fornell-Larcker row set; R3 subset duplicates selected rows and omits BI/FC rows.
S125,S125_full_sample_BI_PE,phase1,Pair B,full_sample,498,BI,PE,0.687,source_reported_pearson_or_latent_correlation,,S125.pdf Table 6 (Fornell-Larcker),source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R4 complete Table 6 Fornell-Larcker row set; R3 subset duplicates selected rows and omits BI/FC rows.
S125,S125_full_sample_BI_SE,phase1,Pair B,full_sample,498,BI,SE,0.52,source_reported_pearson_or_latent_correlation,,S125.pdf Table 6 (Fornell-Larcker),source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R4 complete Table 6 Fornell-Larcker row set; R3 subset duplicates selected rows and omits BI/FC rows.
S125,S125_full_sample_EE_FC,phase1,Pair B,full_sample,498,EE,FC,0.531,source_reported_pearson_or_latent_correlation,,S125.pdf Table 6 (Fornell-Larcker),source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R4 complete Table 6 Fornell-Larcker row set; R3 subset duplicates selected rows and omits BI/FC rows.
S125,S125_full_sample_EE_PE,phase1,Pair B,full_sample,498,EE,PE,0.713,source_reported_pearson_or_latent_correlation,,S125.pdf Table 6 (Fornell-Larcker),source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R4 complete Table 6 Fornell-Larcker row set; R3 subset duplicates selected rows and omits BI/FC rows.
S125,S125_full_sample_EE_SE,phase1,Pair B,full_sample,498,EE,SE,0.621,source_reported_pearson_or_latent_correlation,,S125.pdf Table 6 (Fornell-Larcker),source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R4 complete Table 6 Fornell-Larcker row set; R3 subset duplicates selected rows and omits BI/FC rows.
S125,S125_full_sample_FC_PE,phase1,Pair B,full_sample,498,FC,PE,0.431,source_reported_pearson_or_latent_correlation,,S125.pdf Table 6 (Fornell-Larcker),source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R4 complete Table 6 Fornell-Larcker row set; R3 subset duplicates selected rows and omits BI/FC rows.
S125,S125_full_sample_FC_SE,phase1,Pair B,full_sample,498,FC,SE,0.43,source_reported_pearson_or_latent_correlation,,S125.pdf Table 6 (Fornell-Larcker),source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R4 complete Table 6 Fornell-Larcker row set; R3 subset duplicates selected rows and omits BI/FC rows.
S125,S125_full_sample_PE_SE,phase1,Pair B,full_sample,498,PE,SE,0.566,source_reported_pearson_or_latent_correlation,,S125.pdf Table 6 (Fornell-Larcker),source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R4 complete Table 6 Fornell-Larcker row set; R3 subset duplicates selected rows and omits BI/FC rows.
S055,S055_full_sample_ATT_BI,phase1,Pair B,full_sample,486,ATT,BI,0.793,source_reported_pearson_or_latent_correlation,,S055.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R3 complete direct row set; R4 subset omits ATT and UB rows. Final visual audit should confirm source table labels because selected rows lack source-location strings.
S055,S055_full_sample_ATT_EE,phase1,Pair B,full_sample,486,ATT,EE,0.74,source_reported_pearson_or_latent_correlation,,S055.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R3 complete direct row set; R4 subset omits ATT and UB rows. Final visual audit should confirm source table labels because selected rows lack source-location strings.
S055,S055_full_sample_ATT_FC,phase1,Pair B,full_sample,486,ATT,FC,0.758,source_reported_pearson_or_latent_correlation,,S055.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R3 complete direct row set; R4 subset omits ATT and UB rows. Final visual audit should confirm source table labels because selected rows lack source-location strings.
S055,S055_full_sample_ATT_PE,phase1,Pair B,full_sample,486,ATT,PE,0.672,source_reported_pearson_or_latent_correlation,,S055.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R3 complete direct row set; R4 subset omits ATT and UB rows. Final visual audit should confirm source table labels because selected rows lack source-location strings.
S055,S055_full_sample_ATT_SI,phase1,Pair B,full_sample,486,ATT,SI,0.701,source_reported_pearson_or_latent_correlation,,S055.pdf source table per selected R3 coder row set; final visual table-label audit required,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch4_phase1_pairB_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase1 Pair B adjudication 20260608,Use R3 complete direct row set; R4 subset omits ATT and UB rows. Final visual audit should confirm source table labels because selected rows lack source-location strings.
