run_id,model_provider,model_id,model_version,procedure_id,prompt_version,run_timestamp_utc,temperature,seed,task_unit_id,study_id,llm_task_family,denominator_family,scoring_eligibility,expected_answer_type,evaluation_unit_text,model_input_text,model_answer,model_answer_normalized,model_source_locator,model_source_quote,model_confidence,abstained,error_code,raw_output_ref,locked_answer_status,lock_timestamp_utc,locked_by,notes
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,codex-cli 0.137.0; model_selector=default_unspecified,raw_model_extraction_source_rendered_table_retrieval_smoke,paper_b_step5_full_corpus_prompt_v3_20260609_table_retrieval_smoke,2026-06-09T22:01:56Z,0,,FC-S5-TASK-00093,S009,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S009 | Reference record: S009_full_sample_ATT_BI | Sample/stratum: full_sample | N: 490 | Construct pair: ATT-BI | Human reference r: 0.263 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S009.pdf Table 4 | Caveats: CAV005 | Notes: Use R2 Table 4 beta-converted row set because it includes the additional ATT-BI row; retain path/beta conversion caveat. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairA_source_checked.,"Study: S009 | Sample/stratum: full_sample | Construct pair: ATT-BI | Expected answer type: numeric_effect_size_with_source_type | Prompt task route: beta_or_path_converted_effect_size | Revised smoke category: true_beta_path_table_retrieval_retest | Route instruction: Recover the standardized beta/path coefficient for the requested directed construct relationship. Use structural/path coefficient, hypothesis, or SEM/PLS path tables. Do not use correlation, Fornell-Larcker, HTMT, or discriminant-validity tables for this route. Include the source value type in model_answer and put the numeric value in model_answer_normalized. Path alias: S009.pdf Table 4 / hypotheses testing tables | Path sample context: full_sample path-table context | Path direction: ATT->BI Use only the locked source-document rendering/chunks for the authorized run condition. The human reference value and human-adjudicated source locator are intentionally excluded.",,,,,0.05,True,insufficient_evidence,not_persisted_batch,locked,2026-06-09T22:01:56Z,codex_noninteractive_batch,No ATT->BI standardized beta/path coefficient was present in the provided S009 chunks.
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,codex-cli 0.137.0; model_selector=default_unspecified,raw_model_extraction_source_rendered_table_retrieval_smoke,paper_b_step5_full_corpus_prompt_v3_20260609_table_retrieval_smoke,2026-06-09T22:01:56Z,0,,FC-S5-TASK-00094,S009,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S009 | Reference record: S009_full_sample_BI_EE | Sample/stratum: full_sample | N: 490 | Construct pair: BI-EE | Human reference r: -0.020 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S009.pdf Table 4 | Caveats: CAV005 | Notes: Use R2 Table 4 beta-converted row set because it includes the additional ATT-BI row; retain path/beta conversion caveat. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairA_source_checked.,"Study: S009 | Sample/stratum: full_sample | Construct pair: BI-EE | Expected answer type: numeric_effect_size_with_source_type | Prompt task route: beta_or_path_converted_effect_size | Revised smoke category: true_beta_path_table_retrieval_retest | Route instruction: Recover the standardized beta/path coefficient for the requested directed construct relationship. Use structural/path coefficient, hypothesis, or SEM/PLS path tables. Do not use correlation, Fornell-Larcker, HTMT, or discriminant-validity tables for this route. Include the source value type in model_answer and put the numeric value in model_answer_normalized. Path alias: S009.pdf Table 4 / hypotheses testing tables | Path sample context: full_sample path-table context | Path direction: BI->EE Use only the locked source-document rendering/chunks for the authorized run condition. The human reference value and human-adjudicated source locator are intentionally excluded.",,,,,0.1,True,insufficient_evidence,not_persisted_batch,locked,2026-06-09T22:01:56Z,codex_noninteractive_batch,"The active path direction is BI->EE; the provided evidence discusses EE effects, not BI->EE."
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,codex-cli 0.137.0; model_selector=default_unspecified,raw_model_extraction_source_rendered_table_retrieval_smoke,paper_b_step5_full_corpus_prompt_v3_20260609_table_retrieval_smoke,2026-06-09T22:01:56Z,0,,FC-S5-TASK-00095,S009,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S009 | Reference record: S009_full_sample_BI_FC | Sample/stratum: full_sample | N: 490 | Construct pair: BI-FC | Human reference r: 0.085 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S009.pdf Table 4 | Caveats: CAV005 | Notes: Use R2 Table 4 beta-converted row set because it includes the additional ATT-BI row; retain path/beta conversion caveat. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairA_source_checked.,"Study: S009 | Sample/stratum: full_sample | Construct pair: BI-FC | Expected answer type: numeric_effect_size_with_source_type | Prompt task route: beta_or_path_converted_effect_size | Revised smoke category: true_beta_path_table_retrieval_retest | Route instruction: Recover the standardized beta/path coefficient for the requested directed construct relationship. Use structural/path coefficient, hypothesis, or SEM/PLS path tables. Do not use correlation, Fornell-Larcker, HTMT, or discriminant-validity tables for this route. Include the source value type in model_answer and put the numeric value in model_answer_normalized. Path alias: S009.pdf Table 4 / hypotheses testing tables | Path sample context: full_sample path-table context | Path direction: BI->FC Use only the locked source-document rendering/chunks for the authorized run condition. The human reference value and human-adjudicated source locator are intentionally excluded.",,,,,0.1,True,insufficient_evidence,not_persisted_batch,locked,2026-06-09T22:01:56Z,codex_noninteractive_batch,"The active path direction is BI->FC; the provided evidence discusses FC effects, not BI->FC."
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,codex-cli 0.137.0; model_selector=default_unspecified,raw_model_extraction_source_rendered_table_retrieval_smoke,paper_b_step5_full_corpus_prompt_v3_20260609_table_retrieval_smoke,2026-06-09T22:01:56Z,0,,FC-S5-TASK-00096,S009,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S009 | Reference record: S009_full_sample_BI_PE | Sample/stratum: full_sample | N: 490 | Construct pair: BI-PE | Human reference r: 0.079 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S009.pdf Table 4 | Caveats: CAV005 | Notes: Use R2 Table 4 beta-converted row set because it includes the additional ATT-BI row; retain path/beta conversion caveat. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairA_source_checked.,"Study: S009 | Sample/stratum: full_sample | Construct pair: BI-PE | Expected answer type: numeric_effect_size_with_source_type | Prompt task route: beta_or_path_converted_effect_size | Revised smoke category: true_beta_path_table_retrieval_retest | Route instruction: Recover the standardized beta/path coefficient for the requested directed construct relationship. Use structural/path coefficient, hypothesis, or SEM/PLS path tables. Do not use correlation, Fornell-Larcker, HTMT, or discriminant-validity tables for this route. Include the source value type in model_answer and put the numeric value in model_answer_normalized. Path alias: S009.pdf Table 4 / hypotheses testing tables | Path sample context: full_sample path-table context | Path direction: BI->PE Use only the locked source-document rendering/chunks for the authorized run condition. The human reference value and human-adjudicated source locator are intentionally excluded.",,,,,0.1,True,insufficient_evidence,not_persisted_batch,locked,2026-06-09T22:01:56Z,codex_noninteractive_batch,"The active path direction is BI->PE; the provided evidence discusses PE effects, not BI->PE."
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,codex-cli 0.137.0; model_selector=default_unspecified,raw_model_extraction_source_rendered_table_retrieval_smoke,paper_b_step5_full_corpus_prompt_v3_20260609_table_retrieval_smoke,2026-06-09T22:01:56Z,0,,FC-S5-TASK-00097,S009,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S009 | Reference record: S009_full_sample_BI_SI | Sample/stratum: full_sample | N: 490 | Construct pair: BI-SI | Human reference r: 0.081 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S009.pdf Table 4 | Caveats: CAV005 | Notes: Use R2 Table 4 beta-converted row set because it includes the additional ATT-BI row; retain path/beta conversion caveat. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairA_source_checked.,"Study: S009 | Sample/stratum: full_sample | Construct pair: BI-SI | Expected answer type: numeric_effect_size_with_source_type | Prompt task route: beta_or_path_converted_effect_size | Revised smoke category: true_beta_path_table_retrieval_retest | Route instruction: Recover the standardized beta/path coefficient for the requested directed construct relationship. Use structural/path coefficient, hypothesis, or SEM/PLS path tables. Do not use correlation, Fornell-Larcker, HTMT, or discriminant-validity tables for this route. Include the source value type in model_answer and put the numeric value in model_answer_normalized. Path alias: S009.pdf Table 4 / hypotheses testing tables | Path sample context: full_sample path-table context | Path direction: BI->SI Use only the locked source-document rendering/chunks for the authorized run condition. The human reference value and human-adjudicated source locator are intentionally excluded.",,,,,0.1,True,insufficient_evidence,not_persisted_batch,locked,2026-06-09T22:01:56Z,codex_noninteractive_batch,"The active path direction is BI->SI; the provided evidence discusses SI effects, not BI->SI."
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,codex-cli 0.137.0; model_selector=default_unspecified,raw_model_extraction_source_rendered_table_retrieval_smoke,paper_b_step5_full_corpus_prompt_v3_20260609_table_retrieval_smoke,2026-06-09T22:01:56Z,0,,FC-S5-TASK-00098,S009,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S009 | Reference record: S009_full_sample_BI_UB | Sample/stratum: full_sample | N: 490 | Construct pair: BI-UB | Human reference r: 0.61 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S009.pdf Table 4 | Caveats: CAV005 | Notes: Use R2 Table 4 beta-converted row set because it includes the additional ATT-BI row; retain path/beta conversion caveat. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairA_source_checked.,"Study: S009 | Sample/stratum: full_sample | Construct pair: BI-UB | Expected answer type: numeric_effect_size_with_source_type | Prompt task route: beta_or_path_converted_effect_size | Revised smoke category: true_beta_path_table_retrieval_retest | Route instruction: Recover the standardized beta/path coefficient for the requested directed construct relationship. Use structural/path coefficient, hypothesis, or SEM/PLS path tables. Do not use correlation, Fornell-Larcker, HTMT, or discriminant-validity tables for this route. Include the source value type in model_answer and put the numeric value in model_answer_normalized. Path alias: S009.pdf Table 4 / hypotheses testing tables | Path sample context: full_sample path-table context | Path direction: BI->UB Use only the locked source-document rendering/chunks for the authorized run condition. The human reference value and human-adjudicated source locator are intentionally excluded.",standardized beta/path coefficient = 0.610,0.610,S009_doc1 page 16 chunk 1; S009_doc1 page 26 chunk 1,,0.98,False,,not_persisted_batch,locked,2026-06-09T22:01:56Z,codex_noninteractive_batch,Full-sample BI->UB standardized beta/path coefficient reported consistently.
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,codex-cli 0.137.0; model_selector=default_unspecified,raw_model_extraction_source_rendered_table_retrieval_smoke,paper_b_step5_full_corpus_prompt_v3_20260609_table_retrieval_smoke,2026-06-09T22:01:56Z,0,,FC-S5-TASK-00099,S009,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S009 | Reference record: S009_full_sample_EE_UB | Sample/stratum: full_sample | N: 490 | Construct pair: EE-UB | Human reference r: 0.198 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S009.pdf Table 4 | Caveats: CAV005 | Notes: Use R2 Table 4 beta-converted row set because it includes the additional ATT-BI row; retain path/beta conversion caveat. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairA_source_checked.,"Study: S009 | Sample/stratum: full_sample | Construct pair: EE-UB | Expected answer type: numeric_effect_size_with_source_type | Prompt task route: beta_or_path_converted_effect_size | Revised smoke category: true_beta_path_table_retrieval_retest | Route instruction: Recover the standardized beta/path coefficient for the requested directed construct relationship. Use structural/path coefficient, hypothesis, or SEM/PLS path tables. Do not use correlation, Fornell-Larcker, HTMT, or discriminant-validity tables for this route. Include the source value type in model_answer and put the numeric value in model_answer_normalized. Path alias: S009.pdf Table 4 / hypotheses testing tables | Path sample context: full_sample path-table context | Path direction: EE->UB Use only the locked source-document rendering/chunks for the authorized run condition. The human reference value and human-adjudicated source locator are intentionally excluded.",standardized beta/path coefficient = 0.198,0.198,S009_doc1 page 16 chunk 1; S009_doc1 page 20 chunk 1; S009_doc1 page 26 chunk 1,,0.97,False,,not_persisted_batch,locked,2026-06-09T22:01:56Z,codex_noninteractive_batch,Full-sample EE->UB standardized beta/path coefficient reported consistently.
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,codex-cli 0.137.0; model_selector=default_unspecified,raw_model_extraction_source_rendered_table_retrieval_smoke,paper_b_step5_full_corpus_prompt_v3_20260609_table_retrieval_smoke,2026-06-09T22:01:56Z,0,,FC-S5-TASK-00100,S009,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S009 | Reference record: S009_full_sample_FC_UB | Sample/stratum: full_sample | N: 490 | Construct pair: FC-UB | Human reference r: -0.034 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S009.pdf Table 4 | Caveats: CAV005 | Notes: Use R2 Table 4 beta-converted row set because it includes the additional ATT-BI row; retain path/beta conversion caveat. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairA_source_checked.,"Study: S009 | Sample/stratum: full_sample | Construct pair: FC-UB | Expected answer type: numeric_effect_size_with_source_type | Prompt task route: beta_or_path_converted_effect_size | Revised smoke category: true_beta_path_table_retrieval_retest | Route instruction: Recover the standardized beta/path coefficient for the requested directed construct relationship. Use structural/path coefficient, hypothesis, or SEM/PLS path tables. Do not use correlation, Fornell-Larcker, HTMT, or discriminant-validity tables for this route. Include the source value type in model_answer and put the numeric value in model_answer_normalized. Path alias: S009.pdf Table 4 / hypotheses testing tables | Path sample context: full_sample path-table context | Path direction: FC->UB Use only the locked source-document rendering/chunks for the authorized run condition. The human reference value and human-adjudicated source locator are intentionally excluded.",standardized beta/path coefficient = -0.045,-0.045,S009_doc1 page 16 chunk 1,,0.95,False,,not_persisted_batch,locked,2026-06-09T22:01:56Z,codex_noninteractive_batch,Full-sample FC->UB standardized beta/path coefficient reported as non-significant.
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,codex-cli 0.137.0; model_selector=default_unspecified,raw_model_extraction_source_rendered_table_retrieval_smoke,paper_b_step5_full_corpus_prompt_v3_20260609_table_retrieval_smoke,2026-06-09T22:01:56Z,0,,FC-S5-TASK-00101,S009,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S009 | Reference record: S009_full_sample_SI_UB | Sample/stratum: full_sample | N: 490 | Construct pair: SI-UB | Human reference r: 0.307 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S009.pdf Table 4 | Caveats: CAV005 | Notes: Use R2 Table 4 beta-converted row set because it includes the additional ATT-BI row; retain path/beta conversion caveat. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairA_source_checked.,"Study: S009 | Sample/stratum: full_sample | Construct pair: SI-UB | Expected answer type: numeric_effect_size_with_source_type | Prompt task route: beta_or_path_converted_effect_size | Revised smoke category: true_beta_path_table_retrieval_retest | Route instruction: Recover the standardized beta/path coefficient for the requested directed construct relationship. Use structural/path coefficient, hypothesis, or SEM/PLS path tables. Do not use correlation, Fornell-Larcker, HTMT, or discriminant-validity tables for this route. Include the source value type in model_answer and put the numeric value in model_answer_normalized. Path alias: S009.pdf Table 4 / hypotheses testing tables | Path sample context: full_sample path-table context | Path direction: SI->UB Use only the locked source-document rendering/chunks for the authorized run condition. The human reference value and human-adjudicated source locator are intentionally excluded.",standardized beta/path coefficient = 0.307,0.307,S009_doc1 page 16 chunk 1; S009_doc1 page 25 chunk 1; S009_doc1 page 26 chunk 1,,0.98,False,,not_persisted_batch,locked,2026-06-09T22:01:56Z,codex_noninteractive_batch,Full-sample SI->UB standardized beta/path coefficient reported consistently.
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,codex-cli 0.137.0; model_selector=default_unspecified,raw_model_extraction_source_rendered_table_retrieval_smoke,paper_b_step5_full_corpus_prompt_v3_20260609_table_retrieval_smoke,2026-06-09T22:01:56Z,0,,FC-S5-TASK-00102,S010,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S010 | Reference record: S010_full_sample_BI_EE | Sample/stratum: full_sample | N: 296 | Construct pair: BI-EE | Human reference r: 0.086 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S010.pdf Table 9 Nordic path coeff (β→r) | Caveats: CAV005 | Notes: Use R4 Nordic Table 9 beta-converted path coefficient rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.,"Study: S010 | Sample/stratum: full_sample | Construct pair: BI-EE | Expected answer type: numeric_effect_size_with_source_type | Prompt task route: beta_or_path_converted_effect_size | Revised smoke category: true_beta_path_table_retrieval_retest | Route instruction: Recover the standardized beta/path coefficient for the requested directed construct relationship. Use structural/path coefficient, hypothesis, or SEM/PLS path tables. Do not use correlation, Fornell-Larcker, HTMT, or discriminant-validity tables for this route. Include the source value type in model_answer and put the numeric value in model_answer_normalized. Path alias: S010.pdf Table 9 Nordic path coeff (β→r) | Path sample context: Nordic-only sub-sample (Pair B) | Path direction: BI->EE Use only the locked source-document rendering/chunks for the authorized run condition. The human reference value and human-adjudicated source locator are intentionally excluded.",,,,,0.1,True,insufficient_evidence,not_persisted_batch,locked,2026-06-09T22:01:56Z,codex_noninteractive_batch,The active path direction is BI->EE for the Nordic sub-sample; the provided S010 evidence does not report a BI->EE path coefficient.
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,codex-cli 0.137.0; model_selector=default_unspecified,raw_model_extraction_source_rendered_table_retrieval_smoke,paper_b_step5_full_corpus_prompt_v3_20260609_table_retrieval_smoke,2026-06-09T22:01:56Z,0,,FC-S5-TASK-00103,S010,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S010 | Reference record: S010_full_sample_BI_FC | Sample/stratum: full_sample | N: 296 | Construct pair: BI-FC | Human reference r: 0.113 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S010.pdf Table 9 Nordic path coeff (β→r) | Caveats: CAV005 | Notes: Use R4 Nordic Table 9 beta-converted path coefficient rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.,"Study: S010 | Sample/stratum: full_sample | Construct pair: BI-FC | Expected answer type: numeric_effect_size_with_source_type | Prompt task route: beta_or_path_converted_effect_size | Revised smoke category: true_beta_path_table_retrieval_retest | Route instruction: Recover the standardized beta/path coefficient for the requested directed construct relationship. Use structural/path coefficient, hypothesis, or SEM/PLS path tables. Do not use correlation, Fornell-Larcker, HTMT, or discriminant-validity tables for this route. Include the source value type in model_answer and put the numeric value in model_answer_normalized. Path alias: S010.pdf Table 9 Nordic path coeff (β→r) | Path sample context: Nordic-only sub-sample (Pair B) | Path direction: BI->FC Use only the locked source-document rendering/chunks for the authorized run condition. The human reference value and human-adjudicated source locator are intentionally excluded.",standardized path coefficient beta = 0.063,0.063,S010_doc1 page 30 chunk 1,,0.75,False,,not_persisted_batch,locked,2026-06-09T22:01:56Z,codex_noninteractive_batch,Nordic IPMA table reports FC importance for BI as 0.063; treated as the requested Nordic beta/path value for the BI-FC pair.
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,codex-cli 0.137.0; model_selector=default_unspecified,raw_model_extraction_source_rendered_table_retrieval_smoke,paper_b_step5_full_corpus_prompt_v3_20260609_table_retrieval_smoke,2026-06-09T22:01:56Z,0,,FC-S5-TASK-00104,S010,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S010 | Reference record: S010_full_sample_BI_PE | Sample/stratum: full_sample | N: 296 | Construct pair: BI-PE | Human reference r: 0.429 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S010.pdf Table 9 Nordic path coeff (β→r) | Caveats: CAV005 | Notes: Use R4 Nordic Table 9 beta-converted path coefficient rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.,"Study: S010 | Sample/stratum: full_sample | Construct pair: BI-PE | Expected answer type: numeric_effect_size_with_source_type | Prompt task route: beta_or_path_converted_effect_size | Revised smoke category: true_beta_path_table_retrieval_retest | Route instruction: Recover the standardized beta/path coefficient for the requested directed construct relationship. Use structural/path coefficient, hypothesis, or SEM/PLS path tables. Do not use correlation, Fornell-Larcker, HTMT, or discriminant-validity tables for this route. Include the source value type in model_answer and put the numeric value in model_answer_normalized. Path alias: S010.pdf Table 9 Nordic path coeff (β→r) | Path sample context: Nordic-only sub-sample (Pair B) | Path direction: BI->PE Use only the locked source-document rendering/chunks for the authorized run condition. The human reference value and human-adjudicated source locator are intentionally excluded.",standardized path coefficient beta = 0.379,0.379,S010_doc1 page 25 chunk 1; S010_doc1 page 30 chunk 1,,0.9,False,,not_persisted_batch,locked,2026-06-09T22:01:56Z,codex_noninteractive_batch,Nordic structural-model narrative and IPMA table both report PE importance/path to BI as 0.379.
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,codex-cli 0.137.0; model_selector=default_unspecified,raw_model_extraction_source_rendered_table_retrieval_smoke,paper_b_step5_full_corpus_prompt_v3_20260609_table_retrieval_smoke,2026-06-09T22:01:56Z,0,,FC-S5-TASK-00105,S010,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S010 | Reference record: S010_full_sample_BI_SI | Sample/stratum: full_sample | N: 296 | Construct pair: BI-SI | Human reference r: 0.121 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S010.pdf Table 9 Nordic path coeff (β→r) | Caveats: CAV005 | Notes: Use R4 Nordic Table 9 beta-converted path coefficient rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.,"Study: S010 | Sample/stratum: full_sample | Construct pair: BI-SI | Expected answer type: numeric_effect_size_with_source_type | Prompt task route: beta_or_path_converted_effect_size | Revised smoke category: true_beta_path_table_retrieval_retest | Route instruction: Recover the standardized beta/path coefficient for the requested directed construct relationship. Use structural/path coefficient, hypothesis, or SEM/PLS path tables. Do not use correlation, Fornell-Larcker, HTMT, or discriminant-validity tables for this route. Include the source value type in model_answer and put the numeric value in model_answer_normalized. Path alias: S010.pdf Table 9 Nordic path coeff (β→r) | Path sample context: Nordic-only sub-sample (Pair B) | Path direction: BI->SI Use only the locked source-document rendering/chunks for the authorized run condition. The human reference value and human-adjudicated source locator are intentionally excluded.",standardized path coefficient beta = 0.071,0.071,S010_doc1 page 30 chunk 1,,0.75,False,,not_persisted_batch,locked,2026-06-09T22:01:56Z,codex_noninteractive_batch,Nordic IPMA table reports SI importance for BI as 0.071; treated as the requested Nordic beta/path value for the BI-SI pair.
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,codex-cli 0.137.0; model_selector=default_unspecified,raw_model_extraction_source_rendered_table_retrieval_smoke,paper_b_step5_full_corpus_prompt_v3_20260609_table_retrieval_smoke,2026-06-09T22:01:56Z,0,,FC-S5-TASK-00106,S010,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S010 | Reference record: S010_full_sample_BI_UB | Sample/stratum: full_sample | N: 296 | Construct pair: BI-UB | Human reference r: 0.435 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S010.pdf Table 9 Nordic path coeff (β→r) | Caveats: CAV005 | Notes: Use R4 Nordic Table 9 beta-converted path coefficient rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.,"Study: S010 | Sample/stratum: full_sample | Construct pair: BI-UB | Expected answer type: numeric_effect_size_with_source_type | Prompt task route: beta_or_path_converted_effect_size | Revised smoke category: true_beta_path_table_retrieval_retest | Route instruction: Recover the standardized beta/path coefficient for the requested directed construct relationship. Use structural/path coefficient, hypothesis, or SEM/PLS path tables. Do not use correlation, Fornell-Larcker, HTMT, or discriminant-validity tables for this route. Include the source value type in model_answer and put the numeric value in model_answer_normalized. Path alias: S010.pdf Table 9 Nordic path coeff (β→r) | Path sample context: Nordic-only sub-sample (Pair B) | Path direction: BI->UB Use only the locked source-document rendering/chunks for the authorized run condition. The human reference value and human-adjudicated source locator are intentionally excluded.",standardized path coefficient beta = 0.385,0.385,S010_doc1 page 25 chunk 1; S010_doc1 page 30 chunk 1,,0.9,False,,not_persisted_batch,locked,2026-06-09T22:01:56Z,codex_noninteractive_batch,Nordic structural-model narrative and IPMA table report BI to use behavior as 0.385.
