run_id,model_provider,model_id,model_version,procedure_id,prompt_version,run_timestamp_utc,temperature,seed,task_unit_id,study_id,llm_task_family,denominator_family,scoring_eligibility,expected_answer_type,evaluation_unit_text,model_input_text,model_answer,model_answer_normalized,model_source_locator,model_source_quote,model_confidence,abstained,error_code,raw_output_ref,locked_answer_status,lock_timestamp_utc,locked_by,notes
paper2_codex_gpt55_full_allfamilies_7650_7749_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:19:34Z,0,,P2-TASK-08585,S137,human_disagreement_trace,human_disagreement_trace,eligible_after_locked_llm_output,human_trace_context_not_scored_as_accuracy,Study: S137 | Task family: human_disagreement_trace | Field/construct pair: EE-PE | Human consensus value: source=direct; beta=0.43; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch,Study: S137 | Task family: human_disagreement_trace | Field/construct pair: EE-PE | Expected answer type: human_trace_context_not_scored_as_accuracy | Source locator: csv_row=649 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch | Notes: R2 value treated as final consensus by 2026-06-05 instruction; matching consensus matrix row carries the direct-r analysis input to prevent duplicates.,Value mismatch; Beta/path mismatch; Value / significance mismatch,Value mismatch; Beta/path mismatch; Value / significance mismatch,csv_row=649,Value mismatch; Beta/path mismatch; Value / significance mismatch,high,False,,not_persisted_batch,locked,2026-06-06T14:19:34Z,codex_cli_noninteractive_batch,R2 value treated as final consensus by 2026-06-05 instruction; matching consensus matrix row carries the direct-r analysis input to prevent duplicates.
paper2_codex_gpt55_full_allfamilies_7650_7749_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:19:34Z,0,,P2-TASK-08586,S137,human_disagreement_trace,human_disagreement_trace,eligible_after_locked_llm_output,human_trace_context_not_scored_as_accuracy,Study: S137 | Task family: human_disagreement_trace | Field/construct pair: EE-SI | Human consensus value: source=direct; beta=0.243; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch,Study: S137 | Task family: human_disagreement_trace | Field/construct pair: EE-SI | Expected answer type: human_trace_context_not_scored_as_accuracy | Source locator: csv_row=650 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch | Notes: R2 value treated as final consensus by 2026-06-05 instruction; matching consensus matrix row carries the direct-r analysis input to prevent duplicates.,Value mismatch; Beta/path mismatch; Value / significance mismatch,Value mismatch; Beta/path mismatch; Value / significance mismatch,csv_row=650,Value mismatch; Beta/path mismatch; Value / significance mismatch,high,False,,not_persisted_batch,locked,2026-06-06T14:19:34Z,codex_cli_noninteractive_batch,R2 value treated as final consensus by 2026-06-05 instruction; matching consensus matrix row carries the direct-r analysis input to prevent duplicates.
paper2_codex_gpt55_full_allfamilies_7650_7749_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:19:34Z,0,,P2-TASK-08587,S137,human_disagreement_trace,human_disagreement_trace,eligible_after_locked_llm_output,human_trace_context_not_scored_as_accuracy,Study: S137 | Task family: human_disagreement_trace | Field/construct pair: EE-UB | Human consensus value: source=direct; beta=0.294; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch,Study: S137 | Task family: human_disagreement_trace | Field/construct pair: EE-UB | Expected answer type: human_trace_context_not_scored_as_accuracy | Source locator: csv_row=651 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch | Notes: R2 value treated as final consensus by 2026-06-05 instruction; matching consensus matrix row carries the direct-r analysis input to prevent duplicates.,Value mismatch; Beta/path mismatch; Value / significance mismatch,Value mismatch; Beta/path mismatch; Value / significance mismatch,csv_row=651,Value mismatch; Beta/path mismatch; Value / significance mismatch,high,False,,not_persisted_batch,locked,2026-06-06T14:19:34Z,codex_cli_noninteractive_batch,R2 value treated as final consensus by 2026-06-05 instruction; matching consensus matrix row carries the direct-r analysis input to prevent duplicates.
paper2_codex_gpt55_full_allfamilies_7650_7749_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:19:34Z,0,,P2-TASK-08588,S137,human_disagreement_trace,human_disagreement_trace,eligible_after_locked_llm_output,human_trace_context_not_scored_as_accuracy,Study: S137 | Task family: human_disagreement_trace | Field/construct pair: FC-PE | Human consensus value: source=direct; beta=0.325; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch,Study: S137 | Task family: human_disagreement_trace | Field/construct pair: FC-PE | Expected answer type: human_trace_context_not_scored_as_accuracy | Source locator: csv_row=652 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch | Notes: R2 value treated as final consensus by 2026-06-05 instruction; matching consensus matrix row carries the direct-r analysis input to prevent duplicates.,Value mismatch; Beta/path mismatch; Value / significance mismatch,Value mismatch; Beta/path mismatch; Value / significance mismatch,csv_row=652,Value mismatch; Beta/path mismatch; Value / significance mismatch,high,False,,not_persisted_batch,locked,2026-06-06T14:19:34Z,codex_cli_noninteractive_batch,R2 value treated as final consensus by 2026-06-05 instruction; matching consensus matrix row carries the direct-r analysis input to prevent duplicates.
paper2_codex_gpt55_full_allfamilies_7650_7749_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:19:34Z,0,,P2-TASK-08589,S137,human_disagreement_trace,human_disagreement_trace,eligible_after_locked_llm_output,human_trace_context_not_scored_as_accuracy,Study: S137 | Task family: human_disagreement_trace | Field/construct pair: FC-SI | Human consensus value: source=direct; beta=0.238; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch,Study: S137 | Task family: human_disagreement_trace | Field/construct pair: FC-SI | Expected answer type: human_trace_context_not_scored_as_accuracy | Source locator: csv_row=653 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch | Notes: R2 value treated as final consensus by 2026-06-05 instruction; matching consensus matrix row carries the direct-r analysis input to prevent duplicates.,Value mismatch; Beta/path mismatch; Value / significance mismatch,Value mismatch; Beta/path mismatch; Value / significance mismatch,csv_row=653,Value mismatch; Beta/path mismatch; Value / significance mismatch,high,False,,not_persisted_batch,locked,2026-06-06T14:19:34Z,codex_cli_noninteractive_batch,R2 value treated as final consensus by 2026-06-05 instruction; matching consensus matrix row carries the direct-r analysis input to prevent duplicates.
paper2_codex_gpt55_full_allfamilies_7650_7749_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:19:34Z,0,,P2-TASK-08590,S137,human_disagreement_trace,human_disagreement_trace,eligible_after_locked_llm_output,human_trace_context_not_scored_as_accuracy,Study: S137 | Task family: human_disagreement_trace | Field/construct pair: FC-UB | Human consensus value:  | Source/evidence note: R3-only statistic,"Study: S137 | Task family: human_disagreement_trace | Field/construct pair: FC-UB | Expected answer type: human_trace_context_not_scored_as_accuracy | Source locator: csv_row=654 | Source evidence: R3-only statistic | Notes: R2 value treated as final consensus by 2026-06-05 instruction, but no scalar numeric r/beta/path value was available for direct-r input.",R3-only statistic,R3-only statistic,csv_row=654,R3-only statistic,high,False,,not_persisted_batch,locked,2026-06-06T14:19:34Z,codex_cli_noninteractive_batch,"R2 value treated as final consensus by 2026-06-05 instruction, but no scalar numeric r/beta/path value was available for direct-r input."
paper2_codex_gpt55_full_allfamilies_7650_7749_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:19:34Z,0,,P2-TASK-08591,S137,human_disagreement_trace,human_disagreement_trace,eligible_after_locked_llm_output,human_trace_context_not_scored_as_accuracy,Study: S137 | Task family: human_disagreement_trace | Field/construct pair: PE-SE | Human consensus value: source=direct; beta=0.351; sig=NR | Source/evidence note: R2-only statistic,Study: S137 | Task family: human_disagreement_trace | Field/construct pair: PE-SE | Expected answer type: human_trace_context_not_scored_as_accuracy | Source locator: csv_row=655 | Source evidence: R2-only statistic | Notes: R2 value treated as final consensus by 2026-06-05 instruction; matching consensus matrix row carries the direct-r analysis input to prevent duplicates.,R2-only statistic,R2-only statistic,csv_row=655,R2-only statistic,high,False,,not_persisted_batch,locked,2026-06-06T14:19:34Z,codex_cli_noninteractive_batch,R2 value treated as final consensus by 2026-06-05 instruction; matching consensus matrix row carries the direct-r analysis input to prevent duplicates.
paper2_codex_gpt55_full_allfamilies_7650_7749_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:19:34Z,0,,P2-TASK-08592,S137,human_disagreement_trace,human_disagreement_trace,eligible_after_locked_llm_output,human_trace_context_not_scored_as_accuracy,Study: S137 | Task family: human_disagreement_trace | Field/construct pair: PE-SI | Human consensus value: source=direct; beta=0.323; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch,Study: S137 | Task family: human_disagreement_trace | Field/construct pair: PE-SI | Expected answer type: human_trace_context_not_scored_as_accuracy | Source locator: csv_row=656 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch | Notes: R2 value treated as final consensus by 2026-06-05 instruction; matching consensus matrix row carries the direct-r analysis input to prevent duplicates.,Value mismatch; Beta/path mismatch; Value / significance mismatch,Value mismatch; Beta/path mismatch; Value / significance mismatch,csv_row=656,Value mismatch; Beta/path mismatch; Value / significance mismatch,high,False,,not_persisted_batch,locked,2026-06-06T14:19:34Z,codex_cli_noninteractive_batch,R2 value treated as final consensus by 2026-06-05 instruction; matching consensus matrix row carries the direct-r analysis input to prevent duplicates.
paper2_codex_gpt55_full_allfamilies_7650_7749_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:19:34Z,0,,P2-TASK-08593,S137,human_disagreement_trace,human_disagreement_trace,eligible_after_locked_llm_output,human_trace_context_not_scored_as_accuracy,Study: S137 | Task family: human_disagreement_trace | Field/construct pair: PE-UB | Human consensus value: source=direct; beta=0.176; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch,Study: S137 | Task family: human_disagreement_trace | Field/construct pair: PE-UB | Expected answer type: human_trace_context_not_scored_as_accuracy | Source locator: csv_row=657 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch | Notes: R2 value treated as final consensus by 2026-06-05 instruction; matching consensus matrix row carries the direct-r analysis input to prevent duplicates.,Value mismatch; Beta/path mismatch; Value / significance mismatch,Value mismatch; Beta/path mismatch; Value / significance mismatch,csv_row=657,Value mismatch; Beta/path mismatch; Value / significance mismatch,high,False,,not_persisted_batch,locked,2026-06-06T14:19:34Z,codex_cli_noninteractive_batch,R2 value treated as final consensus by 2026-06-05 instruction; matching consensus matrix row carries the direct-r analysis input to prevent duplicates.
paper2_codex_gpt55_full_allfamilies_7650_7749_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:19:34Z,0,,P2-TASK-08594,S137,human_disagreement_trace,human_disagreement_trace,eligible_after_locked_llm_output,human_trace_context_not_scored_as_accuracy,Study: S137 | Task family: human_disagreement_trace | Field/construct pair: SI-UB | Human consensus value: source=direct; beta=0.052; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch,Study: S137 | Task family: human_disagreement_trace | Field/construct pair: SI-UB | Expected answer type: human_trace_context_not_scored_as_accuracy | Source locator: csv_row=658 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch | Notes: R2 value treated as final consensus by 2026-06-05 instruction; matching consensus matrix row carries the direct-r analysis input to prevent duplicates.,Value mismatch; Beta/path mismatch; Value / significance mismatch,Value mismatch; Beta/path mismatch; Value / significance mismatch,csv_row=658,Value mismatch; Beta/path mismatch; Value / significance mismatch,high,False,,not_persisted_batch,locked,2026-06-06T14:19:34Z,codex_cli_noninteractive_batch,R2 value treated as final consensus by 2026-06-05 instruction; matching consensus matrix row carries the direct-r analysis input to prevent duplicates.
paper2_codex_gpt55_full_allfamilies_7650_7749_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:19:34Z,0,,P2-TASK-08595,S143,human_disagreement_trace,human_disagreement_trace,eligible_after_locked_llm_output,human_trace_context_not_scored_as_accuracy,Study: S143 | Task family: human_disagreement_trace | Field/construct pair: BI-EE | Human consensus value: source=direct; beta=0.45; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch,Study: S143 | Task family: human_disagreement_trace | Field/construct pair: BI-EE | Expected answer type: human_trace_context_not_scored_as_accuracy | Source locator: csv_row=659 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch | Notes: R2 value treated as final consensus by 2026-06-05 instruction; matching consensus matrix row carries the direct-r analysis input to prevent duplicates.,Value mismatch; Beta/path mismatch; Value / significance mismatch,Value mismatch; Beta/path mismatch; Value / significance mismatch,csv_row=659,Value mismatch; Beta/path mismatch; Value / significance mismatch,high,False,,not_persisted_batch,locked,2026-06-06T14:19:34Z,codex_cli_noninteractive_batch,R2 value treated as final consensus by 2026-06-05 instruction; matching consensus matrix row carries the direct-r analysis input to prevent duplicates.
paper2_codex_gpt55_full_allfamilies_7650_7749_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T14:19:34Z,0,,P2-TASK-08596,S143,human_disagreement_trace,human_disagreement_trace,eligible_after_locked_llm_output,human_trace_context_not_scored_as_accuracy,Study: S143 | Task family: human_disagreement_trace | Field/construct pair: BI-FC | Human consensus value: source=direct; beta=0.187; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch,Study: S143 | Task family: human_disagreement_trace | Field/construct pair: BI-FC | Expected answer type: human_trace_context_not_scored_as_accuracy | Source locator: csv_row=660 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch | Notes: R2 value treated as final consensus by 2026-06-05 instruction; matching consensus matrix row carries the direct-r analysis input to prevent duplicates.,Value mismatch; Beta/path mismatch; Value / significance mismatch,Value mismatch; Beta/path mismatch; Value / significance mismatch,csv_row=660,Value mismatch; Beta/path mismatch; Value / significance mismatch,high,False,,not_persisted_batch,locked,2026-06-06T14:19:34Z,codex_cli_noninteractive_batch,R2 value treated as final consensus by 2026-06-05 instruction; matching consensus matrix row carries the direct-r analysis input to prevent duplicates.
