run_id,model_provider,model_id,model_version,procedure_id,prompt_version,run_timestamp_utc,temperature,seed,task_unit_id,study_id,llm_task_family,denominator_family,scoring_eligibility,expected_answer_type,evaluation_unit_text,model_input_text,model_answer,model_answer_normalized,model_source_locator,model_source_quote,model_confidence,abstained,error_code,raw_output_ref,locked_answer_status,lock_timestamp_utc,locked_by,notes
paper2_codex_gpt55_full_allfamilies_4050_4149_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:07:32Z,0,,P2-TASK-04818,S025,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S025 | Task family: absence_or_blank_consensus | Field/construct pair: FC-TRA | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S025 | Task family: absence_or_blank_consensus | Field/construct pair: FC-TRA | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4604 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4604,,high,False,,not_persisted_batch,locked,2026-06-06T13:07:32Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4050_4149_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:07:32Z,0,,P2-TASK-04831,S025,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S025 | Task family: absence_or_blank_consensus | Field/construct pair: SI-TRU | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S025 | Task family: absence_or_blank_consensus | Field/construct pair: SI-TRU | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4617 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4617,,high,False,,not_persisted_batch,locked,2026-06-06T13:07:32Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4050_4149_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:07:32Z,0,,P2-TASK-04832,S025,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S025 | Task family: direct_r_effect_size_extraction | Field/construct pair: SI-UB | Human consensus value: source=direct; beta=-0.147; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 3,Study: S025 | Task family: direct_r_effect_size_extraction | Field/construct pair: SI-UB | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=4618 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 3 | Notes: R2 override applied from disagreement trace. ready_r_value_direct,,,source_sheet_row=4618; Table 3,Value mismatch; Beta/path mismatch; Value / significance mismatch,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T13:07:32Z,codex_cli_noninteractive_batch,R2 override applied from disagreement trace. ready_r_value_direct
paper2_codex_gpt55_full_allfamilies_4050_4149_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:07:32Z,0,,P2-TASK-04833,S025,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S025 | Task family: absence_or_blank_consensus | Field/construct pair: TRA-TRU | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S025 | Task family: absence_or_blank_consensus | Field/construct pair: TRA-TRU | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4619 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4619,,high,False,,not_persisted_batch,locked,2026-06-06T13:07:32Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4050_4149_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:07:32Z,0,,P2-TASK-04834,S025,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S025 | Task family: absence_or_blank_consensus | Field/construct pair: TRA-UB | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S025 | Task family: absence_or_blank_consensus | Field/construct pair: TRA-UB | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4620 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4620,,high,False,,not_persisted_batch,locked,2026-06-06T13:07:32Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4050_4149_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:07:32Z,0,,P2-TASK-04835,S025,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S025 | Task family: absence_or_blank_consensus | Field/construct pair: TRU-UB | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S025 | Task family: absence_or_blank_consensus | Field/construct pair: TRU-UB | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4621 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4621,,high,False,,not_persisted_batch,locked,2026-06-06T13:07:32Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4050_4149_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:07:32Z,0,,P2-TASK-04836,S114,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S114 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-ATT | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S114 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-ATT | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4622 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4622,,high,False,,not_persisted_batch,locked,2026-06-06T13:07:32Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4050_4149_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:07:32Z,0,,P2-TASK-04837,S114,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S114 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-AUT | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S114 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-AUT | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4623 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4623,,high,False,,not_persisted_batch,locked,2026-06-06T13:07:32Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4050_4149_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:07:32Z,0,,P2-TASK-04838,S114,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S114 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-BI | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S114 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-BI | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4624 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4624,,high,False,,not_persisted_batch,locked,2026-06-06T13:07:32Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4050_4149_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:07:32Z,0,,P2-TASK-04839,S114,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S114 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-EE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S114 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-EE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4625 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4625,,high,False,,not_persisted_batch,locked,2026-06-06T13:07:32Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4050_4149_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:07:32Z,0,,P2-TASK-04840,S114,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S114 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-FC | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S114 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-FC | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4626 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4626,,high,False,,not_persisted_batch,locked,2026-06-06T13:07:32Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4050_4149_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:07:32Z,0,,P2-TASK-04841,S114,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S114 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-PE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S114 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-PE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4627 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4627,,high,False,,not_persisted_batch,locked,2026-06-06T13:07:32Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4050_4149_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:07:32Z,0,,P2-TASK-04842,S114,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S114 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-SE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S114 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-SE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4628 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4628,,high,False,,not_persisted_batch,locked,2026-06-06T13:07:32Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4050_4149_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:07:32Z,0,,P2-TASK-04843,S114,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S114 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-SI | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S114 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-SI | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4629 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4629,,high,False,,not_persisted_batch,locked,2026-06-06T13:07:32Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4050_4149_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:07:32Z,0,,P2-TASK-04844,S114,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S114 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-TRA | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S114 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-TRA | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4630 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4630,,high,False,,not_persisted_batch,locked,2026-06-06T13:07:32Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_codex_gpt55_full_allfamilies_4050_4149_20260606,openai,codex:gpt-5.5,codex-cli 0.137.0; model_selector=gpt-5.5,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T13:07:32Z,0,,P2-TASK-04845,S114,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S114 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-TRU | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S114 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-TRU | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=4631 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=4631,,high,False,,not_persisted_batch,locked,2026-06-06T13:07:32Z,codex_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
