decision_tier,study_id,pair,candidate_or_human_value,source_location,pdf_text_status,source_packet_exists,pdf_exists,recommended_action,decision_boundary,rationale
A_fast_confirm_existing_human_value,S028,BI-PE,0.823,Table4,ok,false,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S028,BI-PE,0.82,"Table 4, p.7",ok,false,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S028,BI-PE,0.82,"Table 4, p.7",ok,false,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S028,BI-PE,0.823,Table4,ok,false,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S028,BI-SE,0.685,Table4,ok,false,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S028,BI-SE,0.685,Table4,ok,false,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S028,EE-PE,0.667,Table4,ok,false,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S028,EE-PE,0.667,Table4,ok,false,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S028,EE-SE,0.792,Table4,ok,false,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S028,EE-SE,0.792,Table4,ok,false,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S028,PE-SE,0.744,Table4,ok,false,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S028,PE-SE,0.74,"Table 4, p. 7",ok,false,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S028,PE-SE,0.74,"Table 4, p. 7",ok,false,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S028,PE-SE,0.744,Table4,ok,false,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S033,ATT-PE,0.84,Table 5,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S035,FC-PE,0.57,Table 4,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S035,FC-SI,0.66,Table 4,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S035,PE-TRU,0.56,Table 4,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S035,PE-UB,0.67,Table 4,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S036,ANX-BI,-0.336,Table 4,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S036,ANX-BI,-0.336,Table 4,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S036,ANX-EE,-0.321,Table 4,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S036,ANX-EE,-0.321,Table 4,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S036,ANX-PE,-0.366,Table 4,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S036,ANX-PE,-0.366,Table 4,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S036,ANX-SE,-0.318,Table 4,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S036,ANX-SE,-0.318,Table 4,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S036,ANX-SI,-0.374,Table 4,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S036,ANX-SI,-0.374,Table 4,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S036,ANX-TRU,-0.26,Table 4,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S036,ANX-TRU,-0.26,Table 4,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S044,EE-PE,0.66,Table 2,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S044,FC-SI,0.57,Table 2,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S046,ANX-BI,-0.377,"Table 5 (Fornell-Larcker), p.12",ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S046,ANX-EE,-0.423,"Table 5 (Fornell-Larcker), p.12",ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S046,ANX-PE,-0.462,"Table 5 (Fornell-Larcker), p.12",ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S046,ANX-SI,-0.032,"Table 5 (Fornell-Larcker), p.12",ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S048,FC-TRU,-0.035,,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S051,ANX-EE,-0.14,Table 2,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S051,ANX-FC,-0.34,Table 2,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S051,ANX-PE,-0.16,Table 2,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S051,ANX-SI,-0.21,Table 2,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S052,FC-SI,0.41,,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S052,FC-SI,0.41,,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S052,PE-SI,0.65,,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S052,PE-SI,0.65,,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S053,EE-UB,-0.032,"Table 5 (Fornell-Larcker), p.5676",ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S058,ATT-EE,0.42,Table 4,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S058,ATT-PE,0.53,Table 4,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S059,ATT-BI,0.9,"Table 4, p.9",ok,false,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S059,ATT-BI,0.9,"Table 4, p.9",ok,false,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S059,ATT-BI,0.9,"Table 4, p.9",ok,false,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S059,ATT-EE,0.26,"Table 4, p.9",ok,false,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S059,ATT-EE,0.26,"Table 4, p.9",ok,false,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S059,ATT-EE,0.26,"Table 4, p.9",ok,false,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S059,ATT-PE,0.29,"Table 4, p.9",ok,false,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S059,ATT-PE,0.29,"Table 4, p.9",ok,false,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S059,ATT-PE,0.29,"Table 4, p.9",ok,false,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S059,BI-FC,0.13,"Table 4, p. 9",ok,false,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S059,BI-FC,0.13,"Table 4, p. 9",ok,false,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S059,EE-FC,0.93,"Table 4, p. 9",ok,false,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S059,EE-FC,0.93,"Table 4, p. 9",ok,false,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S059,EE-PE,0.18,"Table 4, p.9",ok,false,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S061,BI-FC,-0.1,Table 6,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S066,ANX-BI,0.12,Table 7,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S066,ANX-FC,0.18,Table 7,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S066,ANX-TRU,0.19,Table 7,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S066,BI-EE,0.23,Table 7,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S070,BI-EE,0.581,Figure 3 / results text,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S070,BI-EE,-0.058,,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S070,BI-FC,0.469,Figure 3 / results text,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S070,BI-PE,0.502,Figure 3 / results text,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S070,EE-FC,0.576,Figure 4 / results text,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S070,EE-FC,0.576,Figure 4 / results text,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S070,EE-PE,0.502,Figure 4 / results text,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S070,EE-PE,0.502,Figure 4 / results text,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S070,EE-UB,0.563,Figure 3 / results text,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S070,FC-PE,0.346,Figure 4 / results text,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S070,FC-PE,0.346,Figure 4 / results text,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S070,FC-SI,0.611,Figure 4 / results text,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S070,FC-SI,0.611,Figure 4 / results text,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S070,FC-UB,0.488,Figure 3 / results text,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S070,PE-SI,0.471,Figure 4 / results text,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S070,PE-SI,0.471,Figure 4 / results text,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S070,SI-UB,0.675,Figure 3 / results text,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S072,ANX-BI,-0.623,,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S072,ANX-EE,-0.592,,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S072,ANX-FC,-0.568,,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S072,ANX-PE,-0.522,,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S072,ANX-SI,-0.571,,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S072,ANX-UB,-0.506,,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
A_fast_confirm_existing_human_value,S072,ATT-PE,0.31,,ok,true,true,human_confirm_source_table_before_any_use,candidate_only_not_analytic_input_until_human_confirmed,human-coded value is exactly visible in available source/PDF text; confirm source location and evidence type before use
