run_id,model_provider,model_id,task_unit_id,study_id,construct_pair,exception_layer_policy,generic_full_accuracy_included,contract_aware_beta_path_included,post_exception_score_status,is_correct,score_rule,expected_value,model_value,absolute_error,raw_beta_value,converted_effect_value,abstained,step5_scorer_instruction
paper_b_full_corpus_m1_raw_smoke_20260609,openai,codex:gpt-5.5,FC-S5-TASK-00076,S007,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_smoke_20260609,openai,codex:gpt-5.5,FC-S5-TASK-00077,S007,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_source_rendered_smoke_20260609,openai,codex:gpt-5.5,FC-S5-TASK-00216,S021,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_source_rendered_smoke_20260609,openai,codex:gpt-5.5,FC-S5-TASK-00217,S021,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_source_rendered_smoke_20260609,openai,codex:gpt-5.5,FC-S5-TASK-00585,S056,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_source_rendered_smoke_20260609,openai,codex:gpt-5.5,FC-S5-TASK-00586,S056,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_source_rendered_smoke_20260609,openai,codex:gpt-5.5,FC-S5-TASK-00921,S092,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_source_rendered_smoke_20260609,openai,codex:gpt-5.5,FC-S5-TASK-00922,S092,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00016,S003,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00017,S003,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00018,S003,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00019,S003,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00020,S003,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00021,S003,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00022,S003,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00023,S003,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00024,S003,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00025,S003,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00093,S009,ATT-BI,reference_contract_caveat_no_in_place_freeze_change,false,false,not_scored_reference_contract_caveat,,reference_contract_caveat_cold_storage,0.263,,,,,True,"Do not score this row in the generic full-accuracy denominator. If the exception layer is consumed, report separately as a S009 reference-contract caveat/raw-beta retrieval diagnostic until a researcher-authorized reference-contract correction is added."
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00094,S009,BI-EE,reference_contract_caveat_no_in_place_freeze_change,false,false,not_scored_reference_contract_caveat,,reference_contract_caveat_cold_storage,-0.020,,,,,True,"Do not score this row in the generic full-accuracy denominator. If the exception layer is consumed, report separately as a S009 reference-contract caveat/raw-beta retrieval diagnostic until a researcher-authorized reference-contract correction is added."
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00095,S009,BI-FC,reference_contract_caveat_no_in_place_freeze_change,false,false,not_scored_reference_contract_caveat,,reference_contract_caveat_cold_storage,0.085,,,,,True,"Do not score this row in the generic full-accuracy denominator. If the exception layer is consumed, report separately as a S009 reference-contract caveat/raw-beta retrieval diagnostic until a researcher-authorized reference-contract correction is added."
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00096,S009,BI-PE,reference_contract_caveat_no_in_place_freeze_change,false,false,not_scored_reference_contract_caveat,,reference_contract_caveat_cold_storage,0.079,,,,,True,"Do not score this row in the generic full-accuracy denominator. If the exception layer is consumed, report separately as a S009 reference-contract caveat/raw-beta retrieval diagnostic until a researcher-authorized reference-contract correction is added."
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00097,S009,BI-SI,reference_contract_caveat_no_in_place_freeze_change,false,false,not_scored_reference_contract_caveat,,reference_contract_caveat_cold_storage,0.081,,,,,True,"Do not score this row in the generic full-accuracy denominator. If the exception layer is consumed, report separately as a S009 reference-contract caveat/raw-beta retrieval diagnostic until a researcher-authorized reference-contract correction is added."
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00098,S009,BI-UB,reference_contract_caveat_no_in_place_freeze_change,false,false,not_scored_reference_contract_caveat,,reference_contract_caveat_cold_storage,0.61,,,,,False,"Do not score this row in the generic full-accuracy denominator. If the exception layer is consumed, report separately as a S009 reference-contract caveat/raw-beta retrieval diagnostic until a researcher-authorized reference-contract correction is added."
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00099,S009,EE-UB,reference_contract_caveat_no_in_place_freeze_change,false,false,not_scored_reference_contract_caveat,,reference_contract_caveat_cold_storage,0.198,,,,,False,"Do not score this row in the generic full-accuracy denominator. If the exception layer is consumed, report separately as a S009 reference-contract caveat/raw-beta retrieval diagnostic until a researcher-authorized reference-contract correction is added."
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00100,S009,FC-UB,manual_source_reference_adjudication_required_no_in_place_freeze_change,false,false,not_scored_manual_source_reference_adjudication_required,,manual_adjudication_required_before_accuracy_gate,-0.034,,,,,False,Do not score this row. Require manual source/reference adjudication or an explicit exclusion decision before any accuracy-gate use.
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00101,S009,SI-UB,reference_contract_caveat_no_in_place_freeze_change,false,false,not_scored_reference_contract_caveat,,reference_contract_caveat_cold_storage,0.307,,,,,False,"Do not score this row in the generic full-accuracy denominator. If the exception layer is consumed, report separately as a S009 reference-contract caveat/raw-beta retrieval diagnostic until a researcher-authorized reference-contract correction is added."
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00102,S010,BI-EE,exclude_until_explicit_structural_path_evidence_or_reference_correction,false,false,not_scored_no_explicit_structural_path_evidence,,explicit_structural_path_evidence_pending,0.086,,,,,True,"Do not score this row unless explicit structural path evidence is added to the source packet or a post-freeze reference correction/exception decision is authorized. Do not substitute IPMA, importance, total, indirect, HTMT, or discriminant-validity values."
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00103,S010,BI-FC,exclude_until_explicit_structural_path_evidence_or_reference_correction,false,false,not_scored_no_explicit_structural_path_evidence,,explicit_structural_path_evidence_pending,0.113,,,,,False,"Do not score this row unless explicit structural path evidence is added to the source packet or a post-freeze reference correction/exception decision is authorized. Do not substitute IPMA, importance, total, indirect, HTMT, or discriminant-validity values."
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00104,S010,BI-PE,contract_aware_converted_effect_scoring_allowed_after_layer_consumed,false,false,not_scored_missing_converted_effect_value,,converted_effect_value_required,0.429,,,,,False,"When the exception layer is consumed by a contract-aware beta/path scorer, score converted_effect_value against frozen_value. Treat raw_beta_value as the source-retrieval component, not the final converted-effect score."
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00105,S010,BI-SI,exclude_until_explicit_structural_path_evidence_or_reference_correction,false,false,not_scored_no_explicit_structural_path_evidence,,explicit_structural_path_evidence_pending,0.121,,,,,False,"Do not score this row unless explicit structural path evidence is added to the source packet or a post-freeze reference correction/exception decision is authorized. Do not substitute IPMA, importance, total, indirect, HTMT, or discriminant-validity values."
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00106,S010,BI-UB,contract_aware_converted_effect_scoring_allowed_after_layer_consumed,false,false,not_scored_missing_converted_effect_value,,converted_effect_value_required,0.435,,,,,False,"When the exception layer is consumed by a contract-aware beta/path scorer, score converted_effect_value against frozen_value. Treat raw_beta_value as the source-retrieval component, not the final converted-effect score."
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00107,S010,FC-UB,exclude_until_explicit_structural_path_evidence_or_reference_correction,false,false,not_scored_no_explicit_structural_path_evidence,,explicit_structural_path_evidence_pending,0.067,,,,,False,"Do not score this row unless explicit structural path evidence is added to the source packet or a post-freeze reference correction/exception decision is authorized. Do not substitute IPMA, importance, total, indirect, HTMT, or discriminant-validity values."
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00016,S003,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00017,S003,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00018,S003,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00019,S003,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00020,S003,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00021,S003,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00022,S003,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00023,S003,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00024,S003,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00025,S003,,,false,false,not_scored_no_exception_layer_record,,no_matching_exception_layer_record,,,,,,,
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00093,S009,ATT-BI,reference_contract_caveat_no_in_place_freeze_change,false,false,not_scored_reference_contract_caveat,,reference_contract_caveat_cold_storage,0.263,,,,,True,"Do not score this row in the generic full-accuracy denominator. If the exception layer is consumed, report separately as a S009 reference-contract caveat/raw-beta retrieval diagnostic until a researcher-authorized reference-contract correction is added."
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00094,S009,BI-EE,reference_contract_caveat_no_in_place_freeze_change,false,false,not_scored_reference_contract_caveat,,reference_contract_caveat_cold_storage,-0.020,,,,,True,"Do not score this row in the generic full-accuracy denominator. If the exception layer is consumed, report separately as a S009 reference-contract caveat/raw-beta retrieval diagnostic until a researcher-authorized reference-contract correction is added."
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00095,S009,BI-FC,reference_contract_caveat_no_in_place_freeze_change,false,false,not_scored_reference_contract_caveat,,reference_contract_caveat_cold_storage,0.085,,,,,True,"Do not score this row in the generic full-accuracy denominator. If the exception layer is consumed, report separately as a S009 reference-contract caveat/raw-beta retrieval diagnostic until a researcher-authorized reference-contract correction is added."
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00096,S009,BI-PE,reference_contract_caveat_no_in_place_freeze_change,false,false,not_scored_reference_contract_caveat,,reference_contract_caveat_cold_storage,0.079,,,,,True,"Do not score this row in the generic full-accuracy denominator. If the exception layer is consumed, report separately as a S009 reference-contract caveat/raw-beta retrieval diagnostic until a researcher-authorized reference-contract correction is added."
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00097,S009,BI-SI,reference_contract_caveat_no_in_place_freeze_change,false,false,not_scored_reference_contract_caveat,,reference_contract_caveat_cold_storage,0.081,,,,,True,"Do not score this row in the generic full-accuracy denominator. If the exception layer is consumed, report separately as a S009 reference-contract caveat/raw-beta retrieval diagnostic until a researcher-authorized reference-contract correction is added."
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00098,S009,BI-UB,reference_contract_caveat_no_in_place_freeze_change,false,false,not_scored_reference_contract_caveat,,reference_contract_caveat_cold_storage,0.61,,,,,False,"Do not score this row in the generic full-accuracy denominator. If the exception layer is consumed, report separately as a S009 reference-contract caveat/raw-beta retrieval diagnostic until a researcher-authorized reference-contract correction is added."
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00099,S009,EE-UB,reference_contract_caveat_no_in_place_freeze_change,false,false,not_scored_reference_contract_caveat,,reference_contract_caveat_cold_storage,0.198,,,,,False,"Do not score this row in the generic full-accuracy denominator. If the exception layer is consumed, report separately as a S009 reference-contract caveat/raw-beta retrieval diagnostic until a researcher-authorized reference-contract correction is added."
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00100,S009,FC-UB,manual_source_reference_adjudication_required_no_in_place_freeze_change,false,false,not_scored_manual_source_reference_adjudication_required,,manual_adjudication_required_before_accuracy_gate,-0.034,,,,,False,Do not score this row. Require manual source/reference adjudication or an explicit exclusion decision before any accuracy-gate use.
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00101,S009,SI-UB,reference_contract_caveat_no_in_place_freeze_change,false,false,not_scored_reference_contract_caveat,,reference_contract_caveat_cold_storage,0.307,,,,,False,"Do not score this row in the generic full-accuracy denominator. If the exception layer is consumed, report separately as a S009 reference-contract caveat/raw-beta retrieval diagnostic until a researcher-authorized reference-contract correction is added."
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00102,S010,BI-EE,exclude_until_explicit_structural_path_evidence_or_reference_correction,false,false,not_scored_no_explicit_structural_path_evidence,,explicit_structural_path_evidence_pending,0.086,,,,,True,"Do not score this row unless explicit structural path evidence is added to the source packet or a post-freeze reference correction/exception decision is authorized. Do not substitute IPMA, importance, total, indirect, HTMT, or discriminant-validity values."
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00103,S010,BI-FC,exclude_until_explicit_structural_path_evidence_or_reference_correction,false,false,not_scored_no_explicit_structural_path_evidence,,explicit_structural_path_evidence_pending,0.113,,,,,True,"Do not score this row unless explicit structural path evidence is added to the source packet or a post-freeze reference correction/exception decision is authorized. Do not substitute IPMA, importance, total, indirect, HTMT, or discriminant-validity values."
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00104,S010,BI-PE,contract_aware_converted_effect_scoring_allowed_after_layer_consumed,false,false,not_scored_no_locked_answer,,locked_answer_required,0.429,,,,,True,"When the exception layer is consumed by a contract-aware beta/path scorer, score converted_effect_value against frozen_value. Treat raw_beta_value as the source-retrieval component, not the final converted-effect score."
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00105,S010,BI-SI,exclude_until_explicit_structural_path_evidence_or_reference_correction,false,false,not_scored_no_explicit_structural_path_evidence,,explicit_structural_path_evidence_pending,0.121,,,,,True,"Do not score this row unless explicit structural path evidence is added to the source packet or a post-freeze reference correction/exception decision is authorized. Do not substitute IPMA, importance, total, indirect, HTMT, or discriminant-validity values."
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00106,S010,BI-UB,contract_aware_converted_effect_scoring_allowed_after_layer_consumed,false,false,not_scored_missing_converted_effect_value,,converted_effect_value_required,0.435,,,,,False,"When the exception layer is consumed by a contract-aware beta/path scorer, score converted_effect_value against frozen_value. Treat raw_beta_value as the source-retrieval component, not the final converted-effect score."
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00107,S010,FC-UB,exclude_until_explicit_structural_path_evidence_or_reference_correction,false,false,not_scored_no_explicit_structural_path_evidence,,explicit_structural_path_evidence_pending,0.067,,,,,True,"Do not score this row unless explicit structural path evidence is added to the source packet or a post-freeze reference correction/exception decision is authorized. Do not substitute IPMA, importance, total, indirect, HTMT, or discriminant-validity values."
paper_b_full_corpus_m1_raw_source_rendered_beta_path_contract_probe_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00093,S009,ATT-BI,reference_contract_caveat_no_in_place_freeze_change,false,false,not_scored_reference_contract_caveat,,reference_contract_caveat_cold_storage,0.263,,,0.263,0.313,False,"Do not score this row in the generic full-accuracy denominator. If the exception layer is consumed, report separately as a S009 reference-contract caveat/raw-beta retrieval diagnostic until a researcher-authorized reference-contract correction is added."
paper_b_full_corpus_m1_raw_source_rendered_beta_path_contract_probe_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00094,S009,BI-EE,reference_contract_caveat_no_in_place_freeze_change,false,false,not_scored_reference_contract_caveat,,reference_contract_caveat_cold_storage,-0.020,,,-0.021,-0.071,False,"Do not score this row in the generic full-accuracy denominator. If the exception layer is consumed, report separately as a S009 reference-contract caveat/raw-beta retrieval diagnostic until a researcher-authorized reference-contract correction is added."
paper_b_full_corpus_m1_raw_source_rendered_beta_path_contract_probe_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00095,S009,BI-FC,reference_contract_caveat_no_in_place_freeze_change,false,false,not_scored_reference_contract_caveat,,reference_contract_caveat_cold_storage,0.085,,,0.090,0.140,False,"Do not score this row in the generic full-accuracy denominator. If the exception layer is consumed, report separately as a S009 reference-contract caveat/raw-beta retrieval diagnostic until a researcher-authorized reference-contract correction is added."
paper_b_full_corpus_m1_raw_source_rendered_beta_path_contract_probe_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00096,S009,BI-PE,reference_contract_caveat_no_in_place_freeze_change,false,false,not_scored_reference_contract_caveat,,reference_contract_caveat_cold_storage,0.079,,,0.079,0.129,False,"Do not score this row in the generic full-accuracy denominator. If the exception layer is consumed, report separately as a S009 reference-contract caveat/raw-beta retrieval diagnostic until a researcher-authorized reference-contract correction is added."
paper_b_full_corpus_m1_raw_source_rendered_beta_path_contract_probe_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00097,S009,BI-SI,reference_contract_caveat_no_in_place_freeze_change,false,false,not_scored_reference_contract_caveat,,reference_contract_caveat_cold_storage,0.081,,,0.081,0.131,False,"Do not score this row in the generic full-accuracy denominator. If the exception layer is consumed, report separately as a S009 reference-contract caveat/raw-beta retrieval diagnostic until a researcher-authorized reference-contract correction is added."
