run_id,model_provider,model_id,task_unit_id,study_id,denominator_family,scoring_eligibility,score_status,is_correct,score_rule,expected_value,model_value,absolute_error
paper_b_full_corpus_m1_raw_smoke_20260609,openai,codex:gpt-5.5,FC-S5-TASK-00003,S002,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,0.694,,
paper_b_full_corpus_m1_raw_smoke_20260609,openai,codex:gpt-5.5,FC-S5-TASK-00004,S002,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,0.724,,
paper_b_full_corpus_m1_raw_smoke_20260609,openai,codex:gpt-5.5,FC-S5-TASK-00005,S002,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,0.692,,
paper_b_full_corpus_m1_raw_smoke_20260609,openai,codex:gpt-5.5,FC-S5-TASK-00006,S002,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,0.602,,
paper_b_full_corpus_m1_raw_smoke_20260609,openai,codex:gpt-5.5,FC-S5-TASK-00007,S002,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,0.592,,
paper_b_full_corpus_m1_raw_smoke_20260609,openai,codex:gpt-5.5,FC-S5-TASK-00008,S002,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,0.569,,
paper_b_full_corpus_m1_raw_smoke_20260609,openai,codex:gpt-5.5,FC-S5-TASK-00009,S002,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,0.523,,
paper_b_full_corpus_m1_raw_smoke_20260609,openai,codex:gpt-5.5,FC-S5-TASK-00010,S002,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,0.694,,
paper_b_full_corpus_m1_raw_smoke_20260609,openai,codex:gpt-5.5,FC-S5-TASK-00068,S007,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,0.776,,
paper_b_full_corpus_m1_raw_smoke_20260609,openai,codex:gpt-5.5,FC-S5-TASK-00069,S007,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,0.664,,
paper_b_full_corpus_m1_raw_smoke_20260609,openai,codex:gpt-5.5,FC-S5-TASK-00070,S007,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,0.664,,
paper_b_full_corpus_m1_raw_smoke_20260609,openai,codex:gpt-5.5,FC-S5-TASK-00071,S007,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,0.513,,
paper_b_full_corpus_m1_raw_smoke_20260609,openai,codex:gpt-5.5,FC-S5-TASK-00072,S007,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,0.586,,
paper_b_full_corpus_m1_raw_smoke_20260609,openai,codex:gpt-5.5,FC-S5-TASK-00073,S007,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,0.742,,
paper_b_full_corpus_m1_raw_smoke_20260609,openai,codex:gpt-5.5,FC-S5-TASK-00074,S007,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,0.463,,
paper_b_full_corpus_m1_raw_smoke_20260609,openai,codex:gpt-5.5,FC-S5-TASK-00075,S007,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,0.681,,
paper_b_full_corpus_m1_raw_smoke_20260609,openai,codex:gpt-5.5,FC-S5-TASK-00076,S007,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,0.499,,
paper_b_full_corpus_m1_raw_smoke_20260609,openai,codex:gpt-5.5,FC-S5-TASK-00077,S007,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,0.51,,
paper_b_full_corpus_m1_raw_source_rendered_smoke_20260609,openai,codex:gpt-5.5,FC-S5-TASK-00216,S021,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored,0,numeric_abs_error_le_0.005,0.558,0.508,0.050000
paper_b_full_corpus_m1_raw_source_rendered_smoke_20260609,openai,codex:gpt-5.5,FC-S5-TASK-00217,S021,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored,0,numeric_abs_error_le_0.005,0.621,0.571,0.050000
paper_b_full_corpus_m1_raw_source_rendered_smoke_20260609,openai,codex:gpt-5.5,FC-S5-TASK-00585,S056,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored,0,numeric_abs_error_le_0.005,0.816,0.437,0.379000
paper_b_full_corpus_m1_raw_source_rendered_smoke_20260609,openai,codex:gpt-5.5,FC-S5-TASK-00586,S056,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored,0,numeric_abs_error_le_0.005,0.803,0.489,0.314000
paper_b_full_corpus_m1_raw_source_rendered_smoke_20260609,openai,codex:gpt-5.5,FC-S5-TASK-00921,S092,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored,0,numeric_abs_error_le_0.005,0.224,0.174,0.050000
paper_b_full_corpus_m1_raw_source_rendered_smoke_20260609,openai,codex:gpt-5.5,FC-S5-TASK-00922,S092,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored,0,numeric_abs_error_le_0.005,0.284,0.234,0.050000
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00016,S003,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,scored,1,numeric_abs_error_le_0.005,0.271,0.271,0.000000
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00017,S003,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,scored,1,numeric_abs_error_le_0.005,0.496,0.496,0.000000
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00018,S003,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,scored,1,numeric_abs_error_le_0.005,0.414,0.414,0.000000
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00019,S003,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,scored,1,numeric_abs_error_le_0.005,0.241,0.241,0.000000
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00020,S003,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,scored,1,numeric_abs_error_le_0.005,0.448,0.448,0.000000
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00021,S003,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,scored,1,numeric_abs_error_le_0.005,0.565,0.565,0.000000
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00022,S003,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,scored,1,numeric_abs_error_le_0.005,0.609,0.609,0.000000
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00023,S003,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,scored,1,numeric_abs_error_le_0.005,0.644,0.644,0.000000
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00024,S003,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,scored,1,numeric_abs_error_le_0.005,0.726,0.726,0.000000
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00025,S003,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,scored,1,numeric_abs_error_le_0.005,0.73,0.73,0.000000
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00093,S009,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,0.263,,
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00094,S009,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,-0.020,,
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00095,S009,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,0.085,,
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00096,S009,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,0.079,,
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00097,S009,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,0.081,,
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00098,S009,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored,1,numeric_abs_error_le_0.005,0.61,0.610,0.000000
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00099,S009,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored,1,numeric_abs_error_le_0.005,0.198,0.198,0.000000
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00100,S009,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored,0,numeric_abs_error_le_0.005,-0.034,-0.045,0.011000
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00101,S009,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored,1,numeric_abs_error_le_0.005,0.307,0.307,0.000000
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00102,S010,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,0.086,,
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00103,S010,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored,0,numeric_abs_error_le_0.005,0.113,0.063,0.050000
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00104,S010,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored,0,numeric_abs_error_le_0.005,0.429,0.379,0.050000
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00105,S010,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored,0,numeric_abs_error_le_0.005,0.121,0.071,0.050000
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00106,S010,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored,0,numeric_abs_error_le_0.005,0.435,0.385,0.050000
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610,openai,codex_cli:default_unspecified,FC-S5-TASK-00107,S010,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored,0,numeric_abs_error_le_0.005,0.067,0.007,0.060000
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00016,S003,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,0.271,,
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00017,S003,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,0.496,,
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00018,S003,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,0.414,,
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00019,S003,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,0.241,,
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00020,S003,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,0.448,,
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00021,S003,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,0.565,,
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00022,S003,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,0.609,,
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00023,S003,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,0.644,,
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00024,S003,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,0.726,,
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00025,S003,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,0.73,,
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00093,S009,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,0.263,,
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00094,S009,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,-0.020,,
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00095,S009,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,0.085,,
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00096,S009,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,0.079,,
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00097,S009,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,0.081,,
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00098,S009,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored,1,numeric_abs_error_le_0.005,0.61,0.61,0.000000
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00099,S009,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored,1,numeric_abs_error_le_0.005,0.198,0.198,0.000000
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00100,S009,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored,0,numeric_abs_error_le_0.005,-0.034,-0.045,0.011000
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00101,S009,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored,1,numeric_abs_error_le_0.005,0.307,0.307,0.000000
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00102,S010,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,0.086,,
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00103,S010,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,0.113,,
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00104,S010,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,0.429,,
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00105,S010,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,0.121,,
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00106,S010,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored,0,numeric_abs_error_le_0.005,0.435,0.385,0.050000
paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00107,S010,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,0.067,,
paper_b_full_corpus_m1_raw_source_rendered_beta_path_contract_probe_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00093,S009,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored,0,numeric_abs_error_le_0.005,0.263,0.313,0.050000
paper_b_full_corpus_m1_raw_source_rendered_beta_path_contract_probe_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00094,S009,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored,0,numeric_abs_error_le_0.005,-0.020,-0.071,0.051000
paper_b_full_corpus_m1_raw_source_rendered_beta_path_contract_probe_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00095,S009,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored,0,numeric_abs_error_le_0.005,0.085,0.140,0.055000
paper_b_full_corpus_m1_raw_source_rendered_beta_path_contract_probe_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00096,S009,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored,0,numeric_abs_error_le_0.005,0.079,0.129,0.050000
paper_b_full_corpus_m1_raw_source_rendered_beta_path_contract_probe_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00097,S009,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored,0,numeric_abs_error_le_0.005,0.081,0.131,0.050000
paper_b_full_corpus_m1_raw_source_rendered_beta_path_contract_probe_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00098,S009,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored,0,numeric_abs_error_le_0.005,0.61,0.66,0.050000
paper_b_full_corpus_m1_raw_source_rendered_beta_path_contract_probe_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00099,S009,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored,0,numeric_abs_error_le_0.005,0.198,0.248,0.050000
paper_b_full_corpus_m1_raw_source_rendered_beta_path_contract_probe_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00100,S009,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored,0,numeric_abs_error_le_0.005,-0.034,-0.095,0.061000
paper_b_full_corpus_m1_raw_source_rendered_beta_path_contract_probe_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00101,S009,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored,0,numeric_abs_error_le_0.005,0.307,0.357,0.050000
paper_b_full_corpus_m1_raw_source_rendered_beta_path_contract_probe_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00102,S010,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,0.086,,
paper_b_full_corpus_m1_raw_source_rendered_beta_path_contract_probe_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00103,S010,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,0.113,,
paper_b_full_corpus_m1_raw_source_rendered_beta_path_contract_probe_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00104,S010,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored,1,numeric_abs_error_le_0.005,0.429,0.429,0.000000
paper_b_full_corpus_m1_raw_source_rendered_beta_path_contract_probe_20260611,openai,codex:gpt-5.5,FC-S5-TASK-00105,S010,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,scored_abstention,0,abstention_counts_incorrect_for_scorable_rows,0.121,,
