artifact_role,file,bytes,sha256,locked_status,notes
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_claude_sonnet_full_allfamilies_4000_4499_20260606.csv,509917,4f980e11658a1b71ffc0768e51ae0fb704e4f9f8eee3d1e05b6849d638114dcd,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_codex_gpt55_full_allfamilies_0350_0449_20260606.csv,92851,b7b8f9f09bf73a1f6f4eeec5122206ef6414cf6a2021724d08254182579d6173,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_codex_gpt55_full_allfamilies_0450_0549_20260606.csv,93157,372f0954d9bdbcd2eacbc642663efb8c21fe52f4d27c01ea0e9c7194c425b72f,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_claude_sonnet_full_allfamilies_4500_4999_20260606.csv,494071,cd3896872c44659daf70a28549a0028fe7f2897b42a069bdd50a6a3aa9705f9f,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_codex_gpt55_full_allfamilies_0550_0649_20260606.csv,92547,c4329f7e7e0d213b213a8819332c979a60f947a998577dcb14a7c3290b95d5d3,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_codex_gpt55_full_allfamilies_0650_0749_20260606.csv,92767,a922bbc40b16928b0acf55056b436ea645f7545651258488ff2900acbc92f925,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_codex_gpt55_full_allfamilies_0750_0849_20260606.csv,93500,124ce563fb93fd37607f1694c7666dc366fa209371e4b1027a9126922d03e67e,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_codex_gpt55_full_allfamilies_0850_0949_20260606.csv,93483,ed1c047402674daa1e00ac5739faa0055a8e8b43a94e99ba93c609a159573b6a,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_codex_gpt55_full_allfamilies_1050_1149_20260606.csv,93005,2eb9cf4b8bc4ac6cf03488bb1056efdc71f827e3545d73bac44c6f85fbefb7f6,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_codex_gpt55_full_allfamilies_0950_1049_20260606.csv,92658,4755434ef43c6a1a1f14f24bee7e9410a19e0b61e058390ba1944b8222bba82f,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_codex_gpt55_full_allfamilies_1150_1249_20260606.csv,92769,7a6db93ff30f75ae445df066969230f187b312ad929fdefefae43ac25342c079,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_codex_gpt55_full_allfamilies_1350_1449_20260606.csv,92893,45edca7d332154b2512afb41756b1d375b8c74bbba49d21d047bfd570a21295c,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_codex_gpt55_full_allfamilies_1250_1349_20260606.csv,92797,409efed8b66657a2a638f1a05d232faa97c790634dbf1079b77df5301a972fff,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_codex_gpt55_full_allfamilies_1450_1549_20260606.csv,92983,267a9cd9e14383942e4f70d89a64fdc68d9430802f329fa8df5dbb19af86a544,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_codex_gpt55_full_allfamilies_1550_1649_20260606.csv,92709,0d819375a571b675302f3823c4a407d00d059a61a321a7ec2857c7742b88f182,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_codex_gpt55_full_allfamilies_1750_1849_20260606.csv,92471,80a00d24c2ae0ecc3e9410ff23507333e3731344e50d3ea24e2cbb0214d8ff65,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_codex_gpt55_full_allfamilies_1650_1749_20260606.csv,92865,35e4ca34a4820eb64f941dcc3e1ff72c57ee796d473da26a9e2e31faaf56cb45,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_codex_gpt55_full_allfamilies_1850_1949_20260606.csv,93101,ccc7e842009f259b6cf02aa563a27ff228096f45e78e811365f0144cc874d3cc,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_codex_gpt55_full_allfamilies_2050_2149_20260606.csv,93207,f08018f3134de5b6928341f2bc15c550dbf9717a6e39cb0282ce297b5fee292c,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_codex_gpt55_full_allfamilies_1950_2049_20260606.csv,92783,2daea14253f05969c5adfc0e0fa27aa768e2ab559fff8f86f4558f7778ccc1b6,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_codex_gpt55_full_allfamilies_2150_2249_20260606.csv,93137,ad0ca3c5656edaabc72365345bf987be08877affc8f3cbd9396158468df8f211,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_codex_gpt55_full_allfamilies_2250_2349_20260606.csv,92727,26054d24e5804ba2a48ee7b5e00982e2a25907fb04a8228e5ccbb03b696df4aa,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_codex_gpt55_full_allfamilies_2350_2449_20260606.csv,93173,ad61fd6c1c2a5cfcd7b5f12e5860740cae21c4d78f8713b936c75163c9619488,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_codex_gpt55_full_allfamilies_2450_2549_20260606.csv,92897,078e4325605d29430dc4b9315aeeb8950c5c6652120e8a2023ab89b08933dd39,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_codex_gpt55_full_allfamilies_2550_2649_20260606.csv,93215,be39e0cfeb4e501e54c748bdb6aa5cdab7a4de4f262dd2dcbc1a5d5b4d34b881,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_codex_gpt55_full_allfamilies_2650_2749_20260606.csv,93683,a2faa9c22139209dc1bd46493007e865030de79df530294c34ac2c127e71094c,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_codex_gpt55_full_allfamilies_2750_2849_20260606.csv,94161,68755937e2b1f279a7bb8fe56508ee760b03032efdc326492f55b818a029064c,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_codex_gpt55_full_allfamilies_2850_2949_20260606.csv,92567,ec6bf835917b6e52c4324be609884066183710be9708d504351b7eb7a333e24f,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_codex_gpt55_full_allfamilies_2950_3049_20260606.csv,92715,0179d579e3a7b300e2a346eb87243729e9510de608b96e4ac7bb8392eabb2633,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_codex_gpt55_full_allfamilies_3050_3149_20260606.csv,92475,1493d55930f8755f2a1a8bf7cf9ee44b7210d3a4f6295764e24069fd39841d1c,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_codex_gpt55_full_allfamilies_3150_3249_20260606.csv,93491,164722dca05014486b5e9025b6b6b0d0e6a633ccfd0ecfe1ea939aa9050b50d5,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_codex_gpt55_full_allfamilies_3250_3349_20260606.csv,93089,06c130604aa3cc523bbd6d52e5ea296a240d4a9583c0dfed704c03c69b1d0e02,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_codex_gpt55_full_allfamilies_3350_3449_20260606.csv,93232,f2dc3acb969cf70fdfd854c1ed8e263f31b374d61b05c0cec93a3958118e57cb,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_codex_gpt55_full_allfamilies_3450_3549_20260606.csv,96459,aca9aa4ff997b433a1365ad3f4976a91cac6f586383eab8ebbbfd19705f33d99,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_codex_gpt55_full_allfamilies_3550_3649_20260606.csv,96511,ac38834a44af3fb6fd7708cdf1777f70ef1b2d599664948794371d1a0612818e,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_codex_gpt55_full_allfamilies_3650_3749_20260606.csv,96338,2b30b39e673fb93cbc29616b78bd3d4c4aedaaa3520ee56636d8a27f21f1f5e2,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_codex_gpt55_full_allfamilies_3750_3849_20260606.csv,99353,e8a43c22dc6b54115e3164a3b49a995db166f7d3c6202be53b5f20e9b274eae4,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_codex_gpt55_full_allfamilies_3850_3949_20260606.csv,98539,9c22ecb8c075a7aab298ce7b14641f22eb6031fb425a64a3ef38e61e1e580444,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_codex_gpt55_full_allfamilies_3950_4049_20260606.csv,96870,9aa68a5b85d2aff88b039ae533cef2559f51ca9527b4b51700e105ddc9df652d,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_codex_gpt55_full_allfamilies_4050_4149_20260606.csv,99243,fa1e05cc1440d3f890198bbbfd0e41287f926a673bd1d865ede1feee78b8091a,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_codex_gpt55_full_allfamilies_4150_4249_20260606.csv,95529,77813b06d95aa79ff51005ab55957a1eeca71823085db24fc0d8e36617457fd5,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_codex_gpt55_full_allfamilies_4250_4349_20260606.csv,99498,daf8a123dbec9f49b584202d75f2cdb238f8b6ff644e79488c0dba4f34bbe10d,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_codex_gpt55_full_allfamilies_4350_4449_20260606.csv,98007,59146aa4b4b9db9ff4703c7e87282dec230a70aeafea73c2230750abf7ec1bd4,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_codex_gpt55_full_allfamilies_4450_4549_20260606.csv,94713,344516f4b574d732d6f7ba8a34a9a5e165373d52341ce95566ffea45590a95fe,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_codex_gpt55_full_allfamilies_4550_4649_20260606.csv,98817,6e45689dd25a5fb6b35a31dd203f4abc618f0bb66936eab234fb9efa4fefc422,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_codex_gpt55_full_allfamilies_4650_4749_20260606.csv,93800,3ef76c4da76012c7bef985c18ce5b037f38f8b7d0bc089134d6e6d6ea52f8142,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_codex_gpt55_full_allfamilies_4750_4849_20260606.csv,95807,a0f32468fe45287498ce7b9efcead3533756f8139e031b591badd81b6de7003e,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
locked_model_output,/Users/newhosung/Academic/2026/AI Adoption Meta Analysis/Git/jornal_AI-adoption_meta/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_codex_gpt55_full_allfamilies_4850_4949_20260606.csv,95400,fb675bbf8e991afba5b1fe2ee54cb101cc5d149b778f2511d257ae302df834fb,locked_model_output,Generated by scripts/llm_scoring_20260606/run_model_locked_output_batch.py.
